Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"5-49 Units (Rent), 0-1 BR",All Values,,1.4291611,0.03910033,0.02606689,0.89066207,0.14044268,0.10647772,0.09701953,0.07264277,0.05674911
"5-49 Units (Rent), 0-1 BR",    Below Median,158000,1.3578188,0.0341209,0.03985064,0.81478143,0.11472349,0.10377905,0.08002318,0.09180455,0.0787356
"5-49 Units (Rent), 0-1 BR",    Above Median,158000,1.5019036,0.0441775,0.0120126,0.96803203,0.16666667,0.10922936,0.11434948,0.0531049,0.0343311
"5-49 Units (Rent), 2 BR",All Values,,2.2528323,0.1568338,0.27609377,1.1230264,0.28769435,0.2075449,0.10461613,0.0537845,0.04323852
"5-49 Units (Rent), 2 BR",    Below Median,180000,2.2145157,0.18296756,0.30134781,1.0474714,0.27516698,0.20980439,0.09512166,0.05498569,0.04765029
"5-49 Units (Rent), 2 BR",    Above Median,180000,2.291961,0.13014616,0.25030451,1.2001827,0.30048721,0.20523752,0.11431181,0.05255786,0.03873325
"5-49 Units (Rent), 3 BR",All Values,,3.4154381,0.26006295,1.0597979,1.1691237,0.45933411,0.26668875,0.07470598,0.06311082,0.06261388
"5-49 Units (Rent), 3 BR",    Below Median,194000,3.598513,0.39312268,1.3664808,1.0390335,0.4563197,0.24442379,0.04677819,0.01796778,0.03438662
"5-49 Units (Rent), 3 BR",    Above Median,194000,3.2050552,0.10715557,0.70736917,1.3186187,0.46279815,0.29227483,0.10679957,0.11498754,0.09505162
"50+ Units (Own), 0-1 BR",All Values,,1.2479286,0.0,0.01529637,0.19247929,0.31230083,0.10962396,0.25111536,0.13575526,0.23135755
"50+ Units (Own), 0-1 BR",    Below Median,410000,1.228972,0.0,0.02803738,0.25116822,0.25700935,0.08060748,0.24182243,0.11098131,0.25934579
"50+ Units (Own), 0-1 BR",    Above Median,410000,1.2706872,0.0,0.0,0.12201964,0.37868163,0.14446003,0.26227209,0.1654979,0.19775596
"50+ Units (Own), 2 BR",All Values,,1.5447983,0.01910828,0.03142251,0.27091295,0.15923567,0.15414013,0.36433121,0.34055202,0.20509554
"50+ Units (Own), 2 BR",    Below Median,500000,1.4661417,0.03543307,0.05826772,0.1992126,0.15748031,0.12755906,0.37795276,0.2488189,0.26141732
"50+ Units (Own), 2 BR",    Above Median,500000,1.6368664,0.0,0.0,0.35483871,0.16129032,0.18525346,0.3483871,0.44792627,0.13917051
"50+ Units (Own), 3 BR",All Values,,2.3555556,0.0,0.31555556,0.04888889,0.30222222,0.11555556,0.59555556,0.70222222,0.27555556
"50+ Units (Own), 3 BR",    Below Median,1155000,2.3906977,0.0,0.33023256,0.05116279,0.31627907,0.12093023,0.62325581,0.66046512,0.28837209
"50+ Units (Own), 3 BR",    Above Median,1155000,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0
"50+ Units (Rent), 0-1 BR",All Values,,1.3112541,0.02089128,0.01979022,0.74985512,0.15611961,0.06875869,0.07423505,0.07591562,0.14568846
"50+ Units (Rent), 0-1 BR",    Below Median,173000,1.2879476,0.02896718,0.02603598,0.65038221,0.13954825,0.05632508,0.09839646,0.1023622,0.18593023
"50+ Units (Rent), 0-1 BR",    Above Median,173000,1.33495,0.01268042,0.01344007,0.85099048,0.17296792,0.08140011,0.04966984,0.04902706,0.10477415
"50+ Units (Rent), 2 BR",All Values,,1.9333294,0.07563524,0.12128948,1.008549,0.20060556,0.10436951,0.1041914,0.12301116,0.19567799
