Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.19842758,0.09331721,0.04587239,0.05923798,99210.0,0.01393506,0.1755044,0.22135076,0.11552417
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 85000,0.19239388,0.08237894,0.04487738,0.06513756,32132.0,0.02004922,0.15941291,0.22537484,0.17142419
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,85000 to 132000,0.2600414,0.13537511,0.05282419,0.0718421,33337.0,0.02567016,0.21781398,0.30226881,0.1623873
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 132000,0.14329747,0.06217954,0.03995139,0.04116653,33741.0,0.0187303,0.11248612,0.17410882,0.2150167
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.38533472,0.1677805,0.09772665,0.11982757,246596.0,0.01020048,0.36855493,0.40211451,0.04354601
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 135000,0.43574669,0.17236965,0.12717668,0.13620036,80455.0,0.01790542,0.40629227,0.46520111,0.06759529
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,135000 to 200000,0.37932011,0.16239169,0.0936023,0.12332611,81248.0,0.02181581,0.34343309,0.41520712,0.09460878
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 200000,0.34331453,0.16858869,0.07376344,0.10096239,84893.0,0.01716681,0.31507512,0.37155393,0.0822552
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.6583872,0.26798026,0.17139305,0.21901389,185801.0,0.0170608,0.63032218,0.68645222,0.04262692
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 180000,0.63893855,0.24644087,0.16908357,0.22341412,60408.0,0.03115236,0.58769292,0.69018418,0.08020432
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,180000 to 300000,0.6597053,0.27589252,0.17680344,0.20700934,61147.0,0.03441469,0.60309314,0.71631746,0.08581432
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 300000,0.67541948,0.2807023,0.16841515,0.22630203,64246.0,0.03177304,0.62315282,0.72768614,0.07738399
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.13866843,0.08788948,0.02425044,0.02652851,13608.0,0.02521971,0.09718201,0.18015485,0.29917713
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 113000,0.22130415,0.15788298,0.04220634,0.02121483,4478.0,0.05591044,0.12933148,0.31327683,0.415594
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,113000 to 164000,0.11604253,0.05963939,0.03028202,0.02612113,4326.0,0.03939806,0.05123273,0.18085234,0.55850045
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 164000,0.08201499,0.04808493,0.0020816,0.03184846,4804.0,0.03706604,0.02104134,0.14298863,0.74344513
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.36298058,0.20618312,0.06484344,0.09195402,12615.0,0.05273289,0.27623498,0.44972618,0.23898137
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 144000,0.53836725,0.31037019,0.11571464,0.11228242,4079.0,0.14712285,0.29635016,0.78038434,0.44953903
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,144000 to 199000,0.39150047,0.24501425,0.04653371,0.09995252,4212.0,0.07972206,0.26035769,0.52264326,0.33497478
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 199000,0.16975023,0.07007401,0.0346901,0.06498612,4324.0,0.052804,0.08288765,0.25661282,0.51170819
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.01187347,0.00362549,0.0038974,0.00435058,11033.0,0.00600649,0.0019928,0.02175414,0.83216352
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 56000,0.00733999,0.00352319,0.0,0.00381679,3406.0,0.00577035,-0.00215223,0.01683221,1.2932197
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,56000 to 76000,0.02773333,0.00746667,0.01093333,0.00933333,3750.0,0.0168477,1.887e-05,0.05544779,0.99931943
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 76000,0.00051586,0.0,0.00051586,0.0,3877.0,0.00058768,-0.00045087,0.0014826,1.8740149
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.27884259,0.14393471,0.07017435,0.06473352,16174.0,0.04111586,0.21120699,0.34647818,0.24255833
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 80000,0.27819694,0.15438189,0.08957245,0.0342426,5169.0,0.06100903,0.17783708,0.3785568,0.36075113
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,80000 to 102000,0.30461143,0.18390593,0.06705861,0.05364689,5443.0,0.08204492,0.16964753,0.43957532,0.44306904
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 102000,0.2542251,0.09510967,0.05519597,0.10391945,5562.0,0.07349732,0.133322,0.37512819,0.47557498
