Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",    Below Median,255000,2.25,0.25714286,0.0,0.81428571,0.33214286,0.0,0.52142857,0.16428571,0.16071429,280.0,1.1983473,0.2787187,4.2212813,0.87612502
"5-49 Units (Own), 2 BR",    Above Median,255000,1.5092025,0.0,0.0,0.0,0.48466258,0.25153374,0.0,0.13496933,0.63803681,163.0,0.99726629,-0.13130059,3.1497055,1.087
"5-49 Units (Own), 3 BR",All Values,,1.8064516,0.0,0.0,0.0,0.0,0.0,0.50537634,1.0752688,0.22580645,93.0,1.2155506,-0.1931291,3.8060323,1.1069107
"5-49 Units (Own), 3 BR",    Below Median,1000000,1.8133333,0.0,0.0,0.0,0.0,0.0,0.62666667,1.1466667,0.04,75.0,1.3948367,-0.48117309,4.1078398,1.2653528
"5-49 Units (Own), 3 BR",    Above Median,1000000,1.7777778,0.0,0.0,0.0,0.0,0.0,0.0,0.77777778,1.0,18.0,2.6072875,-2.5112102,6.0667657,2.4125557
"5-49 Units (Rent), 0-1 BR",All Values,,1.1614078,0.0,0.02245146,0.25849515,0.02821602,0.14350728,0.2184466,0.22724515,0.26304612,3296.0,0.22455908,0.79200809,1.5308074,0.318062
"5-49 Units (Rent), 0-1 BR",    Below Median,78000,1.0539804,0.0,0.0,0.07797165,0.01254089,0.02780807,0.26335878,0.33315158,0.3391494,1834.0,0.27289247,0.60507226,1.5028885,0.42591695
"5-49 Units (Rent), 0-1 BR",    Above Median,78000,1.2961696,0.0,0.0506156,0.48495212,0.04787962,0.28864569,0.1621067,0.09439124,0.16757866,1462.0,0.31855639,0.77214436,1.8201949,0.40428757
"5-49 Units (Rent), 2 BR",All Values,,1.8607771,0.10499537,0.16975023,0.65494912,0.12072155,0.19981499,0.27752081,0.17391304,0.15911193,2162.0,0.34778837,1.2886652,2.4328889,0.30745858
"5-49 Units (Rent), 2 BR",    Below Median,100000,1.6380016,0.0999181,0.04422604,0.68714169,0.03439803,0.2964783,0.1981982,0.0950041,0.18263718,1221.0,0.4126952,0.95911803,2.3168852,0.41445844
"5-49 Units (Rent), 2 BR",    Above Median,100000,2.1498406,0.11158342,0.33262487,0.61317747,0.23273114,0.07438895,0.38044633,0.27630181,0.12858661,941.0,0.60076476,1.1615826,3.1380986,0.45968898
"5-49 Units (Rent), 3 BR",All Values,,3.2234637,0.18715084,0.4273743,1.5530726,0.46927374,0.42458101,0.0,0.16201117,0.0,358.0,1.5964355,0.59732728,5.8496001,0.81469396
"5-49 Units (Rent), 3 BR",    Below Median,97000,3.3862661,0.28755365,0.36909871,1.8798283,0.40343348,0.3304721,0.0,0.11587983,0.0,233.0,2.2011882,-0.23468842,7.0072206,1.069306
"5-49 Units (Rent), 3 BR",    Above Median,97000,2.92,0.0,0.536,0.944,0.592,0.6,0.0,0.248,0.0,125.0,2.5270531,-1.2370023,7.0770023,1.4236309
"50+ Units (Own), 0-1 BR",All Values,,1.0086957,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.80869565,115.0,1.1640102,-0.90610108,2.9234924,1.8982899
"50+ Units (Own), 0-1 BR",    Below Median,375000,1.0086957,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.80869565,115.0,1.1640102,-0.90610108,2.9234924,1.8982899
"50+ Units (Own), 2 BR",All Values,,4.4142857,1.1142857,0.0,0.0,2.8571429,0.0,0.0,0.0,0.44285714,70.0,4.2422041,-2.56414,11.392711,1.5808731
"50+ Units (Own), 2 BR",    Below Median,450000,4.4142857,1.1142857,0.0,0.0,2.8571429,0.0,0.0,0.0,0.44285714,70.0,4.2422041,-2.56414,11.392711,1.5808731
"50+ Units (Rent), 0-1 BR",All Values,,1.1866667,0.0,0.0,0.15215686,0.02666667,0.04078431,0.1654902,0.14352941,0.65803922,1275.0,0.2779372,0.72945997,1.6438734,0.38528654
"50+ Units (Rent), 0-1 BR",    Below Median,56000,1.2654867,0.0,0.0,0.16076696,0.0,0.07669617,0.27138643,0.10914454,0.64749263,678.0,0.42773278,0.5618663,1.9691072,0.55600775
"50+ Units (Rent), 0-1 BR",    Above Median,56000,1.0971524,0.0,0.0,0.14237856,0.05695142,0.0,0.04522613,0.18257956,0.67001675,597.0,0.41816641,0.40926869,1.7850362,0.6269719
