Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 2 BR,First Tercile,Below 155000,0.1124841,0.05124578,0.0274536,0.03378473,356966.0,0.00452375,0.10504253,0.11992567,0.06615662
All Housing Types (Own) 2 BR,Second Tercile,155000 to 262000,0.10964503,0.05124694,0.02681678,0.0315813,344001.0,0.00392048,0.10319584,0.11609422,0.05881877
All Housing Types (Own) 2 BR,Third Tercile ,Above 262000,0.09810895,0.04515079,0.02183301,0.03112516,383227.0,0.00421461,0.09117592,0.10504198,0.07066663
All Housing Types (Own) 3 BR,All Values,,0.31392519,0.1374321,0.07537118,0.10112191,2417834.0,0.00287568,0.3091947,0.31865569,0.01506886
All Housing Types (Own) 3 BR,First Tercile,Below 209000,0.33965494,0.14268317,0.08341651,0.11355526,787458.0,0.00676287,0.32853002,0.35077986,0.03275358
All Housing Types (Own) 3 BR,Second Tercile,209000 to 324000,0.32289038,0.1450336,0.07651493,0.10134185,790996.0,0.006565,0.31209095,0.33368981,0.03344612
All Housing Types (Own) 3 BR,Third Tercile ,Above 324000,0.28133861,0.12534251,0.06674569,0.0892504,839380.0,0.00459963,0.27377222,0.288905,0.02689425
All Housing Types (Own) 4-5 BR,All Values,,0.67410623,0.27876396,0.16772381,0.22761847,1301151.0,0.00579633,0.66457127,0.68364119,0.01414459
All Housing Types (Own) 4-5 BR,First Tercile,Below 300000,0.67190437,0.28335705,0.15932008,0.22922724,420286.0,0.01341822,0.64983141,0.69397733,0.03285135
All Housing Types (Own) 4-5 BR,Second Tercile,300000 to 456000,0.66585395,0.27504172,0.16926118,0.22155105,438039.0,0.01240104,0.64545424,0.68625367,0.03063692
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 456000,0.68435909,0.27808665,0.17417902,0.23209342,442826.0,0.01269695,0.66347262,0.70524557,0.03051976
All Housing Types (Rent) 0-1 BR,All Values,,0.08038509,0.04220271,0.01772702,0.02045536,692728.0,0.00268308,0.07597141,0.08479876,0.05490662
All Housing Types (Rent) 0-1 BR,First Tercile,Below 103000,0.04997078,0.02552405,0.01110462,0.01334211,229274.0,0.0035804,0.04408102,0.05586054,0.11786404
All Housing Types (Rent) 0-1 BR,Second Tercile,103000 to 142000,0.10090817,0.05533145,0.02111008,0.02446664,231785.0,0.00497655,0.09272174,0.1090946,0.08112754
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 142000,0.08995161,0.04557364,0.02089619,0.02348178,231669.0,0.00539038,0.08108444,0.09881878,0.09857708
All Housing Types (Rent) 2 BR,All Values,,0.38122904,0.19378868,0.08307068,0.10436968,1010188.0,0.0057634,0.37174825,0.39070982,0.024869
All Housing Types (Rent) 2 BR,First Tercile,Below 126000,0.36500895,0.20115004,0.07297186,0.09088705,334074.0,0.00999861,0.34856124,0.38145666,0.04506112
All Housing Types (Rent) 2 BR,Second Tercile,126000 to 168000,0.410735,0.20612483,0.09541756,0.10919261,335389.0,0.01021215,0.39393602,0.42753398,0.04089981
All Housing Types (Rent) 2 BR,Third Tercile ,Above 168000,0.36808863,0.17442806,0.08081884,0.11284173,340725.0,0.00998739,0.35165937,0.38451789,0.04463398
All Housing Types (Rent) 3 BR,All Values,,0.82388408,0.37326493,0.20202116,0.24859798,619643.0,0.01254431,0.80324869,0.84451946,0.02504647
All Housing Types (Rent) 3 BR,First Tercile,Below 145000,0.85896782,0.41705433,0.20300993,0.23890355,205719.0,0.02533663,0.81728905,0.90064658,0.04852192
All Housing Types (Rent) 3 BR,Second Tercile,145000 to 196000,0.84591621,0.37774243,0.2127566,0.25541718,206842.0,0.02519464,0.80447102,0.88736139,0.04899443
All Housing Types (Rent) 3 BR,Third Tercile ,Above 196000,0.76702466,0.32529143,0.19031591,0.25141731,207082.0,0.02080286,0.73280396,0.80124536,0.04461486
All Housing Types (Rent) 4-5 BR,All Values,,1.1364127,0.48519739,0.28236349,0.36885179,170578.0,0.03632094,1.0766647,1.1961606,0.05257592
All Housing Types (Rent) 4-5 BR,First Tercile,Below 174000,1.0895802,0.47666043,0.2809929,0.33192684,56642.0,0.05740453,0.99514972,1.1840106,0.08666682
All Housing Types (Rent) 4-5 BR,Second Tercile,174000 to 238000,1.2131789,0.51652189,0.29430552,0.4023515,56985.0,0.06853778,1.1004343,1.3259236,0.09293324
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 238000,1.106179,0.46234482,0.27177749,0.37205668,56951.0,0.05257056,1.0197004,1.1926576,0.07817774
