Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
All Housing Types (Own) 0-1 BR,    Below Median,225000,2.1039755,0.16309888,0.29153925,0.27522936,0.22833843,0.25688073,0.32415902,0.44546381,0.11926606
All Housing Types (Own) 0-1 BR,    Above Median,225000,2.4837093,0.06516291,0.44862155,0.27443609,0.33333333,0.26691729,0.32205514,0.63909774,0.13408521
All Housing Types (Own) 2 BR,All Values,,2.149599,0.0835665,0.26963253,0.30526021,0.1740347,0.27308338,0.33324007,0.40160418,0.30917739
All Housing Types (Own) 2 BR,    Below Median,270000,2.0359897,0.11859469,0.22107969,0.36658098,0.16880891,0.20874036,0.34464439,0.320994,0.2865467
All Housing Types (Own) 2 BR,    Above Median,270000,2.2852466,0.0417434,0.32760385,0.2320442,0.1802742,0.34990792,0.31962349,0.49785144,0.33619808
All Housing Types (Own) 3 BR,All Values,,2.5697888,0.17628214,0.39658095,0.48291912,0.33904611,0.29712685,0.36241919,0.3335153,0.18189915
All Housing Types (Own) 3 BR,    Below Median,300000,2.6692993,0.21672837,0.47363225,0.58080351,0.38480735,0.2803236,0.29332236,0.2618127,0.17786919
All Housing Types (Own) 3 BR,    Above Median,300000,2.4603108,0.13178458,0.31181174,0.37523005,0.28870116,0.31561321,0.43843717,0.41240006,0.18633278
All Housing Types (Own) 4-5 BR,All Values,,3.609547,0.26413399,1.0376856,0.56164446,0.61021698,0.52464408,0.31899505,0.20334983,0.08887705
All Housing Types (Own) 4-5 BR,    Below Median,370000,3.6839736,0.29154793,1.0916163,0.62709449,0.66163228,0.47979596,0.26912117,0.17801778,0.08514761
All Housing Types (Own) 4-5 BR,    Above Median,370000,3.5241474,0.23267829,0.97580355,0.48654481,0.55122127,0.57610437,0.37622208,0.2324167,0.09315633
All Housing Types (Rent) 0-1 BR,All Values,,1.4658669,0.04108716,0.00721945,0.84297696,0.05329653,0.04883746,0.11264465,0.10213398,0.25767067
All Housing Types (Rent) 0-1 BR,    Below Median,102000,1.436128,0.0606314,0.00961739,0.73719423,0.05854066,0.05582271,0.16349571,0.11896299,0.23186285
