Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",    Below Median,145000,1.4220779,0.67662338,0.4987013,0.24675325,770.0,0.52510452,0.55828099,2.2858748,0.60741884
"5-49 Units (Rent), 3 BR",    Above Median,145000,0.41025641,0.22916667,0.12980769,0.05128205,624.0,0.27149267,-0.03634904,0.85686186,1.0886008
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,90.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,360000,0.0,0.0,0.0,0.0,90.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,100.0,.,.,.,.
"50+ Units (Own), 2 BR",    Below Median,250000,0.0,0.0,0.0,0.0,62.0,.,.,.,.
"50+ Units (Own), 2 BR",    Above Median,250000,0.0,0.0,0.0,0.0,38.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.03884157,0.0,0.0,0.03884157,2935.0,0.03783482,-0.02339672,0.10107985,1.6023629
"50+ Units (Rent), 0-1 BR",    Below Median,103000,0.06437041,0.0,0.0,0.06437041,1771.0,0.06336933,-0.03987213,0.16861296,1.6194171
"50+ Units (Rent), 0-1 BR",    Above Median,103000,0.0,0.0,0.0,0.0,1164.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.07429547,0.03586678,0.0204953,0.01793339,1171.0,0.04076623,0.00723502,0.14135593,0.90261828
"50+ Units (Rent), 2 BR",    Below Median,123000,0.10130246,0.04196816,0.02894356,0.03039074,691.0,0.07135581,-0.01607784,0.21868276,1.1587113
"50+ Units (Rent), 2 BR",    Above Median,123000,0.03541667,0.02708333,0.00833333,0.0,480.0,0.02851342,-0.01148792,0.08232125,1.3243647
"50+ Units (Rent), 3 BR",All Values,,1.478972,0.86682243,0.34579439,0.26635514,428.0,0.7750692,0.20398312,2.7539608,0.86207776
"50+ Units (Rent), 3 BR",    Below Median,132000,1.7732919,0.95962733,0.45962733,0.35403727,322.0,1.0724087,0.00917963,3.5374042,0.9948234
"50+ Units (Rent), 3 BR",    Above Median,132000,0.58490566,0.58490566,0.0,0.0,106.0,0.64606811,-0.47787638,1.6476877,1.8170145
All Housing Types (Own) 0-1 BR,All Values,,0.26579854,0.11298353,0.05859824,0.09421678,2611.0,0.10050374,0.10046989,0.4311272,0.62200737
All Housing Types (Own) 0-1 BR,    Below Median,175000,0.41871585,0.20150273,0.1045082,0.11270492,1464.0,0.17770823,0.12638581,0.71104588,0.69815852
All Housing Types (Own) 0-1 BR,    Above Median,175000,0.07061901,0.0,0.0,0.07061901,1147.0,0.05532518,-0.02039091,0.16162893,1.2887454
All Housing Types (Own) 2 BR,All Values,,0.19912002,0.13670316,0.03714315,0.02527371,9773.0,0.04194648,0.13011807,0.26812198,0.34653449
All Housing Types (Own) 2 BR,    Below Median,215000,0.22964593,0.16683337,0.0290058,0.03380676,4999.0,0.06678288,0.11978808,0.33950377,0.47837924
All Housing Types (Own) 2 BR,    Above Median,215000,0.16715543,0.10515291,0.04566401,0.0163385,4774.0,0.05134597,0.08269131,0.25161954,0.50530288
All Housing Types (Own) 3 BR,All Values,,0.43889059,0.19559851,0.11050517,0.13278691,61979.0,0.02638846,0.39548157,0.48229961,0.09890624
All Housing Types (Own) 3 BR,    Below Median,240000,0.54510979,0.25344976,0.12623092,0.16542911,31379.0,0.03919253,0.48063807,0.60958151,0.11827291
All Housing Types (Own) 3 BR,    Above Median,240000,0.32996732,0.13627451,0.09437908,0.09931373,30600.0,0.03011554,0.28042726,0.37950738,0.15013627
All Housing Types (Own) 4-5 BR,All Values,,0.98870936,0.41707462,0.24528142,0.32635332,35339.0,0.05762073,0.89392326,1.0834955,0.09586852
