Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.1233616,0.04240555,0.01207916,0.0688769,3891.0,0.04505469,0.04924663,0.19747657,0.60079448
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,290000,0.15169367,0.03092784,0.01521846,0.10554737,2037.0,0.07095466,0.03497325,0.26841408,0.76944818
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,290000,0.09223301,0.05501618,0.00862999,0.02858684,1854.0,0.056354,-0.00046931,0.18493533,1.0050883
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.26425287,0.13228721,0.06662594,0.06533972,31099.0,0.0246237,0.22374689,0.30475885,0.15328493
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,300000,0.37195814,0.17255075,0.0968352,0.10257219,15862.0,0.04261112,0.30186285,0.44205342,0.18844939
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,300000,0.15212968,0.09037212,0.03517753,0.02658004,15237.0,0.02386928,0.11286472,0.19139465,0.25810191
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.59389833,0.21336214,0.16484991,0.21568627,30549.0,0.03751273,0.53218988,0.65560677,0.10390405
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,390000,0.71613097,0.2367678,0.2013818,0.27798138,16645.0,0.05732598,0.62182974,0.8104322,0.13168155
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,390000,0.44756904,0.18534235,0.12111623,0.14111047,13904.0,0.05346078,0.35962605,0.53551204,0.19649033
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.08188758,0.02810548,0.03053435,0.02324774,2882.0,0.03347071,0.02682826,0.13694689,0.67237689
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,200000,0.14337789,0.04921021,0.05346294,0.04070474,1646.0,0.06072594,0.04348371,0.24327206,0.69671954
