Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",All Values,,0.12997762,0.07515491,0.02516784,0.02965487,88923.0,0.00956584,0.11424182,0.14571343,0.1210655
"5-49 Units (Rent), 0-1 BR",    Below Median,170000,0.17784732,0.10063709,0.03717447,0.04003577,44735.0,0.01498588,0.15319555,0.20249909,0.13861198
"5-49 Units (Rent), 0-1 BR",    Above Median,170000,0.08151534,0.04935729,0.01301258,0.01914547,44188.0,0.0113397,0.06286154,0.10016914,0.22883791
"5-49 Units (Rent), 2 BR",All Values,,0.44168242,0.22506521,0.10871517,0.10790205,94697.0,0.0229214,0.40397672,0.47938812,0.08536836
"5-49 Units (Rent), 2 BR",    Below Median,207000,0.5799979,0.29851875,0.13995168,0.14152747,47595.0,0.03408692,0.52392492,0.63607088,0.0966779
"5-49 Units (Rent), 2 BR",    Above Median,207000,0.30191924,0.15084285,0.07715171,0.07392467,47102.0,0.02757595,0.2565568,0.34728168,0.15024695
"5-49 Units (Rent), 3 BR",All Values,,1.0482107,0.42434151,0.26009083,0.36377838,27525.0,0.07432684,0.92594307,1.1704784,0.11664415
"5-49 Units (Rent), 3 BR",    Below Median,167000,1.3622813,0.5374811,0.35623245,0.46856773,13887.0,0.1283126,1.151207,1.5733555,0.15494174
"5-49 Units (Rent), 3 BR",    Above Median,167000,0.72840592,0.30913624,0.16219387,0.25707582,13638.0,0.07771457,0.60056545,0.8562464,0.17550719
"50+ Units (Own), 0-1 BR",All Values,,0.01763496,0.00391888,0.00783776,0.00587832,10207.0,0.00987095,0.00139725,0.03387266,0.92076825
"50+ Units (Own), 0-1 BR",    Below Median,580000,0.01780245,0.006317,0.00880551,0.00267994,5224.0,0.01337747,-0.00420349,0.03980839,1.2361187
"50+ Units (Own), 0-1 BR",    Above Median,580000,0.01745936,0.00140478,0.0068232,0.00923139,4983.0,0.01511975,-0.00741262,0.04233135,1.4245643
"50+ Units (Own), 2 BR",All Values,,0.06860304,0.04315353,0.01500692,0.0104426,14460.0,0.01440047,0.04491427,0.09229182,0.3453021
"50+ Units (Own), 2 BR",    Below Median,800000,0.10085633,0.06470029,0.01875765,0.0173984,7357.0,0.02749071,0.05563411,0.14607855,0.44838257
"50+ Units (Own), 2 BR",    Above Median,800000,0.0351964,0.02083627,0.01112206,0.00323807,7103.0,0.01378985,0.01251209,0.05788071,0.64450663
"50+ Units (Own), 3 BR",All Values,,0.11842541,0.06649024,0.01058551,0.04134965,3023.0,0.0426817,0.04821401,0.1886368,0.59287446
"50+ Units (Own), 3 BR",    Below Median,850000,0.1526576,0.06551298,0.01483313,0.0723115,1618.0,0.06249001,0.04986154,0.25545366,0.67337664
"50+ Units (Own), 3 BR",    Above Median,850000,0.07900356,0.06761566,0.00569395,0.00569395,1405.0,0.05490314,-0.01131211,0.16931923,1.1431848
"50+ Units (Rent), 0-1 BR",All Values,,0.03596383,0.02147548,0.00625664,0.00823171,147843.0,0.00337126,0.03041811,0.04150955,0.15420269
"50+ Units (Rent), 0-1 BR",    Below Median,229000,0.06096244,0.03356647,0.01169291,0.01570306,74062.0,0.00625662,0.05067029,0.07125458,0.16882768
"50+ Units (Rent), 0-1 BR",    Above Median,229000,0.01087001,0.00933845,0.00079966,0.0007319,73781.0,0.00238727,0.00694295,0.01479706,0.36127433
"50+ Units (Rent), 2 BR",All Values,,0.28198817,0.13882316,0.06202197,0.08114304,94660.0,0.01747258,0.25324577,0.31073057,0.10192768
"50+ Units (Rent), 2 BR",    Below Median,275000,0.43896235,0.21726334,0.09724821,0.1244508,47569.0,0.03194898,0.38640628,0.49151842,0.11972797
"50+ Units (Rent), 2 BR",    Above Median,275000,0.12342061,0.05958676,0.02643817,0.03739568,47091.0,0.02102973,0.08882671,0.15801451,0.28029273
"50+ Units (Rent), 3 BR",All Values,,0.96319054,0.4544045,0.22252211,0.28626393,17414.0,0.08695366,0.82015177,1.1062293,0.14850516
"50+ Units (Rent), 3 BR",    Below Median,190000,1.2768162,0.6352767,0.28091551,0.360624,8782.0,0.14357177,1.0406406,1.5129918,0.18497225
"50+ Units (Rent), 3 BR",    Above Median,190000,0.64411492,0.27038925,0.16311399,0.21061168,8632.0,0.0883217,0.49882572,0.78940413,0.2255641
All Housing Types (Own) 0-1 BR,All Values,,0.13367085,0.06577754,0.02860057,0.03929273,26468.0,0.01846374,0.103298,0.16404369,0.22722117
All Housing Types (Own) 0-1 BR,    Below Median,500000,0.18859164,0.0906478,0.04038617,0.05755767,13569.0,0.03301493,0.13428207,0.24290121,0.28797441
All Housing Types (Own) 0-1 BR,    Above Median,500000,0.07589736,0.03961547,0.01620281,0.02007908,12899.0,0.01828123,0.04582473,0.10596998,0.39622761
All Housing Types (Own) 2 BR,All Values,,0.14096483,0.06523095,0.03309832,0.04263556,117015.0,0.00960632,0.12516244,0.15676723,0.1121017
All Housing Types (Own) 2 BR,    Below Median,500000,0.17417691,0.08101136,0.04021629,0.05294925,60473.0,0.01551363,0.14865698,0.19969683,0.14651726
All Housing Types (Own) 2 BR,    Above Median,500000,0.10544374,0.04835344,0.02548548,0.03160482,56542.0,0.0094726,0.08986132,0.12102616,0.14777949
All Housing Types (Own) 3 BR,All Values,,0.43181194,0.18858657,0.09987122,0.14335415,400686.0,0.01059922,0.41437623,0.44924766,0.04037803
All Housing Types (Own) 3 BR,    Below Median,480000,0.50560718,0.22343196,0.11476221,0.16741301,208126.0,0.01775098,0.47640682,0.53480754,0.05775306
