Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,All Values,,2.4570935,0.14052062,0.38154919,0.42176384,0.30066605,0.30926406,0.39958307,0.31768253,0.18606414,401023.0,0.02714407,2.4124415,2.5017455,0.01817269
All Housing Types (Own) 3 BR,First Tercile,Below 127000,2.3934545,0.11782537,0.37960029,0.42607543,0.28885115,0.30140294,0.38089508,0.29364185,0.20516238,131296.0,0.05062472,2.3101768,2.4767321,0.03479392
All Housing Types (Own) 3 BR,Second Tercile,127000 to 201000,2.4568986,0.14679853,0.38103432,0.46765615,0.30367389,0.29412821,0.38089966,0.30560397,0.17710383,133673.0,0.05396712,2.3681226,2.5456745,0.03613332
All Housing Types (Own) 3 BR,Third Tercile ,Above 201000,2.5186985,0.15625413,0.38393579,0.37251385,0.30911256,0.33172123,0.43597395,0.35274964,0.1764373,136054.0,0.05206337,2.4330542,2.6043427,0.03400337
All Housing Types (Own) 4-5 BR,All Values,,3.1151994,0.21915075,0.75860237,0.46379776,0.46025561,0.43804126,0.38874391,0.2504012,0.13620657,276668.0,0.04909415,3.0344396,3.1959593,0.02592447
All Housing Types (Own) 4-5 BR,First Tercile,Below 180000,2.9859613,0.18640816,0.69238929,0.51408387,0.3953302,0.37105584,0.38467702,0.26095788,0.181059,88612.0,0.08833132,2.8406563,3.1312663,0.04866273
All Housing Types (Own) 4-5 BR,Second Tercile,180000 to 304000,3.1794488,0.25488958,0.77317908,0.49027625,0.46870117,0.42161719,0.38390789,0.24871735,0.1381603,90243.0,0.09339755,3.0258098,3.3330878,0.04832252
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 304000,3.1730036,0.21584043,0.80513838,0.39381268,0.51128173,0.51387852,0.39688998,0.24239109,0.09377077,97813.0,0.0937462,3.0187911,3.3272161,0.04860143
All Housing Types (Rent) 0-1 BR,All Values,,1.2236419,0.02043488,0.03242413,0.44412399,0.12344597,0.11984329,0.17012334,0.1265368,0.18670945,101591.0,0.03919638,1.1591638,1.2881199,0.05269356
All Housing Types (Rent) 0-1 BR,First Tercile,Below 60000,1.1464325,0.01509073,0.01830021,0.21617702,0.09767313,0.1274534,0.22031231,0.22364523,0.22778052,32404.0,0.0531126,1.0590623,1.2338028,0.07621052
All Housing Types (Rent) 0-1 BR,Second Tercile,60000 to 86000,1.2102555,0.02158006,0.02506717,0.45249528,0.15063168,0.14008461,0.19570685,0.09935403,0.12533585,34986.0,0.06300781,1.1066077,1.3139034,0.08564129
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 86000,1.310488,0.02432677,0.05333177,0.65153066,0.12005497,0.09192714,0.09640069,0.06233736,0.21057864,34201.0,0.07622264,1.1851017,1.4358742,0.09567905
All Housing Types (Rent) 2 BR,All Values,,2.0143684,0.15556218,0.26723857,0.83089957,0.23845204,0.18038231,0.15027602,0.09126258,0.10029517,140934.0,0.05332331,1.9266516,2.1020853,0.04354559
All Housing Types (Rent) 2 BR,First Tercile,Below 84000,1.8104952,0.12318243,0.24949,0.65519337,0.21235731,0.16784583,0.18629281,0.11695386,0.09917965,46078.0,0.07519089,1.6868062,1.9341843,0.06831778
All Housing Types (Rent) 2 BR,Second Tercile,84000 to 108000,2.1258021,0.20203544,0.32244083,0.80818425,0.27678154,0.19729741,0.1606255,0.08930013,0.06913696,47066.0,0.0843773,1.9870014,2.2646027,0.06529331
All Housing Types (Rent) 2 BR,Third Tercile ,Above 108000,2.1011927,0.14101276,0.22998535,1.0226826,0.22586315,0.17581084,0.10535677,0.06842436,0.13205692,47790.0,0.11477175,1.9123932,2.2899923,0.08985351
All Housing Types (Rent) 3 BR,All Values,,3.1816309,0.35264322,0.82189336,1.0955222,0.40988634,0.24578534,0.14950034,0.06543596,0.04096422,65545.0,0.12031817,2.9837075,3.3795543,0.06220816
All Housing Types (Rent) 3 BR,First Tercile,Below 99000,2.8034216,0.32011436,0.66771189,0.90141105,0.38803837,0.20303422,0.18551139,0.08235728,0.05524301,21686.0,0.15618425,2.5464985,3.0603447,0.09164626
All Housing Types (Rent) 3 BR,Second Tercile,99000 to 134000,3.2929684,0.41743328,0.91497404,1.0781947,0.38769469,0.27133619,0.14432098,0.04636124,0.03265325,21958.0,0.22475753,2.9232423,3.6626945,0.11227746
All Housing Types (Rent) 3 BR,Third Tercile ,Above 134000,3.4445003,0.31989407,0.8812383,1.3051002,0.45376923,0.26249943,0.11903566,0.06780512,0.03515821,21901.0,0.26134152,3.0145935,3.874407,0.12480963
All Housing Types (Rent) 4-5 BR,All Values,,3.9063152,0.33377189,1.0537156,1.424417,0.54954178,0.27565557,0.17008438,0.06546593,0.03366301,22042.0,0.24362718,3.5055485,4.3070819,0.10259457
All Housing Types (Rent) 4-5 BR,First Tercile,Below 97000,3.1054982,0.23653363,0.69201786,1.1188948,0.39129221,0.33379849,0.21322914,0.08219369,0.03753838,7166.0,0.28328599,2.6394927,3.5715036,0.1500582
All Housing Types (Rent) 4-5 BR,Second Tercile,97000 to 140000,3.9801288,0.48047143,1.2363985,1.1807592,0.63272578,0.2617514,0.13019049,0.03426066,0.02357133,7297.0,0.36765691,3.3753332,4.5849244,0.15195378
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 140000,4.5924264,0.28447025,1.2198179,1.9478823,0.61907903,0.23406782,0.16770022,0.07969389,0.039715,7579.0,0.51894708,3.7387585,5.4460944,0.18588604
