Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 0-1 BR,    Below Median,400000,0.04274784,0.01463739,0.01363939,0.01447106,6012.0,0.01657019,0.01548987,0.07000581,0.63764557
All Housing Types (Own) 0-1 BR,    Above Median,400000,0.04649168,0.02024361,0.01235203,0.01389604,5829.0,0.018023,0.01684384,0.07613951,0.63770196
All Housing Types (Own) 2 BR,All Values,,0.10479197,0.0515132,0.02791683,0.02536194,48143.0,0.01317928,0.08311206,0.12647189,0.20688525
All Housing Types (Own) 2 BR,    Below Median,400000,0.13088041,0.06574048,0.03631341,0.02882652,24977.0,0.02058808,0.09701301,0.16474781,0.25876597
All Housing Types (Own) 2 BR,    Above Median,400000,0.07666408,0.0361737,0.01886385,0.02162652,23166.0,0.01557144,0.05104905,0.1022791,0.33412029
All Housing Types (Own) 3 BR,All Values,,0.34880959,0.15534941,0.0863469,0.10711328,191993.0,0.01121434,0.330362,0.36725719,0.0528873
All Housing Types (Own) 3 BR,    Below Median,400000,0.37140303,0.16460889,0.10302458,0.10376956,100675.0,0.01658487,0.34412093,0.39868513,0.07345687
All Housing Types (Own) 3 BR,    Above Median,400000,0.32390109,0.14514116,0.06796031,0.11079962,91318.0,0.01493179,0.29933831,0.34846388,0.07583422
All Housing Types (Own) 4-5 BR,All Values,,0.75406475,0.3152095,0.18753212,0.25132313,188757.0,0.01935709,0.72222234,0.78590716,0.04222769
All Housing Types (Own) 4-5 BR,    Below Median,520000,0.80830015,0.32632198,0.20016918,0.28180899,96938.0,0.02906329,0.76049103,0.85610927,0.05914773
All Housing Types (Own) 4-5 BR,    Above Median,520000,0.69680567,0.30347749,0.17419053,0.21913765,91819.0,0.02485924,0.65591223,0.73769912,0.05868701
All Housing Types (Rent) 0-1 BR,All Values,,0.02760097,0.01394515,0.00574779,0.00790804,103692.0,0.00514046,0.01914491,0.03605704,0.30636834
All Housing Types (Rent) 0-1 BR,    Below Median,171000,0.04280491,0.02201505,0.00964833,0.01114153,52237.0,0.00806283,0.02954156,0.05606826,0.30985585
All Housing Types (Rent) 0-1 BR,    Above Median,171000,0.01216597,0.0057526,0.00178797,0.0046254,51455.0,0.00561996,0.00292113,0.02141081,0.75989308
All Housing Types (Rent) 2 BR,All Values,,0.24527484,0.13090795,0.06145715,0.05290973,83066.0,0.01523503,0.22021322,0.27033646,0.1021777
All Housing Types (Rent) 2 BR,    Below Median,174000,0.31600832,0.17071714,0.07983846,0.06545272,41847.0,0.02914505,0.26806471,0.36395192,0.15171628
All Housing Types (Rent) 2 BR,    Above Median,174000,0.17346369,0.09049225,0.0427958,0.04017565,41219.0,0.01656766,0.14620989,0.2007175,0.15711534
All Housing Types (Rent) 3 BR,All Values,,0.71387665,0.33606328,0.17448939,0.20332399,49940.0,0.04157933,0.64547865,0.78227466,0.09581208
All Housing Types (Rent) 3 BR,    Below Median,194000,0.79647461,0.36730065,0.20368455,0.22548942,25132.0,0.0704917,0.68051577,0.91243346,0.14559013
All Housing Types (Rent) 3 BR,    Above Median,194000,0.63019994,0.30441793,0.14491293,0.18086907,24808.0,0.05536738,0.5391206,0.72127927,0.14452451
All Housing Types (Rent) 4-5 BR,All Values,,1.1386036,0.48268138,0.28217876,0.37374344,18304.0,0.09363942,0.98456674,1.2926404,0.13528575
All Housing Types (Rent) 4-5 BR,    Below Median,242000,1.2373299,0.52469731,0.31597557,0.39665702,9333.0,0.14614901,0.99691479,1.477745,0.19430155
All Housing Types (Rent) 4-5 BR,    Above Median,242000,1.0358934,0.43897001,0.24701817,0.34990525,8971.0,0.12110751,0.83667158,1.2351153,0.19231887
