Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 166000,1.8805121,0.00995733,0.0512091,0.28165007,0.25035562,0.19772404,0.29445235,0.37837838,0.41678521,703.0,0.70322021,0.72371484,3.0373093,0.61515013
"5-49 Units (Own), 2 BR",All Values,,1.8919484,0.03590101,0.15127222,0.22220286,0.22690833,0.38497734,0.32589753,0.30655281,0.23823632,5738.0,0.18711303,1.5841475,2.1997494,0.16268992
"5-49 Units (Own), 2 BR",First Tercile,Below 106000,1.95898,0.01053215,0.16019956,0.26274945,0.36363636,0.33702882,0.33758315,0.27993348,0.20731707,1804.0,0.31454026,1.4415613,2.4763988,0.2641266
"5-49 Units (Own), 2 BR",Second Tercile,106000 to 179000,1.81284,0.05005441,0.13329706,0.27747552,0.23068553,0.39771491,0.26006529,0.27693145,0.18661589,1838.0,0.34726319,1.2415921,2.384088,0.31511216
"5-49 Units (Own), 2 BR",Third Tercile ,Above 179000,1.903626,0.04532443,0.15935115,0.13883588,0.10591603,0.41507634,0.3735687,0.35543893,0.3101145,2096.0,0.32227498,1.3734836,2.4337683,0.27849081
"5-49 Units (Own), 3 BR",All Values,,2.3693132,0.09079396,0.30550414,0.49347297,0.40019484,0.32990745,0.32990745,0.22498782,0.19454457,20530.0,0.14078999,2.1377137,2.6009127,0.09774965
"5-49 Units (Own), 3 BR",First Tercile,Below 126000,2.2869989,0.10166133,0.34293553,0.40847432,0.41182747,0.31199512,0.33699131,0.21002896,0.1630849,6561.0,0.20640774,1.9474582,2.6265397,0.14846563
"5-49 Units (Own), 3 BR",Second Tercile,126000 to 166000,2.4092855,0.1106355,0.31379651,0.53309187,0.48468884,0.30474152,0.28021073,0.20859401,0.17352651,6074.0,0.30830806,1.9021187,2.9164522,0.21050505
"5-49 Units (Own), 3 BR",Third Tercile ,Above 166000,2.4069664,0.06649778,0.26801773,0.53362888,0.32552248,0.36415453,0.36225459,0.25003167,0.23685877,7895.0,0.27270145,1.9583725,2.8555603,0.18637314
"5-49 Units (Rent), 0-1 BR",All Values,,1.2158011,0.0202266,0.0288191,0.2849213,0.13063645,0.16234507,0.21435632,0.20355866,0.17093757,13151.0,0.06862488,1.1029131,1.328689,0.09285066
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 24000,1.16126,0.01574988,0.02421251,0.11988717,0.08744711,0.13117066,0.26069582,0.27362482,0.24847203,4254.0,0.14058055,0.93000499,1.392515,0.19914145
"5-49 Units (Rent), 0-1 BR",Second Tercile,24000 to 48000,1.2107551,0.00389016,0.03432494,0.23935927,0.15629291,0.19565217,0.18924485,0.2201373,0.17185355,4370.0,0.12862673,0.99916419,1.4223461,0.1747595
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 48000,1.271924,0.04020323,0.027833,0.48398498,0.14645461,0.15948752,0.19505191,0.12171416,0.09719461,4527.0,0.1465702,1.030816,1.513032,0.18956162
"5-49 Units (Rent), 2 BR",All Values,,2.1722076,0.25550946,0.33983512,0.6776766,0.23293281,0.21913896,0.20922463,0.14171022,0.09617975,18559.0,0.10460491,2.0001325,2.3442826,0.07921669
"5-49 Units (Rent), 2 BR",First Tercile,Below 23000,2.2551589,0.35227645,0.41549296,0.63118244,0.19570914,0.21667213,0.22567966,0.12626924,0.09187684,6106.0,0.21282954,1.9050543,2.6052635,0.15524609
"5-49 Units (Rent), 2 BR",Second Tercile,23000 to 52000,2.2135197,0.2040949,0.38592785,0.71806955,0.17159571,0.24325642,0.20198245,0.18264543,0.10594735,6154.0,0.20387546,1.8781445,2.5488948,0.15151215
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 52000,2.0514367,0.2119384,0.22146372,0.68328306,0.3289411,0.19796793,0.20034926,0.11668519,0.09080806,6299.0,0.20068334,1.7213126,2.3815608,0.16092336
"5-49 Units (Rent), 3 BR",All Values,,3.0185041,0.27418936,0.92814527,0.89740597,0.38326848,0.23488975,0.15175097,0.08720277,0.06165153,23130.0,0.1711865,2.7369023,3.3001059,0.09329184
"5-49 Units (Rent), 3 BR",First Tercile,Below 30000,3.0650966,0.31172268,1.1106113,0.79068537,0.33739084,0.17689865,0.13905795,0.11114051,0.08758931,7558.0,0.29311024,2.5829302,3.5472629,0.1573087
"5-49 Units (Rent), 3 BR",Second Tercile,30000 to 69000,3.2095263,0.34831172,1.0368468,0.94273976,0.35550135,0.21068173,0.19296444,0.08422134,0.03825908,7789.0,0.29047324,2.7316978,3.6873547,0.1488782
