Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 0-1 BR,    Below Median,127000,0.01053215,0.00545085,0.00203252,0.00304878,10824.0,0.006784,-0.00062752,0.02169182,1.0595816
All Housing Types (Rent) 0-1 BR,    Above Median,127000,0.0278092,0.02017345,0.00763575,0.0,10608.0,0.01835495,-0.0023847,0.0580031,1.085752
All Housing Types (Rent) 2 BR,All Values,,0.24075132,0.16279817,0.0392801,0.03867305,28004.0,0.02900188,0.19304323,0.28845941,0.19816336
All Housing Types (Rent) 2 BR,    Below Median,144000,0.26397516,0.17920666,0.05208922,0.03267928,14168.0,0.04376747,0.19197767,0.33597264,0.2727434
All Housing Types (Rent) 2 BR,    Above Median,144000,0.21697022,0.14599595,0.02616363,0.04481064,13836.0,0.03976104,0.15156332,0.28237713,0.30145568
All Housing Types (Rent) 3 BR,All Values,,0.70207619,0.35267083,0.14884096,0.2005644,24805.0,0.06159401,0.60075404,0.80339835,0.14431788
All Housing Types (Rent) 3 BR,    Below Median,156000,0.7520044,0.38115076,0.16514699,0.20570665,12722.0,0.08645474,0.60978636,0.89422245,0.18911864
All Housing Types (Rent) 3 BR,    Above Median,156000,0.64950757,0.32268476,0.1316726,0.19515021,12083.0,0.07973936,0.51833633,0.78067881,0.20195491
All Housing Types (Rent) 4-5 BR,All Values,,1.2199046,0.47553534,0.31532231,0.42904693,9013.0,0.15647657,0.96250063,1.4773085,0.21100335
All Housing Types (Rent) 4-5 BR,    Below Median,199000,1.0694172,0.44640908,0.27788692,0.34512115,4581.0,0.19690136,0.74551441,1.3933199,0.30287783
All Housing Types (Rent) 4-5 BR,    Above Median,199000,1.3754513,0.50564079,0.35401625,0.51579422,4432.0,0.23663048,0.98619413,1.7647084,0.28300322
