Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 300000,0.00395683,0.00395683,0.0,0.0,2780.0,0.00404873,-0.00270333,0.010617,1.6832045
"50+ Units (Own), 2 BR",All Values,,0.04962701,0.01931684,0.02057322,0.00973695,12735.0,0.01290233,0.02840267,0.07085135,0.42767717
"50+ Units (Own), 2 BR",First Tercile,Below 254000,0.05540705,0.02211422,0.02746051,0.00583232,4115.0,0.02350517,0.01674104,0.09407306,0.69785361
"50+ Units (Own), 2 BR",Second Tercile,254000 to 385000,0.04442251,0.03010859,0.00394867,0.01036525,4052.0,0.01775118,0.01522182,0.07362319,0.65733984
"50+ Units (Own), 2 BR",Third Tercile ,Above 385000,0.04903678,0.00722417,0.02911559,0.01269702,4568.0,0.0217528,0.01325343,0.08482013,0.72972474
"50+ Units (Own), 3 BR",All Values,,0.22487805,0.0995122,0.05317073,0.07219512,2050.0,0.10177473,0.05745861,0.39229749,0.7444899
"50+ Units (Own), 3 BR",First Tercile,Below 359000,0.30113636,0.11363636,0.08901515,0.09848485,528.0,0.1666813,0.02694563,0.5753271,0.91052018
"50+ Units (Own), 3 BR",Second Tercile,359000 to 583000,0.2704918,0.08469945,0.05464481,0.13114754,732.0,0.19659309,-0.05290383,0.59388743,1.1955839
"50+ Units (Own), 3 BR",Third Tercile ,Above 583000,0.13164557,0.10379747,0.0278481,0.0,790.0,0.0998658,-0.03263367,0.29592481,1.2478904
"50+ Units (Rent), 0-1 BR",All Values,,0.03391067,0.01787893,0.00497144,0.01106031,87701.0,0.00683083,0.02267396,0.04514739,0.3313622
"50+ Units (Rent), 0-1 BR",First Tercile,Below 113000,0.01010589,0.00679474,0.00072431,0.00258683,28993.0,0.00384208,0.00378567,0.0164261,0.62539949
"50+ Units (Rent), 0-1 BR",Second Tercile,113000 to 184000,0.06833528,0.02891788,0.01187825,0.02753915,28287.0,0.01936232,0.03648426,0.10018629,0.46609912
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 184000,0.02458828,0.01817823,0.00259689,0.00381316,30421.0,0.00697907,0.01310771,0.03606885,0.46691232
"50+ Units (Rent), 2 BR",All Values,,0.2386978,0.14054344,0.05108128,0.04707308,42912.0,0.02168272,0.20302973,0.27436588,0.14942775
"50+ Units (Rent), 2 BR",First Tercile,Below 187000,0.29454956,0.19535442,0.05224513,0.04695001,14164.0,0.03542606,0.23627369,0.35282543,0.19784742
"50+ Units (Rent), 2 BR",Second Tercile,187000 to 253000,0.25915019,0.13805918,0.06808302,0.05300799,14262.0,0.0372381,0.19789352,0.32040686,0.23637516
"50+ Units (Rent), 2 BR",Third Tercile ,Above 253000,0.1639514,0.08939666,0.03320447,0.04135027,14486.0,0.03203167,0.11125931,0.2166435,0.3213885
"50+ Units (Rent), 3 BR",All Values,,0.95830688,0.44973545,0.25354497,0.25502646,4725.0,0.18560026,0.65299444,1.2636193,0.31859568
"50+ Units (Rent), 3 BR",First Tercile,Below 197000,0.9216954,0.40445402,0.4066092,0.11063218,1392.0,0.33053914,0.37795852,1.4654323,0.5899312
"50+ Units (Rent), 3 BR",Second Tercile,197000 to 263000,1.1670673,0.62019231,0.21153846,0.33533654,1664.0,0.34805495,0.59451692,1.7396177,0.49058901
"50+ Units (Rent), 3 BR",Third Tercile ,Above 263000,0.78070701,0.31755542,0.16776513,0.29538646,1669.0,0.23014259,0.40212245,1.1592916,0.48492527
All Housing Types (Own) 0-1 BR,All Values,,0.07562309,0.02752045,0.0219776,0.02612504,25799.0,0.01548356,0.05015262,0.10109355,0.33680805
All Housing Types (Own) 0-1 BR,First Tercile,Below 152000,0.0749936,0.02098797,0.04325569,0.01074994,7814.0,0.03438447,0.01843116,0.13155605,0.75423029
All Housing Types (Own) 0-1 BR,Second Tercile,152000 to 270000,0.08360513,0.03370298,0.0180474,0.03185475,9198.0,0.02390031,0.04428912,0.12292114,0.47025831
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 270000,0.06782747,0.02685786,0.00716968,0.03379993,8787.0,0.01412005,0.04459999,0.09105496,0.34244948
All Housing Types (Own) 2 BR,All Values,,0.13064773,0.06426639,0.02983737,0.03654396,179674.0,0.00646728,0.12000905,0.14128641,0.08143029
All Housing Types (Own) 2 BR,First Tercile,Below 191000,0.12752765,0.06569712,0.02537664,0.03645389,57415.0,0.01078519,0.109786,0.14526929,0.13911998
All Housing Types (Own) 2 BR,Second Tercile,191000 to 300000,0.1219484,0.06386671,0.03115651,0.02692517,60501.0,0.0114161,0.10316892,0.14072788,0.15399529
All Housing Types (Own) 2 BR,Third Tercile ,Above 300000,0.14207066,0.06332783,0.03269212,0.04605071,61758.0,0.01301449,0.12066183,0.1634795,0.15069147
All Housing Types (Own) 3 BR,All Values,,0.33435815,0.15101635,0.07688366,0.10645814,661584.0,0.00581538,0.32479184,0.34392445,0.02861095
All Housing Types (Own) 3 BR,First Tercile,Below 243000,0.32455094,0.14635659,0.07668564,0.10150871,207992.0,0.01206652,0.30470151,0.34440038,0.06115968
All Housing Types (Own) 3 BR,Second Tercile,243000 to 366000,0.34561145,0.15696848,0.08123854,0.10740443,223650.0,0.01066418,0.32806887,0.36315403,0.0507581
All Housing Types (Own) 3 BR,Third Tercile ,Above 366000,0.33228379,0.14944203,0.07282706,0.1100147,229942.0,0.00945596,0.31672874,0.34783885,0.04681256
All Housing Types (Own) 4-5 BR,All Values,,0.63370776,0.26286436,0.15459196,0.21625144,623797.0,0.00710273,0.62202378,0.64539175,0.0184375
All Housing Types (Own) 4-5 BR,First Tercile,Below 367000,0.6015817,0.25816485,0.13994927,0.20346758,203831.0,0.01626587,0.57482435,0.62833906,0.04447834
All Housing Types (Own) 4-5 BR,Second Tercile,367000 to 544000,0.61693714,0.24675431,0.15493529,0.21524753,194720.0,0.01464657,0.59284354,0.64103074,0.03905358
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 544000,0.67727729,0.28104384,0.16754571,0.22868775,225246.0,0.01319544,0.65557078,0.69898379,0.03204966
All Housing Types (Rent) 0-1 BR,All Values,,0.06874309,0.03708195,0.01398179,0.01767935,235020.0,0.00505025,0.06043543,0.07705074,0.12085082
All Housing Types (Rent) 0-1 BR,First Tercile,Below 111000,0.03104767,0.01691403,0.00746586,0.00666778,77687.0,0.00489287,0.02299889,0.03909644,0.2592393
All Housing Types (Rent) 0-1 BR,Second Tercile,111000 to 160000,0.09069347,0.04505186,0.01857716,0.02706445,77999.0,0.01151123,0.07175749,0.10962945,0.20879101
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 160000,0.08407492,0.04899539,0.0158444,0.01923513,79334.0,0.00996059,0.06768975,0.1004601,0.19488774
All Housing Types (Rent) 2 BR,All Values,,0.39783327,0.21164564,0.09101294,0.09517469,274884.0,0.01178294,0.37845033,0.41721621,0.04872126
All Housing Types (Rent) 2 BR,First Tercile,Below 143000,0.34852414,0.18493813,0.07279281,0.0907932,90998.0,0.01804688,0.31883703,0.37821125,0.08517949
All Housing Types (Rent) 2 BR,Second Tercile,143000 to 189000,0.46174206,0.24336635,0.11362684,0.10474888,90674.0,0.02139822,0.426542,0.49694213,0.07623319
All Housing Types (Rent) 2 BR,Third Tercile ,Above 189000,0.38380251,0.20686178,0.08680213,0.09013861,93212.0,0.02173033,0.34805612,0.41954891,0.09313747
All Housing Types (Rent) 3 BR,All Values,,0.82645865,0.37409302,0.21000529,0.24236035,156977.0,0.02486721,0.7855521,0.86736521,0.04949619
All Housing Types (Rent) 3 BR,First Tercile,Below 162000,0.77404049,0.35391294,0.20542472,0.21470283,52058.0,0.03957877,0.70893341,0.83914758,0.08411328
All Housing Types (Rent) 3 BR,Second Tercile,162000 to 219000,0.87973631,0.39187924,0.22734308,0.260514,52335.0,0.04871939,0.79959292,0.95987971,0.09109933
All Housing Types (Rent) 3 BR,Third Tercile ,Above 219000,0.8253271,0.37636924,0.19728435,0.25167351,52584.0,0.04761396,0.74700214,0.90365205,0.09490171
All Housing Types (Rent) 4-5 BR,All Values,,1.1201373,0.48683376,0.28652419,0.34677931,53622.0,0.05264635,1.033534,1.2067405,0.07731486
All Housing Types (Rent) 4-5 BR,First Tercile,Below 191000,0.91586728,0.41039386,0.22858594,0.27688748,17722.0,0.08981719,0.76811801,1.0636166,0.16132171
All Housing Types (Rent) 4-5 BR,Second Tercile,191000 to 267000,1.253932,0.52838818,0.31277189,0.41277189,17930.0,0.09875493,1.0914801,1.4163838,0.12955396
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 267000,1.1880913,0.52075682,0.31747357,0.34986088,17970.0,0.09749297,1.0277153,1.3484672,0.1349862
