Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 0-1 BR",All Values,,1.2195122,0.0,0.0,0.31300813,0.19512195,0.42682927,0.15447154,0.1300813,0.0,246.0,0.65269846,0.14582323,2.2932012,0.88042495
"5-49 Units (Own), 0-1 BR",    Below Median,150000,1.2195122,0.0,0.0,0.31300813,0.19512195,0.42682927,0.15447154,0.1300813,0.0,246.0,0.65269846,0.14582323,2.2932012,0.88042495
"5-49 Units (Own), 2 BR",All Values,,1.780303,0.02083333,0.30397727,0.13825758,0.24810606,0.30018939,0.42708333,0.21496212,0.12689394,1056.0,0.44318397,1.0512654,2.5093407,0.40950199
"5-49 Units (Own), 2 BR",    Below Median,140000,1.8656958,0.03559871,0.39320388,0.22006472,0.41100324,0.31229773,0.23786408,0.13915858,0.11650485,618.0,0.6021243,0.87520132,2.8561903,0.53089817
"5-49 Units (Own), 2 BR",    Above Median,140000,1.6598174,0.0,0.17808219,0.02283105,0.01826484,0.28310502,0.69406393,0.32191781,0.14155251,438.0,0.6949344,0.51665026,2.8029844,0.68873065
"5-49 Units (Own), 3 BR",All Values,,2.5007378,0.08383635,0.36405097,0.57478203,0.41448692,0.38229376,0.31133467,0.16646546,0.20348759,7455.0,0.24820715,2.092437,2.9090385,0.16327212
"5-49 Units (Own), 3 BR",    Below Median,150000,2.4676153,0.07703631,0.47129539,0.53483808,0.45534838,0.35181551,0.26815505,0.14524043,0.16388616,4076.0,0.32701403,1.9296772,3.0055534,0.21799916
"5-49 Units (Own), 3 BR",    Above Median,150000,2.5406925,0.09203906,0.23468482,0.62296537,0.3651968,0.41905889,0.36342113,0.19206866,0.25125777,3379.0,0.40476174,1.8748595,3.2065256,0.26206755
"5-49 Units (Rent), 0-1 BR",All Values,,1.1776,0.0,0.0344,0.2072,0.144,0.152,0.1848,0.1768,0.2784,1250.0,0.20520661,0.84003513,1.5151649,0.28665495
"5-49 Units (Rent), 0-1 BR",    Below Median,29000,1.1087613,0.0,0.0,0.10574018,0.03172205,0.12386707,0.23564955,0.2673716,0.34441088,662.0,0.25629368,0.68715823,1.5303644,0.38024694
"5-49 Units (Rent), 0-1 BR",    Above Median,29000,1.255102,0.0,0.07312925,0.32142857,0.27040816,0.18367347,0.12755102,0.07482993,0.20408163,588.0,0.34695112,0.68436744,1.8258366,0.45473163
"5-49 Units (Rent), 2 BR",All Values,,2.045273,0.10519308,0.52130493,0.51664447,0.17443409,0.20439414,0.30758988,0.19107856,0.02463382,1502.0,0.44781122,1.3086235,2.7819224,0.36017171
"5-49 Units (Rent), 2 BR",    Below Median,51000,2.4559387,0.11366539,0.85057471,0.47254151,0.12643678,0.25798212,0.47126437,0.14559387,0.01787995,783.0,0.68405469,1.3306687,3.5812087,0.45818324
"5-49 Units (Rent), 2 BR",    Above Median,51000,1.5980529,0.09596662,0.16272601,0.56467316,0.22670376,0.14603616,0.12934631,0.24061196,0.03198887,719.0,0.55925789,0.67807363,2.5180321,0.57568761
"5-49 Units (Rent), 3 BR",All Values,,2.6763804,0.17177914,0.69964213,1.0089468,0.27096115,0.27990798,0.08997955,0.05751534,0.09764826,3912.0,0.41599044,1.9920761,3.3606846,0.25568274
"5-49 Units (Rent), 3 BR",    Below Median,84000,2.5424301,0.22757956,0.89585342,0.84136933,0.23336548,0.16634523,0.05496625,0.04821601,0.07473481,2074.0,0.46860141,1.7715808,3.3132794,0.30319391
"5-49 Units (Rent), 3 BR",    Above Median,84000,2.8275299,0.10881393,0.47823721,1.1980413,0.31338411,0.40805223,0.12948857,0.06800871,0.12350381,1838.0,0.67465063,1.7177296,3.9373302,0.39249816
"50+ Units (Own), 0-1 BR",All Values,,1.5859375,0.1953125,0.0,0.6875,0.5625,0.0,0.0,0.0,0.140625,128.0,1.0908189,-0.20845965,3.3803346,1.1314425
"50+ Units (Own), 0-1 BR",    Below Median,315000,1.52,0.25,0.0,0.81,0.28,0.0,0.0,0.0,0.18,100.0,1.2386522,-0.51758295,3.5575829,1.3405151
"50+ Units (Own), 0-1 BR",    Above Median,315000,1.8214286,0.0,0.0,0.25,1.5714286,0.0,0.0,0.0,0.0,28.0,1.875356,-1.2635321,4.9063892,1.6937039
"50+ Units (Own), 2 BR",All Values,,2.4123077,0.0,0.47692308,0.58307692,0.59230769,0.28307692,0.13846154,0.25384615,0.08461538,650.0,0.71495773,1.2362022,3.5884132,0.48754372
"50+ Units (Own), 2 BR",    Below Median,200000,2.3636364,0.0,0.64438503,0.34491979,0.64973262,0.2486631,0.10962567,0.34491979,0.02139037,374.0,0.93718087,0.82197383,3.9052989,0.65224184
"50+ Units (Own), 2 BR",    Above Median,200000,2.4782609,0.0,0.25,0.9057971,0.51449275,0.32971014,0.17753623,0.13043478,0.17028986,276.0,1.0737458,0.71194904,4.2445727,0.71272232
"50+ Units (Own), 3 BR",All Values,,2.5481928,0.06827309,0.50351406,0.34738956,0.40461847,0.50301205,0.28965863,0.16666667,0.26506024,1992.0,0.59109265,1.5758454,3.5205402,0.38158314
"50+ Units (Own), 3 BR",    Below Median,160000,2.5248668,0.09058615,0.54884547,0.42273535,0.42628774,0.5008881,0.26998224,0.10213144,0.1634103,1126.0,0.70823056,1.3598275,3.6899061,0.46142604
"50+ Units (Own), 3 BR",    Above Median,160000,2.5785219,0.03926097,0.44457275,0.24942263,0.37644342,0.50577367,0.31524249,0.25057737,0.39722864,866.0,0.74565724,1.3519158,3.8051281,0.47570127
"50+ Units (Rent), 0-1 BR",All Values,,1.0964415,0.01959773,0.0,0.06446622,0.0,0.05260444,0.10417741,0.54100052,0.31459515,1939.0,0.19399257,0.77732369,1.4155592,0.29104862
