Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Own), 3 BR",All Values,,2.1652174,0.0,0.0,1.4086957,0.0,0.0,0.37391304,0.3826087,0.0
"50+ Units (Own), 3 BR",    Below Median,170000,2.1652174,0.0,0.0,1.4086957,0.0,0.0,0.37391304,0.3826087,0.0
"50+ Units (Rent), 0-1 BR",All Values,,1.136859,0.01185897,0.00753205,0.54182692,0.02852564,0.04519231,0.06698718,0.08766026,0.34727564
"50+ Units (Rent), 0-1 BR",    Below Median,105000,1.0750311,0.00933998,0.01463263,0.36021171,0.03268991,0.05292653,0.10740971,0.13075965,0.36706102
"50+ Units (Rent), 0-1 BR",    Above Median,105000,1.2024439,0.01453104,0.0,0.7344782,0.02410832,0.03698811,0.02410832,0.04194188,0.32628798
"50+ Units (Rent), 2 BR",All Values,,1.6120841,0.07209574,0.05691769,0.78984238,0.06304729,0.02247519,0.0323993,0.11908932,0.45621716
"50+ Units (Rent), 2 BR",    Below Median,119000,1.6336254,0.06516977,0.10021906,0.85487404,0.02519168,0.0,0.04216867,0.14731654,0.39868565
"50+ Units (Rent), 2 BR",    Above Median,119000,1.5875,0.08,0.0075,0.715625,0.10625,0.048125,0.02125,0.086875,0.521875
"50+ Units (Rent), 3 BR",All Values,,3.1264368,0.22331691,0.22824302,2.1970443,0.38587849,0.0,0.09031199,0.00164204,0.0
"50+ Units (Rent), 3 BR",    Below Median,92000,3.0023641,0.30023641,0.21749409,2.2813239,0.20330969,0.0,0.0,0.0,0.0
"50+ Units (Rent), 3 BR",    Above Median,92000,3.4086022,0.0483871,0.25268817,2.0053763,0.80107527,0.0,0.29569892,0.00537634,0.0
All Housing Types (Own) 0-1 BR,All Values,,1.7138488,0.01616426,0.12450852,0.28615116,0.03800786,0.19178681,0.3853211,0.33289646,0.33901267
All Housing Types (Own) 0-1 BR,    Below Median,175000,1.6619161,0.02929533,0.22565321,0.17181314,0.04433888,0.12114014,0.42121932,0.25653207,0.39192399
All Housing Types (Own) 0-1 BR,    Above Median,175000,1.7777778,0.0,0.0,0.42690058,0.03021442,0.27875244,0.3411306,0.42690058,0.27387914
All Housing Types (Own) 2 BR,All Values,,1.7538738,0.06098243,0.10195687,0.27084665,0.1370607,0.16633387,0.29840256,0.37683706,0.34145367
All Housing Types (Own) 2 BR,    Below Median,173000,1.6426627,0.05630298,0.10381834,0.3396065,0.16502061,0.15413329,0.20779221,0.31316588,0.30282293
All Housing Types (Own) 2 BR,    Above Median,173000,1.8712749,0.06592234,0.09999179,0.19825958,0.10754454,0.17921353,0.39405632,0.44405221,0.38223463
All Housing Types (Own) 3 BR,All Values,,2.5597835,0.16929226,0.42817652,0.40203164,0.37518734,0.38016653,0.37087427,0.29735221,0.13670275
All Housing Types (Own) 3 BR,    Below Median,250000,2.5804713,0.17679148,0.46468689,0.46943189,0.3576501,0.37821175,0.34151065,0.24874112,0.14344739
