Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 0-1 BR",All Values,,0.00155002,0.0,0.00155002,0.0,8387.0,0.00165392,-0.00117068,0.00427072,1.7552714
"50+ Units (Own), 0-1 BR",First Tercile,Below 199000,0.00517928,0.0,0.00517928,0.0,2510.0,0.00556064,-0.00396797,0.01432654,1.7661243
"50+ Units (Own), 0-1 BR",Second Tercile,199000 to 264000,0.0,0.0,0.0,0.0,2763.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 264000,0.0,0.0,0.0,0.0,3114.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.02331606,0.00549223,0.00393782,0.01388601,9650.0,0.00780542,0.01047615,0.03615597,0.55068946
"50+ Units (Own), 2 BR",First Tercile,Below 302000,0.04450262,0.01341623,0.00294503,0.02814136,3056.0,0.02014006,0.01137221,0.07763302,0.74445964
"50+ Units (Own), 2 BR",Second Tercile,302000 to 445000,0.02144,0.00384,0.00224,0.01536,3125.0,0.01193258,0.0018109,0.0410691,0.91553616
"50+ Units (Own), 2 BR",Third Tercile ,Above 445000,0.00634189,0.0,0.00634189,0.0,3469.0,0.00631938,-0.0040535,0.01673727,1.6391636
"50+ Units (Own), 3 BR",All Values,,0.4248366,0.4248366,0.0,0.0,1377.0,0.3215926,-0.10418322,0.95385642,1.2452313
"50+ Units (Own), 3 BR",First Tercile,Below 332000,0.0,0.0,0.0,0.0,362.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,332000 to 809000,1.0851528,1.0851528,0.0,0.0,458.0,1.0002362,-0.56023577,2.7305414,1.5162736
"50+ Units (Own), 3 BR",Third Tercile ,Above 809000,0.15798923,0.15798923,0.0,0.0,557.0,0.15311959,-0.0938925,0.40987096,1.5942969
"50+ Units (Rent), 0-1 BR",All Values,,0.0129826,0.00719017,0.00270733,0.0030851,79414.0,0.0030111,0.00802935,0.01793585,0.38153015
"50+ Units (Rent), 0-1 BR",First Tercile,Below 106000,0.01332926,0.00863155,0.00061108,0.00408662,26183.0,0.00531237,0.00459041,0.02206811,0.65561432
"50+ Units (Rent), 0-1 BR",Second Tercile,106000 to 169000,0.01629535,0.00835466,0.00489237,0.00304832,26572.0,0.00628954,0.00594905,0.02664165,0.63492335
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 169000,0.00934019,0.00461383,0.00258824,0.00213811,26659.0,0.00448147,0.00196816,0.01671221,0.78928043
"50+ Units (Rent), 2 BR",All Values,,0.18051165,0.09614228,0.03621094,0.04815842,51559.0,0.01637103,0.1535813,0.20744199,0.14918896
"50+ Units (Rent), 2 BR",First Tercile,Below 139000,0.22737177,0.13061657,0.04322478,0.05353042,16981.0,0.03374895,0.17185475,0.28288879,0.24416847
"50+ Units (Rent), 2 BR",Second Tercile,139000 to 201000,0.25286221,0.12907538,0.05602371,0.06776312,17207.0,0.03158555,0.20090399,0.30482043,0.20548038
"50+ Units (Rent), 2 BR",Third Tercile ,Above 201000,0.06303609,0.02981981,0.00972886,0.02348742,17371.0,0.01293845,0.04175235,0.08431984,0.33764383
"50+ Units (Rent), 3 BR",All Values,,0.70801287,0.38735841,0.14207803,0.17857642,7151.0,0.10897906,0.5287423,0.88728343,0.25320241
"50+ Units (Rent), 3 BR",First Tercile,Below 130000,0.90603722,0.48933273,0.18429414,0.23241035,2203.0,0.21090768,0.55909408,1.2529804,0.38292371
"50+ Units (Rent), 3 BR",Second Tercile,130000 to 194000,0.87092624,0.53430532,0.15480274,0.18181818,2332.0,0.22490307,0.50096069,1.2408918,0.42479551
"50+ Units (Rent), 3 BR",Third Tercile ,Above 194000,0.39602446,0.1704893,0.09518349,0.13035168,2616.0,0.12358832,0.19272168,0.59932725,0.51335916
All Housing Types (Own) 0-1 BR,All Values,,0.10582826,0.04397613,0.03072618,0.03112596,35019.0,0.01402189,0.08276226,0.12889427,0.21795698
All Housing Types (Own) 0-1 BR,First Tercile,Below 126000,0.13209587,0.05280231,0.04523338,0.03406019,11098.0,0.03161991,0.08008113,0.18411062,0.3937651
All Housing Types (Own) 0-1 BR,Second Tercile,126000 to 230000,0.11157419,0.04167752,0.03959364,0.03030303,11517.0,0.02196523,0.07544139,0.147707,0.32384556
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 230000,0.07699129,0.03821348,0.00951306,0.02926475,12404.0,0.01838947,0.04674062,0.10724197,0.39291034
All Housing Types (Own) 2 BR,All Values,,0.13098019,0.06253603,0.02641104,0.04203313,230699.0,0.00599678,0.1211155,0.14084489,0.0753144
All Housing Types (Own) 2 BR,First Tercile,Below 110000,0.14612714,0.07432178,0.02758639,0.04421897,74312.0,0.01182043,0.12668253,0.16557174,0.13306635
All Housing Types (Own) 2 BR,Second Tercile,110000 to 212000,0.14724724,0.06999831,0.02947024,0.04777869,76959.0,0.01292042,0.12599314,0.16850133,0.14434292
All Housing Types (Own) 2 BR,Third Tercile ,Above 212000,0.10104749,0.0442791,0.02234728,0.03442111,79428.0,0.00846122,0.08712878,0.1149662,0.13774421
All Housing Types (Own) 3 BR,All Values,,0.35307473,0.1542886,0.08550185,0.11328429,1095836.0,0.00519816,0.34452376,0.3616257,0.02421857
All Housing Types (Own) 3 BR,First Tercile,Below 148000,0.36258852,0.15908006,0.08756948,0.11593898,351892.0,0.00900368,0.34777747,0.37739957,0.0408481
All Housing Types (Own) 3 BR,Second Tercile,148000 to 236000,0.38435697,0.17138686,0.09168227,0.12128784,370606.0,0.01046024,0.36714989,0.40156406,0.0447685
All Housing Types (Own) 3 BR,Third Tercile ,Above 236000,0.31305412,0.13279923,0.07741778,0.10283711,373338.0,0.00749315,0.30072789,0.32538035,0.03937411
All Housing Types (Own) 4-5 BR,All Values,,0.685067,0.27755418,0.17030298,0.23720984,895962.0,0.00697011,0.67360116,0.69653284,0.01673681
All Housing Types (Own) 4-5 BR,First Tercile,Below 243000,0.6839126,0.2653206,0.16976097,0.24883103,290426.0,0.015957,0.65766333,0.71016187,0.03838103
All Housing Types (Own) 4-5 BR,Second Tercile,243000 to 392000,0.66957161,0.27462295,0.17054782,0.22440083,288359.0,0.01512781,0.64468636,0.69445686,0.03716592
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 392000,0.70021155,0.29142088,0.17057668,0.23821399,317177.0,0.0122543,0.68005322,0.72036988,0.02878891
All Housing Types (Rent) 0-1 BR,All Values,,0.04619382,0.02515891,0.00998833,0.01104658,284432.0,0.00359286,0.04028357,0.05210407,0.1279446
All Housing Types (Rent) 0-1 BR,First Tercile,Below 89000,0.04979442,0.02339776,0.0129811,0.01341556,94368.0,0.00641639,0.03923946,0.06034939,0.21197084
All Housing Types (Rent) 0-1 BR,Second Tercile,89000 to 135000,0.05723431,0.03428162,0.01074986,0.01220283,94978.0,0.00816133,0.04380892,0.0706597,0.23456895
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 135000,0.03159245,0.01779442,0.00625749,0.00754054,95086.0,0.00453804,0.02412737,0.03905753,0.2362931
All Housing Types (Rent) 2 BR,All Values,,0.3604191,0.1994642,0.07419566,0.08675925,465472.0,0.00777,0.34763746,0.37320075,0.03546328
All Housing Types (Rent) 2 BR,First Tercile,Below 100000,0.34777812,0.19967035,0.06651352,0.08159425,154104.0,0.01539658,0.32245074,0.3731055,0.07282626
All Housing Types (Rent) 2 BR,Second Tercile,100000 to 139000,0.41561449,0.23071445,0.08721482,0.09768522,155868.0,0.01534031,0.39037968,0.44084931,0.06071687
All Housing Types (Rent) 2 BR,Third Tercile ,Above 139000,0.31762058,0.16793569,0.06875884,0.08092605,155500.0,0.01317649,0.29594526,0.3392959,0.06824281
All Housing Types (Rent) 3 BR,All Values,,0.81948676,0.37118852,0.20448117,0.24381707,348257.0,0.01792422,0.79000141,0.8489721,0.03598026
All Housing Types (Rent) 3 BR,First Tercile,Below 113000,0.85069607,0.38444202,0.21777535,0.2484787,115362.0,0.03255434,0.79714418,0.90424796,0.06295068
All Housing Types (Rent) 3 BR,Second Tercile,113000 to 156000,0.85065064,0.39923525,0.20934058,0.2420748,116117.0,0.03282753,0.79664934,0.90465193,0.06348234
All Housing Types (Rent) 3 BR,Third Tercile ,Above 156000,0.7576684,0.33020774,0.1865163,0.24094436,116778.0,0.03009987,0.70815411,0.80718269,0.06535087
All Housing Types (Rent) 4-5 BR,All Values,,1.1653469,0.53387105,0.27620128,0.35527454,122494.0,0.03758079,1.1035265,1.2271673,0.05304892
All Housing Types (Rent) 4-5 BR,First Tercile,Below 146000,1.1827008,0.5626417,0.27902908,0.34103006,40580.0,0.05488876,1.0924088,1.2729929,0.07634392
All Housing Types (Rent) 4-5 BR,Second Tercile,146000 to 201000,1.183471,0.53807243,0.28793803,0.35746053,40922.0,0.07405331,1.0616533,1.3052887,0.10293256
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 201000,1.1300742,0.50119536,0.26168521,0.3671936,40992.0,0.06708317,1.0197223,1.240426,0.09765007
