Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 2 BR",All Values,,1.8764828,0.07149316,0.12724081,0.89403692,0.27517421,0.12665567,0.14186925,0.07441885,0.16559391
"50+ Units (Rent), 2 BR",    Below Median,174000,1.7700719,0.06747891,0.13516609,0.78371342,0.25887743,0.11423513,0.12641883,0.08497345,0.19920858
"50+ Units (Rent), 2 BR",    Above Median,174000,1.9876033,0.07568508,0.11896477,1.0092431,0.29219226,0.13962592,0.15800348,0.06339713,0.13049152
"50+ Units (Rent), 3 BR",All Values,,3.0029985,0.28785607,0.73088456,1.2068966,0.33995502,0.31034483,0.06596702,0.01236882,0.04872564
"50+ Units (Rent), 3 BR",    Below Median,187000,2.724236,0.27292111,0.68941009,1.196162,0.16915423,0.25515281,0.05970149,0.01563611,0.06609808
"50+ Units (Rent), 3 BR",    Above Median,187000,3.3140365,0.30452022,0.77716098,1.2188739,0.53053132,0.37192704,0.07295797,0.00872324,0.02934179
All Housing Types (Own) 0-1 BR,All Values,,1.8844742,0.1067401,0.21256229,0.36401783,0.30907422,0.22134802,0.28389719,0.23773931,0.1490952
All Housing Types (Own) 0-1 BR,    Below Median,200000,1.7815893,0.07996051,0.18879566,0.31145114,0.32082922,0.24827246,0.28529121,0.20310958,0.14387957
All Housing Types (Own) 0-1 BR,    Above Median,200000,2.0011192,0.13710129,0.23950755,0.423615,0.29574706,0.19082261,0.28231673,0.27700056,0.15500839
All Housing Types (Own) 2 BR,All Values,,1.8276025,0.05340134,0.12078633,0.32040803,0.22915963,0.22184692,0.29475444,0.3513477,0.23589813
All Housing Types (Own) 2 BR,    Below Median,200000,1.7997334,0.07836379,0.13699031,0.34795474,0.25612928,0.2327177,0.27745984,0.27915068,0.19096703
All Housing Types (Own) 2 BR,    Above Median,200000,1.8577201,0.02642491,0.103275,0.29063884,0.20001406,0.21009909,0.31344437,0.4293696,0.28445428
All Housing Types (Own) 3 BR,All Values,,2.5321924,0.15616034,0.40007121,0.47832941,0.37758272,0.37218765,0.33908962,0.27641288,0.13235856
All Housing Types (Own) 3 BR,    Below Median,230000,2.5894996,0.18118472,0.44401921,0.58350233,0.40251074,0.38428502,0.2941882,0.19890727,0.10090214
All Housing Types (Own) 3 BR,    Above Median,230000,2.4731031,0.13035777,0.35475655,0.36988591,0.35187951,0.35971408,0.38538735,0.35632871,0.16479318
All Housing Types (Own) 4-5 BR,All Values,,3.3769912,0.22799882,0.85184903,0.52861892,0.56181477,0.5714449,0.34196013,0.21612388,0.07718075
All Housing Types (Own) 4-5 BR,    Below Median,350000,3.4309062,0.24477267,0.85231251,0.64639596,0.57295008,0.53256984,0.3282019,0.1796085,0.0740947
All Housing Types (Own) 4-5 BR,    Above Median,350000,3.3188808,0.20991971,0.85134948,0.40167704,0.54981297,0.61334503,0.35678896,0.25548071,0.08050694
All Housing Types (Rent) 0-1 BR,All Values,,1.2794715,0.02901732,0.02986799,0.68883311,0.15317321,0.09840473,0.09969649,0.0902866,0.09019208
All Housing Types (Rent) 0-1 BR,    Below Median,117000,1.2687912,0.04235965,0.0361358,0.58233592,0.14104619,0.10282883,0.1374451,0.12214567,0.10449408
All Housing Types (Rent) 0-1 BR,    Above Median,117000,1.2903472,0.01543092,0.02348552,0.79727839,0.16552207,0.0938997,0.06125737,0.05784476,0.07562847
All Housing Types (Rent) 2 BR,All Values,,2.0443364,0.14656458,0.26259925,0.8503241,0.28115378,0.18749797,0.15273051,0.08541565,0.07805056
All Housing Types (Rent) 2 BR,    Below Median,128000,2.0466477,0.17046664,0.33093618,0.79172176,0.2274501,0.18138282,0.17635203,0.09039311,0.07794511
All Housing Types (Rent) 2 BR,    Above Median,128000,2.0420019,0.12242272,0.19357676,0.90951435,0.33539624,0.19367447,0.12887202,0.08038826,0.07815706
All Housing Types (Rent) 3 BR,All Values,,3.0481838,0.29371396,0.72969166,1.0086206,0.4657404,0.28055432,0.15172713,0.08049893,0.0376368
All Housing Types (Rent) 3 BR,    Below Median,147000,2.980234,0.33087655,0.76252124,0.98942305,0.44789299,0.20560435,0.13345617,0.07320108,0.03725861
All Housing Types (Rent) 3 BR,    Above Median,147000,3.1169914,0.25608219,0.69644761,1.0280605,0.48381312,0.35645052,0.17022875,0.08788892,0.03801977
All Housing Types (Rent) 4-5 BR,All Values,,3.9676548,0.38630697,1.0976243,1.2339659,0.55908021,0.42263471,0.15067876,0.0836681,0.0336958
All Housing Types (Rent) 4-5 BR,    Below Median,195000,3.8940689,0.39203312,1.0674539,1.3686889,0.54465255,0.30232085,0.13049674,0.06019273,0.02823018
All Housing Types (Rent) 4-5 BR,    Above Median,195000,4.0443423,0.38033946,1.1290665,1.0935644,0.57411598,0.5480198,0.17171146,0.10813296,0.0393918
