Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",    Above Median,113000,2.6880784,0.28034839,0.73979314,0.95590637,0.15895482,0.16820904,0.27599347,0.08818726,0.0206859,1837.0,0.67215622,1.5823814,3.7937754,0.41133361
"5-49 Units (Own), 0-1 BR",All Values,,1.0,0.0,0.0,0.70454545,0.0,0.0,0.29545455,0.0,0.0,44.0,0.91110572,-0.49876891,2.4987689,1.4987689
"5-49 Units (Own), 0-1 BR",    Below Median,100000,1.0,0.0,0.0,0.70454545,0.0,0.0,0.29545455,0.0,0.0,44.0,0.91110572,-0.49876891,2.4987689,1.4987689
"5-49 Units (Own), 2 BR",All Values,,1.8624339,0.0,0.0,1.6190476,0.0,0.0,0.13227513,0.0,0.11111111,189.0,1.7587972,-1.0307875,4.7556552,1.5534626
"5-49 Units (Own), 2 BR",    Below Median,165000,1.9702381,0.0,0.0,1.8214286,0.0,0.0,0.14880952,0.0,0.0,168.0,1.898094,-1.1521266,5.0926028,1.5847652
"5-49 Units (Own), 2 BR",    Above Median,165000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.4719987,-1.4214378,3.4214378,2.4214378
"5-49 Units (Own), 3 BR",All Values,,0.96551724,0.0,0.0,0.0,0.0,0.96551724,0.0,0.0,0.0,29.0,1.3243012,-1.2129583,3.1439928,2.2562782
"5-49 Units (Own), 3 BR",    Below Median,70000,0.96551724,0.0,0.0,0.0,0.0,0.96551724,0.0,0.0,0.0,29.0,1.3243012,-1.2129583,3.1439928,2.2562782
"5-49 Units (Rent), 0-1 BR",All Values,,1.3003701,0.04515174,0.02213175,0.75965951,0.13145818,0.096151,0.06676536,0.0965211,0.08253146,13510.0,0.11242728,1.1154272,1.485313,0.14222326
"5-49 Units (Rent), 0-1 BR",    Below Median,82000,1.2502507,0.07219596,0.01203266,0.56682424,0.14911904,0.11889414,0.1025641,0.11617247,0.11244807,6981.0,0.1409099,1.0184539,1.4820475,0.18540024
"5-49 Units (Rent), 0-1 BR",    Above Median,82000,1.3539593,0.01623526,0.03293,0.96584469,0.11257467,0.07183336,0.02848828,0.07550927,0.05054373,6529.0,0.17529455,1.0655997,1.6423188,0.21297504
"5-49 Units (Rent), 2 BR",All Values,,2.2022578,0.18409435,0.33760091,1.1031786,0.25819879,0.09964682,0.11465691,0.05322906,0.05165237,15856.0,0.17279765,1.9180057,2.48651,0.12907305
"5-49 Units (Rent), 2 BR",    Below Median,94000,2.1959259,0.21296296,0.32296296,1.1051852,0.25358025,0.07617284,0.12839506,0.0608642,0.03580247,8100.0,0.2375595,1.8051405,2.5867113,0.17795927
"5-49 Units (Rent), 2 BR",    Above Median,94000,2.2088706,0.15394533,0.35288809,1.101083,0.26302218,0.12416194,0.10030944,0.04525529,0.06820526,7756.0,0.25477142,1.7897716,2.6279695,0.18973452
"5-49 Units (Rent), 3 BR",All Values,,3.7346544,0.40695988,1.19768,1.3769937,0.31512808,0.27307878,0.0879652,0.02996617,0.04688255,2069.0,0.83304888,2.364289,5.1050198,0.36693232
"5-49 Units (Rent), 3 BR",    Below Median,102000,3.5792,0.5056,1.3408,1.0256,0.3192,0.2576,0.1016,0.028,0.0008,1250.0,1.1969854,1.610159,5.548241,0.5501344
"5-49 Units (Rent), 3 BR",    Above Median,102000,3.971917,0.25641026,0.97924298,1.9133089,0.30891331,0.2967033,0.06715507,0.03296703,0.11721612,819.0,1.231456,1.9461718,5.9976622,0.510017
"50+ Units (Own), 0-1 BR",All Values,,1.9646018,0.0,0.0,0.0,1.9646018,0.0,0.0,0.0,0.0,113.0,2.7754862,-2.601073,6.5302765,2.3239696
"50+ Units (Own), 0-1 BR",    Below Median,267000,1.9646018,0.0,0.0,0.0,1.9646018,0.0,0.0,0.0,0.0,113.0,2.7754862,-2.601073,6.5302765,2.3239696
"50+ Units (Own), 2 BR",All Values,,1.9382716,0.0,0.49382716,0.0,0.69547325,0.17695473,0.10288066,0.12757202,0.34156379,243.0,0.91286057,0.43661596,3.4399272,0.77473953
"50+ Units (Own), 2 BR",    Below Median,385000,1.905,0.0,0.525,0.0,0.705,0.215,0.125,0.075,0.26,200.0,1.0181131,0.23020395,3.579796,0.87915803
"50+ Units (Own), 2 BR",    Above Median,385000,2.0930233,0.0,0.34883721,0.0,0.65116279,0.0,0.0,0.37209302,0.72093023,43.0,1.799513,-0.86717567,5.0532222,1.4143173
"50+ Units (Own), 3 BR",All Values,,1.4583333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45833333,72.0,1.1977517,-0.51196814,3.4286348,1.3510639
"50+ Units (Own), 3 BR",    Below Median,250000,1.4583333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45833333,72.0,1.1977517,-0.51196814,3.4286348,1.3510639
"50+ Units (Rent), 0-1 BR",All Values,,1.1265133,0.00938257,0.00877724,0.51361985,0.07263923,0.02693705,0.08565375,0.13861985,0.27088378,3304.0,0.18756897,0.81796236,1.4350643,0.27389908
"50+ Units (Rent), 0-1 BR",    Below Median,116000,1.1113716,0.01817116,0.01699883,0.51934349,0.04513482,0.02637749,0.10199297,0.14478312,0.23856975,1706.0,0.2197941,0.74981034,1.4729329,0.32532888
"50+ Units (Rent), 0-1 BR",    Above Median,116000,1.1426783,0.0,0.0,0.50750939,0.1020025,0.02753442,0.06821026,0.13204005,0.30538173,1598.0,0.31789671,0.61973826,1.6656184,0.45764418
"50+ Units (Rent), 2 BR",All Values,,1.8698073,0.21755889,0.10835118,0.8509636,0.1130621,0.17087794,0.11648822,0.09336188,0.19914347,2335.0,0.33322142,1.321658,2.4179565,0.29315815
"50+ Units (Rent), 2 BR",    Below Median,98000,1.7279522,0.30568012,0.10538117,0.50597907,0.07698057,0.16890882,0.16068759,0.10463378,0.29970105,1338.0,0.45715417,0.97593356,2.4799708,0.435208
"50+ Units (Rent), 2 BR",    Above Median,98000,2.0601805,0.09929789,0.11233701,1.3139418,0.16148445,0.17352056,0.05717151,0.0782347,0.06419258,997.0,0.52843358,1.1909073,2.9294538,0.42194032
"50+ Units (Rent), 3 BR",All Values,,3.1206897,0.30172414,1.1982759,0.75,0.20689655,0.6637931,0.0,0.0,0.0,116.0,2.3861601,-0.80454376,7.0459231,1.2578096
"50+ Units (Rent), 3 BR",    Below Median,175000,3.6351351,0.47297297,1.1756757,1.1756757,0.0,0.81081081,0.0,0.0,0.0,74.0,3.6731672,-2.4072249,9.6774952,1.6622106
"50+ Units (Rent), 3 BR",    Above Median,175000,2.2142857,0.0,1.2380952,0.0,0.57142857,0.4047619,0.0,0.0,0.0,42.0,2.4564647,-1.8265987,6.2551701,1.8249155
All Housing Types (Own) 0-1 BR,All Values,,1.7336137,0.06232995,0.0915162,0.13801632,0.22656443,0.25995548,0.57803611,0.22705911,0.15013604,4043.0,0.22956448,1.3559801,2.1112472,0.21783029
