Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.11213579,0.03871686,0.03971062,0.03370831,25157.0,0.01523347,0.08707672,0.13719485,0.2234707
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,236000,0.13926816,0.04735898,0.0489194,0.04298978,12817.0,0.02391736,0.09992411,0.17861221,0.28250571
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,236000,0.08395462,0.02974068,0.03014587,0.02406807,12340.0,0.01876528,0.05308573,0.11482351,0.36768542
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.38908788,0.1623927,0.10052955,0.12616563,129544.0,0.013655,0.36662541,0.41155035,0.0577311
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,265000,0.44008537,0.18309062,0.10937523,0.14761953,68873.0,0.02006663,0.40707577,0.47309498,0.07500727
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,265000,0.33119612,0.13889667,0.09048804,0.10181141,60671.0,0.01734363,0.30266585,0.3597264,0.08614315
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.79906756,0.30958982,0.21128512,0.27819261,185749.0,0.01999118,0.76618207,0.83195305,0.04115483
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,400000,0.79595476,0.30249051,0.20880804,0.28465622,95322.0,0.02427548,0.7560216,0.83588792,0.05017014
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,400000,0.80234886,0.31707344,0.21389629,0.27137912,90427.0,0.03040119,0.75233891,0.85235881,0.06232943
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.11336339,0.05980162,0.02477908,0.02878269,27725.0,0.01782365,0.08404348,0.1426833,0.25863649
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,199000,0.14894071,0.09263472,0.01983506,0.03647092,14066.0,0.02626548,0.105734,0.19214742,0.29009334
"Single-Family Attached  (Own/Rent), 2 BR",    Above Median,199000,0.07672597,0.02599019,0.02987042,0.02086536,13659.0,0.02393949,0.0373455,0.11610643,0.51326125
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.35275301,0.15217118,0.09687169,0.10371014,79404.0,0.01996993,0.31990247,0.38560355,0.09312617
"Single-Family Attached  (Own/Rent), 3 BR",    Below Median,252000,0.46543613,0.20541501,0.13244683,0.12757429,41662.0,0.03669644,0.40507049,0.52580177,0.12969693
"Single-Family Attached  (Own/Rent), 3 BR",    Above Median,252000,0.22836628,0.09339728,0.05760161,0.07736739,37742.0,0.01778667,0.19910721,0.25762534,0.12812341
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.0768258,0.0554853,0.01074929,0.01059121,6326.0,0.03418922,0.02058453,0.13306707,0.73206226
"2-4 Units  (Own/Rent), 0-1 BR",    Below Median,93000,0.06837862,0.04926844,0.01134667,0.00776351,3349.0,0.05558333,-0.02305596,0.1598132,1.3371808
"2-4 Units  (Own/Rent), 0-1 BR",    Above Median,93000,0.08632852,0.06247901,0.01007726,0.01377225,2977.0,0.05050007,0.00325591,0.16940113,0.96228466
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.18322334,0.10802362,0.03265023,0.0425495,11516.0,0.03695049,0.12243979,0.24400689,0.33174569
"2-4 Units  (Own/Rent), 2 BR",    Below Median,139000,0.21801347,0.12356902,0.0520202,0.04242424,5940.0,0.04489295,0.14416457,0.29186237,0.3387355
"2-4 Units  (Own/Rent), 2 BR",    Above Median,139000,0.14616212,0.09146341,0.01201578,0.04268293,5576.0,0.0526082,0.05962163,0.23270262,0.59208565
"2-4 Units (Own/Rent), 3 BR",All Values,,0.37180974,0.22254447,0.09648105,0.05278422,5172.0,0.09449675,0.21636259,0.5272569,0.41808252
"2-4 Units (Own/Rent), 3 BR",    Below Median,188000,0.60137085,0.38780664,0.15223665,0.06132756,2772.0,0.17885786,0.30714968,0.89559203,0.48925081
"2-4 Units (Own/Rent), 3 BR",    Above Median,188000,0.10666667,0.03166667,0.03208333,0.04291667,2400.0,0.04390593,0.03444141,0.17889192,0.67711175
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,731.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",    Below Median,244000,0.0,0.0,0.0,0.0,515.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",    Above Median,244000,0.0,0.0,0.0,0.0,216.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.01397474,0.0107498,0.00322494,0.0,3721.0,0.01150839,-0.00495656,0.03290604,1.3546801
"5-49 Units (Own), 2 BR",    Below Median,330000,0.0,0.0,0.0,0.0,1917.0,.,.,.,.
"5-49 Units (Own), 2 BR",    Above Median,330000,0.02882483,0.02217295,0.00665188,0.0,1804.0,0.02398509,-0.01063064,0.0682803,1.3688013
"5-49 Units (Own), 3 BR",All Values,,0.05988024,0.0,0.04690619,0.01297405,1002.0,0.04489693,-0.01397521,0.13373569,1.233386
"5-49 Units (Own), 3 BR",    Below Median,320000,0.09584665,0.0,0.07507987,0.02076677,626.0,0.07292826,-0.02412034,0.21581363,1.2516555
"5-49 Units (Own), 3 BR",    Above Median,320000,0.0,0.0,0.0,0.0,376.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.01803963,0.01803963,0.0,0.0,22506.0,0.0079867,0.00490151,0.03117776,0.72829211
"5-49 Units (Rent), 0-1 BR",    Below Median,118000,0.02168801,0.02168801,0.0,0.0,11481.0,0.01278549,0.00065588,0.04272013,0.96975833
"5-49 Units (Rent), 0-1 BR",    Above Median,118000,0.01424036,0.01424036,0.0,0.0,11025.0,0.00870037,-7.175e-05,0.02855247,1.0050382
"5-49 Units (Rent), 2 BR",All Values,,0.14563419,0.07022059,0.03295037,0.04246324,21760.0,0.02237643,0.10882497,0.18244342,0.25275127
"5-49 Units (Rent), 2 BR",    Below Median,160000,0.18558853,0.09365641,0.0369362,0.05499592,11019.0,0.03851561,0.12223036,0.2489467,0.34139056
"5-49 Units (Rent), 2 BR",    Above Median,160000,0.10464575,0.0461782,0.02886137,0.02960618,10741.0,0.0243221,0.0646359,0.1446556,0.38233617
"5-49 Units (Rent), 3 BR",All Values,,0.48602558,0.2074846,0.13927049,0.13927049,4222.0,0.13502453,0.26391023,0.70814093,0.45700341
"5-49 Units (Rent), 3 BR",    Below Median,164000,0.61606023,0.2672522,0.17022166,0.17858637,2391.0,0.22893878,0.23945593,0.99266452,0.61131084
"5-49 Units (Rent), 3 BR",    Above Median,164000,0.31622064,0.12943747,0.09885309,0.08793009,1831.0,0.14020937,0.08557623,0.54686506,0.72937812
"50+ Units (Own), 0-1 BR",All Values,,0.02532833,0.02532833,0.0,0.0,1066.0,0.02633437,-0.01799172,0.06864838,1.7103396
"50+ Units (Own), 0-1 BR",    Below Median,291000,0.03907381,0.03907381,0.0,0.0,691.0,0.04098233,-0.02834212,0.10648973,1.7253484
"50+ Units (Own), 0-1 BR",    Above Median,291000,0.0,0.0,0.0,0.0,375.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.01219,0.00546448,0.0,0.00672551,2379.0,0.00699603,0.00068153,0.02369846,0.94409069
"50+ Units (Own), 2 BR",    Below Median,359000,0.02333065,0.01045857,0.0,0.01287208,1243.0,0.01401912,0.0002692,0.0463921,0.98846139
"50+ Units (Own), 2 BR",    Above Median,359000,0.0,0.0,0.0,0.0,1136.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,209.0,.,.,.,.
"50+ Units (Own), 3 BR",    Below Median,626000,0.0,0.0,0.0,0.0,169.0,.,.,.,.
"50+ Units (Own), 3 BR",    Above Median,626000,0.0,0.0,0.0,0.0,40.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00256818,0.00256818,0.0,0.0,24531.0,0.00212444,-0.00092653,0.00606289,1.3607723
"50+ Units (Rent), 0-1 BR",    Below Median,173000,0.0050868,0.0050868,0.0,0.0,12385.0,0.00421202,-0.00184197,0.01201557,1.3621083
"50+ Units (Rent), 0-1 BR",    Above Median,173000,0.0,0.0,0.0,0.0,12146.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.0334496,0.00787049,0.0,0.02557911,11181.0,0.01520446,0.00843827,0.05846093,0.74773184
"50+ Units (Rent), 2 BR",    Below Median,231000,0.03038332,0.0063593,0.0,0.02402402,5661.0,0.0197031,-0.00202827,0.06279492,1.0667561
"50+ Units (Rent), 2 BR",    Above Median,231000,0.0365942,0.00942029,0.0,0.02717391,5520.0,0.02163353,0.00100705,0.07218135,0.97248057
"50+ Units (Rent), 3 BR",All Values,,0.25322581,0.10887097,0.05483871,0.08951613,1240.0,0.1306275,0.03834357,0.46810805,0.84857955
"50+ Units (Rent), 3 BR",    Below Median,237000,0.34620506,0.17976032,0.09054594,0.0758988,751.0,0.20721324,0.00533929,0.68707083,0.98457768
"50+ Units (Rent), 3 BR",    Above Median,237000,0.11042945,0.0,0.0,0.11042945,489.0,0.09330173,-0.0430519,0.2639108,1.3898589
All Housing Types (Own) 0-1 BR,All Values,,0.02898026,0.00923746,0.00959971,0.01014309,5521.0,0.0112615,0.01045509,0.04750543,0.63923419
All Housing Types (Own) 0-1 BR,    Below Median,209000,0.02158035,0.00332005,0.00796813,0.01029216,3012.0,0.01256183,0.00091614,0.04224455,0.95754755
All Housing Types (Own) 0-1 BR,    Above Median,209000,0.03786369,0.01634117,0.01155839,0.00996413,2509.0,0.02043498,0.00424815,0.07147923,0.88780403
All Housing Types (Own) 2 BR,All Values,,0.07771162,0.03050764,0.02455343,0.02265054,48873.0,0.0117332,0.0584105,0.09701274,0.24836849
All Housing Types (Own) 2 BR,    Below Median,254000,0.08502312,0.03517926,0.02513933,0.02470453,25299.0,0.01278064,0.06399897,0.10604728,0.24727577
All Housing Types (Own) 2 BR,    Above Median,254000,0.06986511,0.02549419,0.02392466,0.02044625,23574.0,0.01850485,0.03942462,0.10030559,0.43570367
All Housing Types (Own) 3 BR,All Values,,0.33472376,0.14128614,0.08746511,0.10597251,189870.0,0.00942835,0.31921413,0.35023339,0.04633561
All Housing Types (Own) 3 BR,    Below Median,272000,0.37696387,0.15842571,0.09483412,0.12370404,100312.0,0.01565581,0.35121007,0.40271768,0.06831903
All Housing Types (Own) 3 BR,    Above Median,272000,0.28741151,0.12208848,0.07921124,0.08611179,89558.0,0.0125185,0.26681857,0.30800444,0.07164965
All Housing Types (Own) 4-5 BR,All Values,,0.78634801,0.30348615,0.20988474,0.27297712,191386.0,0.01973489,0.75388412,0.8188119,0.04128438
All Housing Types (Own) 4-5 BR,    Below Median,400000,0.79415823,0.30280949,0.21009331,0.28125543,97847.0,0.0253031,0.75253463,0.83578183,0.05241222
All Housing Types (Own) 4-5 BR,    Above Median,400000,0.77817809,0.30419397,0.20966656,0.26431756,93539.0,0.02946599,0.72970653,0.82664964,0.06228851
All Housing Types (Rent) 0-1 BR,All Values,,0.01830499,0.01513404,0.00122514,0.00194581,55504.0,0.00567439,0.00897061,0.02763936,0.50993607
All Housing Types (Rent) 0-1 BR,    Below Median,130000,0.02899432,0.02384613,0.00243109,0.0027171,27971.0,0.01054814,0.01164263,0.046346,0.59845124
All Housing Types (Rent) 0-1 BR,    Above Median,130000,0.00744561,0.00628337,0.0,0.00116224,27533.0,0.00368988,0.00137575,0.01351547,0.81522633
All Housing Types (Rent) 2 BR,All Values,,0.1447788,0.07429535,0.02915735,0.0413261,54566.0,0.01333051,0.12285011,0.16670749,0.15146341
All Housing Types (Rent) 2 BR,    Below Median,159000,0.19545864,0.09443143,0.04018742,0.06083979,27745.0,0.02291457,0.15776417,0.23315311,0.19285138
All Housing Types (Rent) 2 BR,    Above Median,159000,0.09235301,0.05346557,0.01774729,0.02114015,26821.0,0.01563132,0.06663949,0.11806652,0.27842643
All Housing Types (Rent) 3 BR,All Values,,0.62118811,0.27345342,0.17171685,0.17601785,30923.0,0.05021493,0.53858456,0.70379166,0.13297671
All Housing Types (Rent) 3 BR,    Below Median,177000,0.68660256,0.31288462,0.1799359,0.19378205,15600.0,0.07599278,0.56159444,0.81161069,0.18206767
All Housing Types (Rent) 3 BR,    Above Median,177000,0.55459114,0.2333094,0.16334921,0.15793252,15323.0,0.06841868,0.4420424,0.66713987,0.20294001
All Housing Types (Rent) 4-5 BR,All Values,,0.62979286,0.31555751,0.12692816,0.18730718,6807.0,0.10744821,0.45304056,0.80654516,0.28065149
All Housing Types (Rent) 4-5 BR,    Below Median,212000,0.61231102,0.23596112,0.15037797,0.22597192,3704.0,0.14272016,0.37753636,0.84708567,0.38342386
All Housing Types (Rent) 4-5 BR,    Above Median,212000,0.65066065,0.41057042,0.09893651,0.14115372,3103.0,0.15064854,0.4028438,0.8984775,0.38086958
