Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 0-1 BR",    Above Median,29000,0.07312925,0.03911565,0.0,0.03401361,588.0,0.05170985,-0.01193346,0.15819196,1.1631831
"5-49 Units (Rent), 2 BR",All Values,,0.47203728,0.31890812,0.13781625,0.01531292,1502.0,0.15137835,0.2230199,0.72105467,0.52753753
"5-49 Units (Rent), 2 BR",    Below Median,51000,0.79310345,0.52873563,0.26436782,0.0,783.0,0.28554501,0.3233819,1.262825,0.5922576
"5-49 Units (Rent), 2 BR",    Above Median,51000,0.12239221,0.09040334,0.0,0.03198887,719.0,0.08641179,-0.01975518,0.26453961,1.1614088
"5-49 Units (Rent), 3 BR",All Values,,0.34943763,0.1454499,0.09176892,0.11221881,3912.0,0.08836923,0.20407025,0.49480501,0.4160038
"5-49 Units (Rent), 3 BR",    Below Median,84000,0.63211186,0.26181292,0.15863067,0.21166827,2074.0,0.16813718,0.3555262,0.90869752,0.43755809
"5-49 Units (Rent), 3 BR",    Above Median,84000,0.0304679,0.01414581,0.01632209,0.0,1838.0,0.02911809,-0.01743136,0.07836716,1.5721223
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,128.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Below Median,315000,0.0,0.0,0.0,0.0,100.0,.,.,.,.
"50+ Units (Own), 0-1 BR",    Above Median,315000,0.0,0.0,0.0,0.0,28.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.10307692,0.10307692,0.0,0.0,650.0,0.07249957,-0.01618487,0.22233872,1.1570174
"50+ Units (Own), 2 BR",    Below Median,200000,0.17914439,0.17914439,0.0,0.0,374.0,0.12879203,-0.0327185,0.39100727,1.1826376
"50+ Units (Own), 2 BR",    Above Median,200000,0.0,0.0,0.0,0.0,276.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.22088353,0.09086345,0.04718876,0.08283133,1992.0,0.09916554,0.05775623,0.38401084,0.7385218
"50+ Units (Own), 3 BR",    Below Median,160000,0.28419183,0.08348135,0.08348135,0.11722913,1126.0,0.15118403,0.0354941,0.53288956,0.87510513
"50+ Units (Own), 3 BR",    Above Median,160000,0.13856813,0.10046189,0.0,0.03810624,866.0,0.10564829,-0.03522331,0.31235957,1.2541949
"50+ Units (Rent), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1939.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Below Median,18000,0.0,0.0,0.0,0.0,1016.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",    Above Median,18000,0.0,0.0,0.0,0.0,923.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.24415584,0.0,0.24415584,0.0,385.0,0.19183676,-0.07141563,0.55972732,1.2925002
"50+ Units (Rent), 2 BR",    Below Median,114000,0.0,0.0,0.0,0.0,257.0,.,.,.,.
"50+ Units (Rent), 2 BR",    Above Median,114000,0.734375,0.0,0.734375,0.0,128.0,0.66357636,-0.35720811,1.8259581,1.486411
"50+ Units (Rent), 3 BR",All Values,,0.63201094,0.26675787,0.23529412,0.12995896,731.0,0.29067493,0.15385068,1.1101712,0.7565696
"50+ Units (Rent), 3 BR",    Below Median,101000,0.75142315,0.24478178,0.32637571,0.18026565,527.0,0.40208994,0.0899852,1.4128611,0.88024696
"50+ Units (Rent), 3 BR",    Above Median,101000,0.32352941,0.32352941,0.0,0.0,204.0,0.25901093,-0.10254357,0.74960239,1.3169528
All Housing Types (Own) 0-1 BR,All Values,,0.0430622,0.01264525,0.00717703,0.02323992,2926.0,0.0195573,0.01089045,0.07523396,0.74709964
All Housing Types (Own) 0-1 BR,    Below Median,90000,0.04406365,0.0,0.0128519,0.03121175,1634.0,0.02919116,-0.00395581,0.09208311,1.089775
All Housing Types (Own) 0-1 BR,    Above Median,90000,0.04179567,0.02863777,0.0,0.01315789,1292.0,0.02512216,0.00046972,0.08312161,0.98876154
All Housing Types (Own) 2 BR,All Values,,0.24715019,0.10786549,0.06013109,0.07915361,14036.0,0.03399605,0.19122668,0.30307369,0.22627337
All Housing Types (Own) 2 BR,    Below Median,90000,0.34192323,0.14756544,0.0881595,0.10619829,7373.0,0.05704616,0.2480823,0.43576417,0.27445031
All Housing Types (Own) 2 BR,    Above Median,90000,0.14227825,0.06393516,0.02911601,0.04922707,6663.0,0.03106125,0.0911825,0.193374,0.3591255
All Housing Types (Own) 3 BR,All Values,,0.40384952,0.13420822,0.09956255,0.17007874,80010.0,0.02100111,0.36930269,0.43839635,0.08554381
All Housing Types (Own) 3 BR,    Below Median,120000,0.47584319,0.15572301,0.12267397,0.19744621,41272.0,0.03364129,0.42050327,0.53118311,0.11629865
All Housing Types (Own) 3 BR,    Above Median,120000,0.32714647,0.11128608,0.07493934,0.14092106,38738.0,0.02493865,0.28612239,0.36817055,0.12539974
All Housing Types (Own) 4-5 BR,All Values,,0.31786645,0.11860886,0.06893809,0.1303195,22629.0,0.0329455,0.26367111,0.3720618,0.17049721
All Housing Types (Own) 4-5 BR,    Below Median,200000,0.40085511,0.17481446,0.07155534,0.15448532,12396.0,0.05483697,0.31064829,0.49106194,0.22503598
All Housing Types (Own) 4-5 BR,    Above Median,200000,0.21733607,0.05052282,0.06576761,0.10104564,10233.0,0.03999628,0.1515422,0.28312994,0.30272873
All Housing Types (Rent) 0-1 BR,All Values,,0.02311604,0.00531669,0.0,0.01779935,4326.0,0.01288787,0.00191549,0.04431659,0.91713577
All Housing Types (Rent) 0-1 BR,    Below Median,26000,0.0,0.0,0.0,0.0,2197.0,.,.,.,.
All Housing Types (Rent) 0-1 BR,    Above Median,26000,0.04697041,0.01080319,0.0,0.03616721,2129.0,0.02661673,0.00318589,0.09075493,0.93217235
All Housing Types (Rent) 2 BR,All Values,,0.29429525,0.15795328,0.08104243,0.05529954,6293.0,0.05633558,0.20162323,0.38696727,0.31489473
All Housing Types (Rent) 2 BR,    Below Median,50000,0.38291925,0.22919255,0.10217391,0.0515528,3220.0,0.09652605,0.22413391,0.5417046,0.41467058
All Housing Types (Rent) 2 BR,    Above Median,50000,0.20143183,0.08330622,0.0589001,0.05922551,3073.0,0.05230439,0.1153911,0.28747255,0.42714564
All Housing Types (Rent) 3 BR,All Values,,0.70221026,0.28939954,0.20199111,0.21081961,15971.0,0.06527942,0.59482562,0.8095949,0.15292377
All Housing Types (Rent) 3 BR,    Below Median,68000,0.79320875,0.34835715,0.2093563,0.2354953,8187.0,0.08700506,0.65008541,0.93633208,0.1804359
All Housing Types (Rent) 3 BR,    Above Median,68000,0.60650051,0.22738952,0.1942446,0.18486639,7784.0,0.08482935,0.46695623,0.7460448,0.23008107
All Housing Types (Rent) 4-5 BR,All Values,,0.75559441,0.25034965,0.26083916,0.24440559,2860.0,0.17450151,0.46853942,1.0426494,0.37990618
All Housing Types (Rent) 4-5 BR,    Below Median,84000,0.74005305,0.24270557,0.22214854,0.27519894,1508.0,0.20437625,0.40385413,1.076252,0.4542903
All Housing Types (Rent) 4-5 BR,    Above Median,84000,0.77292899,0.25887574,0.30399408,0.21005917,1352.0,0.30155989,0.27686298,1.268995,0.64180025
