Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Own), 2 BR",All Values,,2.0653061,0.0,0.0,0.0,0.0,0.77959184,1.0816327,0.15918367,0.04489796,245.0,1.6620179,-0.66871329,4.7993255,1.3237841
"50+ Units (Own), 2 BR",    Below Median,325000,2.1909091,0.0,0.0,0.0,0.0,0.80909091,1.2045455,0.17727273,0.0,220.0,1.9049891,-0.94279792,5.3246161,1.4303227
"50+ Units (Own), 2 BR",    Above Median,325000,0.96,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.44,25.0,1.0528286,-0.771903,2.691903,1.8040656
"50+ Units (Own), 3 BR",All Values,,2.3149606,0.0,0.0,0.18110236,0.0,0.08661417,0.36220472,0.73228346,0.95275591,127.0,1.1593365,0.40785208,4.2220692,0.823819
"50+ Units (Own), 3 BR",    Below Median,330000,2.127907,0.0,0.0,0.26744186,0.0,0.12790698,0.53488372,0.89534884,0.30232558,86.0,1.3044822,-0.0179663,4.2737803,1.0084432
"50+ Units (Own), 3 BR",    Above Median,330000,2.7073171,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439,2.3170732,41.0,2.9219522,-2.0992943,7.5139285,1.775415
"50+ Units (Rent), 0-1 BR",All Values,,1.1563188,0.0215764,0.0431528,0.32937032,0.15896081,0.04227213,0.08938793,0.19022457,0.28137384,2271.0,0.22725704,0.78248098,1.5301566,0.32329996
"50+ Units (Rent), 0-1 BR",    Below Median,106000,1.2222222,0.01103231,0.07722616,0.38691883,0.21591805,0.0,0.11189913,0.25137904,0.1678487,1269.0,0.32636634,0.6853496,1.7590948,0.43925942
"50+ Units (Rent), 0-1 BR",    Above Median,106000,1.0728543,0.03493014,0.0,0.25648703,0.08682635,0.09580838,0.06087824,0.11277445,0.4251497,1002.0,0.26656613,0.63435301,1.5113556,0.40872399
"50+ Units (Rent), 2 BR",All Values,,1.7358601,0.04431487,0.20758017,0.88979592,0.12186589,0.08746356,0.12653061,0.13819242,0.12011662,1715.0,0.45940176,0.98014416,2.491576,0.43535531
"50+ Units (Rent), 2 BR",    Below Median,122000,1.5018018,0.03513514,0.12432432,0.95765766,0.02792793,0.05225225,0.14954955,0.1027027,0.05225225,1110.0,0.54714765,0.60174391,2.4018597,0.59931869
"50+ Units (Rent), 2 BR",    Above Median,122000,2.1652893,0.06115702,0.36033058,0.76528926,0.29421488,0.15206612,0.08429752,0.20330579,0.2446281,605.0,0.70179208,1.0108413,3.3197372,0.53316108
"50+ Units (Rent), 3 BR",All Values,,2.8714556,0.1020794,1.0151229,0.71833648,0.61058601,0.15122873,0.24574669,0.02835539,0.0,529.0,1.3623987,0.63030965,5.1126015,0.78049124
"50+ Units (Rent), 3 BR",    Below Median,92000,3.0216802,0.100271,1.0623306,0.69376694,0.63414634,0.17886179,0.35230352,0.0,0.0,369.0,1.7305415,0.17493951,5.8684209,0.94210522
"50+ Units (Rent), 3 BR",    Above Median,92000,2.525,0.10625,0.90625,0.775,0.55625,0.0875,0.0,0.09375,0.0,160.0,1.9861946,-0.74229007,5.7922901,1.2939763
All Housing Types (Own) 0-1 BR,All Values,,1.566573,0.03230337,0.10842697,0.13595506,0.13033708,0.26966292,0.43539326,0.34747191,0.10702247,3560.0,0.23088707,1.1867638,1.9463823,0.24244591
All Housing Types (Own) 0-1 BR,    Below Median,100000,1.385466,0.0152712,0.03896788,0.09899947,0.09110058,0.2985782,0.43338599,0.30068457,0.10847815,1899.0,0.26715733,0.94599223,1.8249398,0.31720287
All Housing Types (Own) 0-1 BR,    Above Median,100000,1.7736303,0.05177604,0.18783865,0.1782059,0.17519567,0.23660446,0.43768814,0.40096328,0.10535822,1661.0,0.43208267,1.0628544,2.4844063,0.40074641
All Housing Types (Own) 2 BR,All Values,,2.0577111,0.11768251,0.15904468,0.35990356,0.17855797,0.21765991,0.45860017,0.35575981,0.21050252,13273.0,0.16656704,1.7837084,2.3317139,0.13315901
All Housing Types (Own) 2 BR,    Below Median,145000,2.091848,0.16152575,0.16414211,0.41682732,0.20875792,0.20641697,0.40057835,0.30749105,0.22610851,7262.0,0.2156278,1.7371403,2.4465557,0.16956668
All Housing Types (Own) 2 BR,    Above Median,145000,2.0164698,0.06471469,0.15288637,0.29113292,0.14207287,0.23124272,0.52869739,0.4140742,0.19164864,6011.0,0.23083385,1.6367481,2.3961915,0.18831013
All Housing Types (Own) 3 BR,All Values,,2.6983837,0.19679231,0.49180458,0.52368828,0.40894107,0.37387469,0.3314313,0.22981268,0.14203874,87976.0,0.07286891,2.5785143,2.818253,0.04442265
