Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"50+ Units (Rent), 2 BR",All Values,,0.40540606,0.19162855,0.10437559,0.10940192,289675.0,0.01135618,0.38672514,0.42408698,0.04607953
"50+ Units (Rent), 2 BR",First Tercile,Below 122000,0.40664138,0.18286203,0.11086336,0.112916,95974.0,0.02086208,0.37232326,0.44095951,0.08439408
"50+ Units (Rent), 2 BR",Second Tercile,122000 to 204000,0.45468755,0.20727276,0.1160889,0.13132589,96607.0,0.02079803,0.42047479,0.48890031,0.07524455
"50+ Units (Rent), 2 BR",Third Tercile ,Above 204000,0.35515068,0.1847282,0.08630811,0.08411436,97094.0,0.01728427,0.32671805,0.38358331,0.08005794
"50+ Units (Rent), 3 BR",All Values,,0.69266741,0.29469508,0.16609126,0.23188107,77626.0,0.03837876,0.62953435,0.75580046,0.09114483
"50+ Units (Rent), 3 BR",First Tercile,110000,0.69258239,0.2818383,0.17754144,0.23320265,25763.0,0.05981345,0.59418927,0.7909755,0.14206702
"50+ Units (Rent), 3 BR",Second Tercile,110000 to 201000,0.69245602,0.30805557,0.1626461,0.22175436,25411.0,0.07513203,0.56886384,0.8160482,0.1784838
"50+ Units (Rent), 3 BR",Third Tercile ,Above 201000,0.69295327,0.29438228,0.1582489,0.24032209,26452.0,0.06496617,0.58608392,0.79982263,0.15422303
All Housing Types (Own) 0-1 BR,All Values,,0.0815022,0.04088778,0.01677986,0.02383456,285342.0,0.00395919,0.07498934,0.08801506,0.07991025
All Housing Types (Own) 0-1 BR,First Tercile,Below 221000,0.0713652,0.03695307,0.01267181,0.02174032,91305.0,0.00799643,0.05821107,0.08451934,0.18432139
All Housing Types (Own) 0-1 BR,Second Tercile,221000 to 539000,0.09360042,0.04325778,0.02010543,0.03023722,94850.0,0.00682492,0.08237342,0.10482742,0.11994605
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 539000,0.07926442,0.04224344,0.01738131,0.01963967,99187.0,0.00651912,0.06854047,0.08998837,0.13529335
All Housing Types (Own) 2 BR,All Values,,0.20091323,0.09685308,0.04692681,0.05713333,716797.0,0.00435483,0.19374953,0.20807693,0.0356557
All Housing Types (Own) 2 BR,First Tercile,Below 191000,0.13920704,0.06598277,0.03325833,0.03996593,236001.0,0.00550257,0.13015531,0.14825876,0.06502348
All Housing Types (Own) 2 BR,Second Tercile,191000 to 486000,0.19610287,0.09051617,0.04854935,0.05703735,236687.0,0.00761119,0.18358247,0.20862328,0.06384611
All Housing Types (Own) 2 BR,Third Tercile ,Above 486000,0.26523397,0.1328423,0.0585681,0.07382358,244109.0,0.00898621,0.25045166,0.28001629,0.0557331
All Housing Types (Own) 3 BR,All Values,,0.39728428,0.17069193,0.09444486,0.13214748,1739057.0,0.00359056,0.3913778,0.40319075,0.01486712
All Housing Types (Own) 3 BR,First Tercile,Below 194000,0.33529679,0.14292662,0.07891834,0.11345183,567536.0,0.00568279,0.32594859,0.34464499,0.02788037
All Housing Types (Own) 3 BR,Second Tercile,194000 to 475000,0.38559679,0.1657056,0.09019361,0.12969758,576094.0,0.00611367,0.37553981,0.39565378,0.02608161
All Housing Types (Own) 3 BR,Third Tercile ,Above 475000,0.46767614,0.2019811,0.1133573,0.15233773,595427.0,0.00669715,0.45665932,0.47869295,0.02355651
All Housing Types (Own) 4-5 BR,All Values,,0.67339731,0.28118746,0.15964683,0.23256302,1172250.0,0.00605296,0.6634402,0.68335443,0.01478639
All Housing Types (Own) 4-5 BR,First Tercile,Below 291000,0.60939077,0.2480625,0.14641259,0.21491568,383355.0,0.01067019,0.59183832,0.62694323,0.02880328
All Housing Types (Own) 4-5 BR,Second Tercile,291000 to 576000,0.66022085,0.27593821,0.15161624,0.23266641,375903.0,0.01276479,0.63922277,0.68121894,0.03180464
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 576000,0.74480377,0.31671316,0.17924076,0.24884986,412992.0,0.01208944,0.72491665,0.7646909,0.02670116
All Housing Types (Rent) 0-1 BR,All Values,,0.12619707,0.06452831,0.02851483,0.03315392,1411055.0,0.00233208,0.1223608,0.13003333,0.03039901
All Housing Types (Rent) 0-1 BR,First Tercile,Below 109000,0.06200994,0.03370551,0.01191102,0.01639341,468054.0,0.00293788,0.05717713,0.06684275,0.07793608
All Housing Types (Rent) 0-1 BR,Second Tercile,109000 to 184000,0.20575554,0.10329053,0.04977288,0.05269214,467584.0,0.00592082,0.19601579,0.2154953,0.04733654
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 184000,0.11114243,0.05675018,0.02395371,0.03043854,475417.0,0.00358623,0.10524308,0.11704177,0.05307915
All Housing Types (Rent) 2 BR,All Values,,0.398975,0.19410916,0.09156359,0.11330226,1176199.0,0.00516368,0.39048076,0.40746925,0.02129017
All Housing Types (Rent) 2 BR,First Tercile,Below 119000,0.32415687,0.16080984,0.07437455,0.08897249,387041.0,0.00827915,0.31053766,0.33777608,0.04201425
All Housing Types (Rent) 2 BR,Second Tercile,119000 to 195000,0.45627379,0.21935084999999999,0.10255331,0.13436963,394546.0,0.0097398,0.44025183,0.47229576,0.03511481
All Housing Types (Rent) 2 BR,Third Tercile ,Above 195000,0.41506847,0.20153214,0.09743495,0.11610139,394612.0,0.00979253,0.39895976,0.43117719,0.03880978
All Housing Types (Rent) 3 BR,All Values,,0.76854768,0.35776852,0.18075769,0.23002147,562604.0,0.01261453,0.74779678,0.78929859,0.02700015
All Housing Types (Rent) 3 BR,First Tercile,Below 129000,0.74584586,0.34123014,0.17512344,0.22949227,186320.0,0.02073988,0.71172876,0.77996295,0.04574282
All Housing Types (Rent) 3 BR,Second Tercile,129000 to 221000,0.79226384,0.37189515,0.18471948,0.23564921,187690.0,0.02164616,0.7566559,0.82787178,0.04494455
All Housing Types (Rent) 3 BR,Third Tercile ,Above 221000,0.7673733,0.36004857,0.1823812,0.22494353,188594.0,0.02470463,0.72673418,0.80801242,0.05295874
All Housing Types (Rent) 4-5 BR,All Values,,1.2206538,0.54797816,0.29989896,0.37277663,137573.0,0.03417052,1.1644433,1.2768643,0.04604951
All Housing Types (Rent) 4-5 BR,First Tercile,Below 134000,1.204959,0.53354014,0.29850615,0.37291268,45453.0,0.06494809,1.0981194,1.3117986,0.0886666
All Housing Types (Rent) 4-5 BR,Second Tercile,134000 to 236000,1.256538,0.55511132,0.30916956,0.39225711,45771.0,0.07064298,1.1403303,1.3727457,0.09248245
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 236000,1.2006084,0.55509288,0.29210986,0.35340568,46349.0,0.06180314,1.0989423,1.3022746,0.08467886
