Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 166000,0.78921907,0.48928818,0.0,0.29993089,1447.0,0.53055453,-0.08354312,1.6619813,1.1058554
"5-49 Units (Own), 0-1 BR",All Values,,0.7968254,0.0,0.0,0.7968254,315.0,0.53310888,-0.08013872,1.6737895,1.1005725
"5-49 Units (Own), 0-1 BR",First Tercile,Below 120000,0.0,0.0,0.0,0.0,16.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,120000 to 189000,0.0,0.0,0.0,0.0,56.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 189000,1.0329218,0.0,0.0,1.0329218,243.0,0.73517526,-0.1764415,2.2422851,1.1708179
"5-49 Units (Own), 2 BR",All Values,,0.04010462,0.01351351,0.0,0.02659111,2294.0,0.03474795,-0.01705575,0.09726499,1.4252814
"5-49 Units (Own), 2 BR",First Tercile,Below 97000,0.18003914,0.06066536,0.0,0.11937378,511.0,0.16428897,-0.09021622,0.45029449,1.5010922
"5-49 Units (Own), 2 BR",Second Tercile,97000 to 160000,0.0,0.0,0.0,0.0,935.0,.,.,.,.
"5-49 Units (Own), 2 BR",Third Tercile ,Above 160000,0.0,0.0,0.0,0.0,848.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,102.0,.,.,.,.
"5-49 Units (Own), 3 BR",First Tercile,Below 53000,0.0,0.0,0.0,0.0,6.0,.,.,.,.
"5-49 Units (Own), 3 BR",Second Tercile,53000 to 191000,0.0,0.0,0.0,0.0,33.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 191000,0.0,0.0,0.0,0.0,63.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.02095639,0.02095639,0.0,0.0,19469.0,0.01114529,0.0026224,0.03929039,0.87486408
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 66000,0.03529029,0.03529029,0.0,0.0,6149.0,0.02351405,-0.00339032,0.0739709,1.0960695
"5-49 Units (Rent), 0-1 BR",Second Tercile,66000 to 88000,0.0,0.0,0.0,0.0,6072.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 88000,0.0263521,0.0263521,0.0,0.0,7248.0,0.0216665,-0.00928929,0.06199348,1.3525067
"5-49 Units (Rent), 2 BR",All Values,,0.17656932,0.10114132,0.03037932,0.04504867,29790.0,0.02005401,0.14358047,0.20955817,0.18683227
"5-49 Units (Rent), 2 BR",First Tercile,Below 81000,0.18024847,0.10991788,0.0502211,0.0201095,9498.0,0.04028632,0.11397747,0.24651948,0.36766472
"5-49 Units (Rent), 2 BR",Second Tercile,81000 to 102000,0.24166993,0.12593101,0.02597021,0.08976872,10204.0,0.04643674,0.1652815,0.31805836,0.31608578
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 102000,0.10725615,0.06780333,0.01615781,0.023295,10088.0,0.0310469,0.05618399,0.1583283,0.47616999
"5-49 Units (Rent), 3 BR",All Values,,0.6085031,0.20615589,0.23139947,0.17094774,4516.0,0.14484692,0.37022992,0.84677628,0.39157267
