Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 371000,0.53276191,0.21275388,0.13364771,0.18636031,348835.0,0.01019181,0.51599638,0.54952743,0.03146907
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.22336506,0.1121634,0.0541827,0.05701897,61348.0,0.0215272,0.18795282,0.25877731,0.15853976
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 118000,0.27698807,0.17440358,0.04771372,0.05487078,20120.0,0.03619259,0.21745126,0.33652489,0.21494361
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,118000 to 180000,0.30907298,0.13234714,0.09176529,0.08496055,20280.0,0.05977612,0.21074127,0.40740469,0.31815046
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 180000,0.08888677,0.03284323,0.02401184,0.0320317,20948.0,0.01748345,0.0601265,0.11764703,0.32356073
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.34445079,0.15854703,0.08013652,0.10576723,77056.0,0.02023754,0.31116004,0.37774154,0.09664878
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 168000,0.51907762,0.23772733,0.12651056,0.15483973,25239.0,0.05031639,0.43630715,0.60184809,0.15945682
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,168000 to 265000,0.37062444,0.18815413,0.08302301,0.0994473,25511.0,0.03406714,0.31458398,0.42666489,0.1512055
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 265000,0.15152437,0.05386604,0.03284422,0.06481411,26306.0,0.02327565,0.11323592,0.18981282,0.25268839
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.05714217,0.0308169,0.0122499,0.01407537,41633.0,0.00997169,0.04073875,0.0735456,0.2870634
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 62000,0.03458636,0.02198285,0.00395691,0.00864659,13647.0,0.01051323,0.0172921,0.05188062,0.50003127
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,62000 to 98000,0.07279776,0.02426592,0.02096346,0.02756838,13929.0,0.02237264,0.03599476,0.10960076,0.50555124
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 98000,0.06352707,0.04588461,0.01166679,0.00597567,14057.0,0.01622549,0.03683613,0.09021801,0.42015062
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.33245681,0.17384659,0.06610974,0.09250047,105340.0,0.01734206,0.30392912,0.3609845,0.08580871
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 85000,0.29914851,0.1478424,0.05844999,0.09285611,34645.0,0.02590342,0.25653738,0.34175963,0.14244137
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,85000 to 115000,0.33122966,0.17826518,0.06237442,0.09059007,35335.0,0.02616355,0.28819062,0.3742687,0.12993716
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 115000,0.36631787,0.1949095,0.07734729,0.09406109,35360.0,0.03180454,0.3139994,0.41863635,0.14282261
"2-4 Units (Own/Rent), 3 BR",All Values,,0.85510548,0.4090654,0.21009541,0.23594467,30291.0,0.06297548,0.75151082,0.95870013,0.1211484
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 99000,1.0028172,0.55075963,0.21410605,0.2379515,9939.0,0.1105348,0.82098745,1.1846469,0.18131893
"2-4 Units (Own/Rent), 3 BR",Second Tercile,99000 to 142000,0.98963214,0.43086432,0.2656764,0.29309142,10031.0,0.1153996,0.7997998,1.1794645,0.19182111
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 142000,0.58211414,0.25142913,0.15221393,0.17847108,10321.0,0.07742252,0.45475409,0.70947418,0.21878879
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,5577.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 135000,0.0,0.0,0.0,0.0,1738.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,135000 to 210000,0.0,0.0,0.0,0.0,1858.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 210000,0.0,0.0,0.0,0.0,1981.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.0650938,0.03411029,0.00959352,0.02138999,14072.0,0.01495711,0.04048936,0.08969825,0.37798444
"5-49 Units (Own), 2 BR",First Tercile,Below 159000,0.10726719,0.06940818,0.00391645,0.03394256,4596.0,0.03514118,0.04945995,0.16507443,0.53890889
"5-49 Units (Own), 2 BR",Second Tercile,159000 to 260000,0.03942329,0.02027484,0.00720883,0.01193963,4439.0,0.0169909,0.01147326,0.06737332,0.70897247
"5-49 Units (Own), 2 BR",Third Tercile ,Above 260000,0.04923566,0.01409569,0.01687512,0.01826484,5037.0,0.0226389,0.01199466,0.08647665,0.75638256
"5-49 Units (Own), 3 BR",All Values,,0.15659476,0.10110324,0.01086778,0.04462374,6073.0,0.04265044,0.08643479,0.22675474,0.44803525
"5-49 Units (Own), 3 BR",First Tercile,Below 136000,0.30529248,0.2189415,0.00612813,0.08022284,1795.0,0.13860186,0.07729242,0.53329254,0.74682502
"5-49 Units (Own), 3 BR",Second Tercile,136000 to 250000,0.1189536,0.06762093,0.0148075,0.03652517,2026.0,0.0478486,0.04024266,0.19766454,0.66169446
"5-49 Units (Own), 3 BR",Third Tercile ,Above 250000,0.07193606,0.03730018,0.01110124,0.02353464,2252.0,0.04487021,-0.00187544,0.14574756,1.026071
"5-49 Units (Rent), 0-1 BR",All Values,,0.04271214,0.02581593,0.00858481,0.0083114,146305.0,0.00478687,0.03483774,0.05058655,0.18435985
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 100000,0.05255553,0.02861035,0.01112625,0.01281892,48444.0,0.01014025,0.03587481,0.06923625,0.31739228
"5-49 Units (Rent), 0-1 BR",Second Tercile,100000 to 131000,0.04525773,0.03020619,0.00886598,0.00618557,48500.0,0.00882326,0.03074347,0.05977199,0.32070236
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 131000,0.03055043,0.01875975,0.00581431,0.00597638,49361.0,0.00585849,0.02091321,0.04018765,0.31545279
"5-49 Units (Rent), 2 BR",All Values,,0.34487031,0.19895863,0.07031145,0.07560023,207420.0,0.01445066,0.32109898,0.36864164,0.06892831
"5-49 Units (Rent), 2 BR",First Tercile,Below 112000,0.37254466,0.23636418,0.06414245,0.07203804,67506.0,0.0269585,0.32819793,0.41689139,0.11903735
"5-49 Units (Rent), 2 BR",Second Tercile,112000 to 149000,0.36420479,0.20067403,0.08038147,0.08314929,69730.0,0.02508896,0.32293345,0.40547613,0.11331906
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 149000,0.29904252,0.16127607,0.06624017,0.07152627,70184.0,0.02294496,0.26129806,0.33678698,0.12621771
"5-49 Units (Rent), 3 BR",All Values,,1.0075116,0.41518883,0.28115882,0.31116399,48325.0,0.06506137,0.90048568,1.1145376,0.10622801
"5-49 Units (Rent), 3 BR",First Tercile,Below 122000,1.2211302,0.50721351,0.36502237,0.34889435,15873.0,0.13239299,1.0033438,1.4389167,0.17834827
"5-49 Units (Rent), 3 BR",Second Tercile,122000 to 168000,1.0908413,0.43891065,0.32711559,0.32481502,16083.0,0.11162206,0.90722297,1.2744596,0.16832724
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 168000,0.71849227,0.30264524,0.15468263,0.2611644,16369.0,0.07350928,0.5975695,0.83941504,0.16830073
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,8387.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 199000,0.0,0.0,0.0,0.0,2510.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,199000 to 264000,0.0,0.0,0.0,0.0,2763.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 264000,0.0,0.0,0.0,0.0,3114.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.01865285,0.00310881,0.00393782,0.01160622,9650.0,0.00708708,0.00699461,0.03031109,0.62501115
"50+ Units (Own), 2 BR",First Tercile,Below 302000,0.02977749,0.00589005,0.00294503,0.02094241,3056.0,0.01681674,0.00211396,0.05744102,0.92900819
"50+ Units (Own), 2 BR",Second Tercile,302000 to 445000,0.02144,0.00384,0.00224,0.01536,3125.0,0.01193258,0.0018109,0.0410691,0.91553616
"50+ Units (Own), 2 BR",Third Tercile ,Above 445000,0.00634189,0.0,0.00634189,0.0,3469.0,0.00631938,-0.0040535,0.01673727,1.6391636
"50+ Units (Own), 3 BR",All Values,,0.06390704,0.06390704,0.0,0.0,1377.0,0.06086904,-0.03622253,0.16403662,1.5668003
"50+ Units (Own), 3 BR",First Tercile,Below 332000,0.0,0.0,0.0,0.0,362.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,332000 to 809000,0.0,0.0,0.0,0.0,458.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 809000,0.15798923,0.15798923,0.0,0.0,557.0,0.15311959,-0.0938925,0.40987096,1.5942969
"50+ Units (Rent), 0-1 BR",All Values,,0.0107034,0.00608205,0.00183847,0.00278288,79414.0,0.00251564,0.00656518,0.01484163,0.38662711
"50+ Units (Rent), 0-1 BR",First Tercile,Below 106000,0.01332926,0.00863155,0.00061108,0.00408662,26183.0,0.00531237,0.00459041,0.02206811,0.65561432
"50+ Units (Rent), 0-1 BR",Second Tercile,106000 to 169000,0.01241909,0.0053816,0.00489237,0.00214512,26572.0,0.00528892,0.00371882,0.02111935,0.70055604
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 169000,0.00641434,0.00427623,0.0,0.00213811,26659.0,0.00363285,0.0004383,0.01239039,0.93166836
"50+ Units (Rent), 2 BR",All Values,,0.15694641,0.0829923,0.03320468,0.04074943,51559.0,0.01498959,0.13228854,0.18160428,0.15711013
"50+ Units (Rent), 2 BR",First Tercile,Below 139000,0.19798598,0.11524645,0.04192922,0.04081032,16981.0,0.03123632,0.14660224,0.24936973,0.25953222
"50+ Units (Rent), 2 BR",Second Tercile,139000 to 201000,0.22856977,0.11413959,0.04963096,0.06479921,17207.0,0.02898294,0.18089283,0.27624671,0.20858814
"50+ Units (Rent), 2 BR",Third Tercile ,Above 201000,0.04588107,0.02060906,0.00840481,0.01686719,17371.0,0.01056615,0.02849975,0.06326239,0.37883427
"50+ Units (Rent), 3 BR",All Values,,0.64242763,0.36428472,0.11788561,0.16025731,7151.0,0.09664943,0.48343932,0.80141595,0.24748051
"50+ Units (Rent), 3 BR",First Tercile,Below 130000,0.82433046,0.45256468,0.15842034,0.21334544,2203.0,0.20047177,0.4945544,1.1541065,0.40005323
"50+ Units (Rent), 3 BR",Second Tercile,130000 to 194000,0.86620926,0.52958834,0.15480274,0.18181818,2332.0,0.22527537,0.49563128,1.2367872,0.42781577
"50+ Units (Rent), 3 BR",Third Tercile ,Above 194000,0.28975535,0.1425841,0.05084098,0.09633028,2616.0,0.08480726,0.15024741,0.42926329,0.48146803
All Housing Types (Own) 0-1 BR,All Values,,0.08515377,0.03632314,0.0231303,0.02570033,35019.0,0.01384566,0.06237766,0.10792988,0.26747036
All Housing Types (Own) 0-1 BR,First Tercile,Below 126000,0.12083258,0.05118039,0.03721391,0.03243828,11098.0,0.03101394,0.06981466,0.17185051,0.42221993
All Housing Types (Own) 0-1 BR,Second Tercile,126000 to 230000,0.0829209,0.03247373,0.02813233,0.02231484,11517.0,0.02091612,0.04851388,0.11732792,0.41493786
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 230000,0.05530474,0.02660432,0.0058852,0.02281522,12404.0,0.01665288,0.02791076,0.08269872,0.4953279
All Housing Types (Own) 2 BR,All Values,,0.1113789,0.05300413,0.02218909,0.03618568,230699.0,0.00547764,0.10236817,0.12038962,0.08090153
All Housing Types (Own) 2 BR,First Tercile,Below 110000,0.12517494,0.06488858,0.0214501,0.03883626,74312.0,0.01098651,0.10710213,0.14324775,0.14438041
All Housing Types (Own) 2 BR,Second Tercile,110000 to 212000,0.12365026,0.05710833,0.02628672,0.0402552,76959.0,0.01154791,0.10465395,0.14264657,0.15362937
All Housing Types (Own) 2 BR,Third Tercile ,Above 212000,0.08658156,0.03790855,0.01891021,0.0297628,79428.0,0.00830993,0.07291173,0.10025139,0.15788384
All Housing Types (Own) 3 BR,All Values,,0.29742954,0.12753551,0.07410872,0.09578532,1095836.0,0.00443854,0.29012814,0.30473094,0.02454834
All Housing Types (Own) 3 BR,First Tercile,Below 148000,0.3164039,0.13585418,0.07926864,0.10128107,351892.0,0.00825284,0.30282798,0.32997981,0.04290692
All Housing Types (Own) 3 BR,Second Tercile,148000 to 236000,0.3285133,0.14380501,0.08068407,0.10402422,370606.0,0.00929682,0.31322003,0.34380656,0.04655296
All Housing Types (Own) 3 BR,Third Tercile ,Above 236000,0.24868886,0.10354424,0.06271797,0.08242665,373338.0,0.00642411,0.23812119,0.25925652,0.04249352
All Housing Types (Own) 4-5 BR,All Values,,0.55926256,0.22065668,0.14177499,0.19683089,895962.0,0.00641913,0.54870309,0.56982203,0.01888106
All Housing Types (Own) 4-5 BR,First Tercile,Below 243000,0.59479179,0.22928044,0.14859207,0.21691928,290426.0,0.01437473,0.57114537,0.61843821,0.0397558
All Housing Types (Own) 4-5 BR,Second Tercile,243000 to 392000,0.56907882,0.22612091,0.14871393,0.19424398,288359.0,0.01360179,0.54670388,0.59145376,0.03931782
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 392000,0.51780552,0.20779249,0.12922438,0.18078864,317177.0,0.0097593,0.50175146,0.53385957,0.03100402
All Housing Types (Rent) 0-1 BR,All Values,,0.03966853,0.02246934,0.00789644,0.00930275,284432.0,0.00325141,0.03431996,0.0450171,0.13483154
All Housing Types (Rent) 0-1 BR,First Tercile,Below 89000,0.04242964,0.0216069,0.00857282,0.01224992,94368.0,0.00522946,0.03382717,0.0510321,0.20274662
All Housing Types (Rent) 0-1 BR,Second Tercile,89000 to 135000,0.04776896,0.02888037,0.0099602,0.00892838,94978.0,0.00717032,0.03597378,0.05956413,0.24692138
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 135000,0.02883705,0.01692152,0.00516375,0.00675178,95086.0,0.0042005,0.02192724,0.03574687,0.23961589
All Housing Types (Rent) 2 BR,All Values,,0.32575751,0.1780816,0.06964114,0.07803477,465472.0,0.0069122,0.31438695,0.33712807,0.03490499
All Housing Types (Rent) 2 BR,First Tercile,Below 100000,0.32082879,0.18205887,0.06302237,0.07574755,154104.0,0.01459711,0.29681655,0.34484103,0.07484441
All Housing Types (Rent) 2 BR,Second Tercile,100000 to 139000,0.37661354,0.20785536,0.08183206,0.08692612,155868.0,0.01487652,0.35214167,0.40108542,0.06497875
All Housing Types (Rent) 2 BR,Third Tercile ,Above 139000,0.27966559,0.14429582,0.06398071,0.07138907,155500.0,0.01270703,0.25876253,0.30056866,0.07474308
All Housing Types (Rent) 3 BR,All Values,,0.74678757,0.33531271,0.18889785,0.222577,348257.0,0.01675499,0.71922562,0.77434953,0.03690736
All Housing Types (Rent) 3 BR,First Tercile,Below 113000,0.7821553,0.35582774,0.20176488,0.22456268,115362.0,0.0303082,0.73229831,0.8320123,0.06374309
All Housing Types (Rent) 3 BR,Second Tercile,113000 to 156000,0.77416743,0.35740675,0.19563027,0.22113041,116117.0,0.03161388,0.72216259,0.82617227,0.06717518
All Housing Types (Rent) 3 BR,Third Tercile ,Above 156000,0.68462382,0.29307746,0.16949254,0.22205381,116778.0,0.02829989,0.63807049,0.73117714,0.0679984
All Housing Types (Rent) 4-5 BR,All Values,,1.0557415,0.48605646,0.25870655,0.3109785,122494.0,0.03534282,0.99760257,1.1138804,0.05506929
All Housing Types (Rent) 4-5 BR,First Tercile,Below 146000,1.0762198,0.51890094,0.26320848,0.2941104,40580.0,0.05089939,0.99249032,1.1599493,0.07779962
All Housing Types (Rent) 4-5 BR,Second Tercile,146000 to 201000,1.0986755,0.49990225,0.27317824,0.32559503,40922.0,0.07018615,0.98321931,1.2141318,0.10508673
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 201000,0.99260831,0.43971995,0.23980289,0.31308548,40992.0,0.0621566,0.89036071,1.0948559,0.10300902
