Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"2-4 Units (Own/Rent), 3 BR",Second Tercile,91000 to 131000,2.9644105,0.27251732,0.79931308,0.86699828,0.37721324,0.27547818,0.18925801,0.11097294,0.07265944
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 131000,2.7106418,0.13648862,0.54174223,0.88392909,0.31328614,0.23237583,0.21646288,0.18884924,0.19750775
"5-49 Units (Own), 0-1 BR",All Values,,1.2548044,0.02193082,0.00542618,0.41171151,0.12028035,0.08048836,0.21772553,0.24915216,0.14808953
"5-49 Units (Own), 0-1 BR",First Tercile,Below 63000,1.1489362,0.0,0.00953778,0.18708731,0.12619222,0.08584006,0.24358034,0.30300807,0.19369039
"5-49 Units (Own), 0-1 BR",Second Tercile,63000 to 148000,1.3713873,0.07008671,0.00794798,0.38656069,0.16979769,0.07442197,0.23121387,0.28179191,0.14956647
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 148000,1.2446301,0.0,0.0,0.61515513,0.07458234,0.08114558,0.18556086,0.17840095,0.1097852
"5-49 Units (Own), 2 BR",All Values,,1.5013948,0.04782687,0.05408081,0.26860434,0.17245568,0.20750472,0.24336363,0.29182039,0.21573832
"5-49 Units (Own), 2 BR",First Tercile,Below 83000,1.4436886,0.04323507,0.07755102,0.225548,0.17913832,0.24172336,0.27694633,0.20861678,0.19092971
"5-49 Units (Own), 2 BR",Second Tercile,83000 to 135000,1.4448267,0.03757608,0.04842551,0.2937285,0.12860545,0.21659169,0.2023022,0.31939667,0.19820058
"5-49 Units (Own), 2 BR",Third Tercile ,Above 135000,1.6018875,0.06121942,0.04010928,0.2803924,0.2081212,0.170868,0.25431516,0.33428536,0.25257668
"5-49 Units (Own), 3 BR",All Values,,2.1292992,0.07706232,0.23196276,0.34083269,0.23144557,0.24334109,0.31264546,0.41272304,0.27928627
"5-49 Units (Own), 3 BR",First Tercile,Below 100000,2.5902841,0.03116407,0.3675527,0.69110907,0.23464711,0.40329973,0.32905591,0.30430797,0.22914757
