Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 123000,0.63007779,0.29213483,0.18496111,0.15298185,5785.0,0.12215059,0.42914007,0.8310155,0.31890938
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1455.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 70000,0.0,0.0,0.0,0.0,404.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,70000 to 183000,0.0,0.0,0.0,0.0,479.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 183000,0.0,0.0,0.0,0.0,572.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.06309686,0.02080491,0.01296044,0.02933151,8796.0,0.01938364,0.03121077,0.09498295,0.50535145
"5-49 Units (Own), 2 BR",First Tercile,Below 96000,0.06092125,0.03417533,0.0141159,0.01263001,2692.0,0.02448315,0.02064647,0.10119603,0.66109581
"5-49 Units (Own), 2 BR",Second Tercile,96000 to 145000,0.09511141,0.01064184,0.0156302,0.06883937,3007.0,0.05303517,0.00786856,0.18235426,0.9172701
"5-49 Units (Own), 2 BR",Third Tercile ,Above 145000,0.03390378,0.01905069,0.0093639,0.00548918,3097.0,0.01974734,0.0014194,0.06638816,0.95813451
"5-49 Units (Own), 3 BR",All Values,,0.11058452,0.03422854,0.06213797,0.01421801,1899.0,0.06671997,0.00083016,0.22033887,0.99249297
"5-49 Units (Own), 3 BR",First Tercile,Below 144000,0.13755459,0.0,0.07860262,0.05895197,458.0,0.09984518,-0.02669073,0.3017999,1.1940374
"5-49 Units (Own), 3 BR",Second Tercile,144000 to 265000,0.2606383,0.11524823,0.14539007,0.0,564.0,0.22129537,-0.10339259,0.62466919,1.39669
"5-49 Units (Own), 3 BR",Third Tercile ,Above 265000,0.0,0.0,0.0,0.0,877.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",All Values,,0.02418877,0.01048907,0.01037998,0.00331972,64162.0,0.00446065,0.016851,0.03152655,0.30335452
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 62000,0.02414274,0.01029193,0.01245612,0.0013947,20793.0,0.00861257,0.00997507,0.03831041,0.58682954
"5-49 Units (Rent), 0-1 BR",Second Tercile,62000 to 88000,0.02492169,0.01087157,0.00796941,0.00608071,21708.0,0.00636653,0.01444875,0.03539463,0.42023395
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 88000,0.02349845,0.010295,0.01080283,0.00240063,21661.0,0.00752969,0.01111212,0.03588479,0.52711285
"5-49 Units (Rent), 2 BR",All Values,,0.26353355,0.14274971,0.04713862,0.07364523,70473.0,0.01855034,0.23301824,0.29404887,0.11579291
"5-49 Units (Rent), 2 BR",First Tercile,Below 84000,0.27409898,0.15938093,0.03979134,0.07492671,23196.0,0.02920777,0.2260522,0.32214576,0.17528989
"5-49 Units (Rent), 2 BR",Second Tercile,84000 to 111000,0.2898836,0.15059055,0.05896953,0.08032352,23368.0,0.03174811,0.23765795,0.34210925,0.18016075
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 111000,0.22752938,0.11895102,0.04270358,0.06587478,23909.0,0.02933749,0.17926922,0.27578955,0.21210521
"5-49 Units (Rent), 3 BR",All Values,,0.8605835,0.46960948,0.18667376,0.20430026,13162.0,0.0830862,0.72390669,0.9972603,0.15881876
"5-49 Units (Rent), 3 BR",First Tercile,Below 85000,0.93903663,0.54791771,0.17260411,0.2185148,3986.0,0.17579312,0.64985695,1.2282163,0.30795356
"5-49 Units (Rent), 3 BR",Second Tercile,85000 to 130000,0.97555321,0.47629083,0.2805058,0.21875659,4745.0,0.16474004,0.70455585,1.2465506,0.2777884
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 130000,0.66689235,0.39201083,0.09884902,0.1760325,4431.0,0.12571092,0.46009788,0.87368682,0.31008673
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,585.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 105000,0.0,0.0,0.0,0.0,89.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,105000 to 160000,0.0,0.0,0.0,0.0,237.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 160000,0.0,0.0,0.0,0.0,259.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.05829596,0.0,0.02690583,0.03139013,1115.0,0.063344,-0.04590492,0.16249685,1.7874459
"50+ Units (Own), 2 BR",First Tercile,Below 88000,0.31400966,0.0,0.14492754,0.16908213,207.0,0.34960251,-0.26108647,0.88910579,1.83146
"50+ Units (Own), 2 BR",Second Tercile,88000 to 260000,0.0,0.0,0.0,0.0,481.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 260000,0.0,0.0,0.0,0.0,427.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.25641026,0.0,0.25641026,0.0,78.0,0.23178743,-0.12488007,0.63770058,1.4870323
"50+ Units (Own), 3 BR",Second Tercile,131000 to 250000,0.92307692,0.0,0.92307692,0.0,13.0,1.3959225,-1.3732155,3.2193694,2.4876501
"50+ Units (Own), 3 BR",Third Tercile ,Above 250000,0.12307692,0.0,0.12307692,0.0,65.0,0.14753847,-0.11962385,0.3657777,1.9719438
"50+ Units (Rent), 0-1 BR",All Values,,0.00176948,0.0,0.00152372,0.00024576,20345.0,0.00166908,-0.00097616,0.00451511,1.5516649
"50+ Units (Rent), 0-1 BR",First Tercile,Below 38000,0.00464907,0.0,0.00464907,0.0,6668.0,0.004872,-0.00336538,0.01266352,1.7238814
"50+ Units (Rent), 0-1 BR",Second Tercile,38000 to 89000,0.0,0.0,0.0,0.0,6652.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 89000,0.00071174,0.0,0.0,0.00071174,7025.0,0.00118726,-0.00124129,0.00266478,2.7440143
"50+ Units (Rent), 2 BR",All Values,,0.09977862,0.04095509,0.04459203,0.0142315,6324.0,0.03164903,0.04771596,0.15184128,0.52178172
"50+ Units (Rent), 2 BR",First Tercile,Below 103000,0.12469438,0.02591687,0.09877751,0.0,2045.0,0.08085168,-0.00830664,0.25769539,1.066616
"50+ Units (Rent), 2 BR",Second Tercile,103000 to 145000,0.1358144,0.07974867,0.03866602,0.01739971,2069.0,0.0478249,0.05714244,0.21448636,0.5792608
"50+ Units (Rent), 2 BR",Third Tercile ,Above 145000,0.04298643,0.01855204,0.0,0.02443439,2210.0,0.02977731,-0.00599724,0.09197009,1.1395148
"50+ Units (Rent), 3 BR",All Values,,0.85121107,0.48961938,0.19031142,0.17128028,578.0,0.40178546,0.19027399,1.5121482,0.77646674
"50+ Units (Rent), 3 BR",First Tercile,Below 93000,0.55555556,0.0,0.4957265,0.05982906,117.0,0.62031315,-0.46485958,1.5759707,1.8367472
"50+ Units (Rent), 3 BR",Second Tercile,93000 to 163000,1.3988439,0.92485549,0.12138728,0.35260116,173.0,0.9157621,-0.10758472,2.9052726,1.0769097
"50+ Units (Rent), 3 BR",Third Tercile ,Above 163000,0.64236111,0.42708333,0.10763889,0.10763889,288.0,0.52461635,-0.22063279,1.505355,1.3434716
All Housing Types (Own) 0-1 BR,All Values,,0.08704264,0.03684979,0.02178672,0.02840613,19186.0,0.01733245,0.05853075,0.11555452,0.32756232
All Housing Types (Own) 0-1 BR,First Tercile,Below 64000,0.04676084,0.01298912,0.00730638,0.02646534,6159.0,0.01939523,0.01485568,0.07866599,0.68230508
All Housing Types (Own) 0-1 BR,Second Tercile,64000 to 133000,0.06594971,0.0368496,0.00917286,0.01992725,6323.0,0.02299013,0.02813095,0.10376847,0.57344848
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 133000,0.14394391,0.05877088,0.04698687,0.03818616,6704.0,0.03865772,0.08035196,0.20753586,0.44178283
All Housing Types (Own) 2 BR,All Values,,0.10799159,0.04901055,0.02281504,0.03616601,157966.0,0.00635606,0.09753587,0.11844731,0.09681975
All Housing Types (Own) 2 BR,First Tercile,Below 85000,0.13763399,0.06118596,0.03136985,0.04507818,50845.0,0.01349944,0.1154274,0.15984057,0.16134521
All Housing Types (Own) 2 BR,Second Tercile,85000 to 153000,0.11036461,0.05540369,0.02240789,0.03255304,51946.0,0.01133335,0.09172124,0.12900798,0.16892524
All Housing Types (Own) 2 BR,Third Tercile ,Above 153000,0.07844132,0.03177164,0.01531491,0.03135478,55175.0,0.00704532,0.06685177,0.09003088,0.14774804
All Housing Types (Own) 3 BR,All Values,,0.27919923,0.11614065,0.06834768,0.0947109,571402.0,0.00525836,0.27054923,0.28784923,0.03098146
All Housing Types (Own) 3 BR,First Tercile,Below 129000,0.28804143,0.11267236,0.07013011,0.10523896,182689.0,0.01109665,0.26978744,0.30629541,0.06337279
All Housing Types (Own) 3 BR,Second Tercile,129000 to 200000,0.28204054,0.12388904,0.06883529,0.0893162,193302.0,0.00907224,0.2671167,0.29696437,0.0529138
All Housing Types (Own) 3 BR,Third Tercile ,Above 200000,0.26812206,0.11171838,0.06619893,0.09020475,195411.0,0.00883237,0.25359282,0.28265131,0.05418892
All Housing Types (Own) 4-5 BR,All Values,,0.56204325,0.22333947,0.15066245,0.18804133,295568.0,0.01137238,0.54333569,0.58075081,0.03328491
All Housing Types (Own) 4-5 BR,First Tercile,Below 188000,0.59591726,0.23858945,0.16147919,0.19584863,96161.0,0.02219784,0.55940182,0.63243271,0.06127604
All Housing Types (Own) 4-5 BR,Second Tercile,188000 to 318000,0.58757988,0.24418362,0.14933587,0.1940604,95764.0,0.0221522,0.55113951,0.62402026,0.06201774
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 318000,0.50701929,0.18993082,0.14185232,0.17523615,103643.0,0.01729422,0.4785703,0.53546827,0.05611026
All Housing Types (Rent) 0-1 BR,All Values,,0.02600666,0.01081342,0.0101755,0.00501774,128544.0,0.00320233,0.02073882,0.0312745,0.20255721
All Housing Types (Rent) 0-1 BR,First Tercile,Below 58000,0.02419545,0.00975852,0.01077454,0.0036624,42322.0,0.00690459,0.0128374,0.03555351,0.46942926
All Housing Types (Rent) 0-1 BR,Second Tercile,58000 to 86000,0.02697076,0.01092398,0.00851462,0.00753216,42750.0,0.00558218,0.01778807,0.03615345,0.34046833
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 86000,0.02682186,0.01173169,0.01122562,0.00386456,43472.0,0.00480394,0.01891938,0.03472434,0.29462837
All Housing Types (Rent) 2 BR,All Values,,0.26797062,0.14997922,0.05295917,0.06503222,199701.0,0.00946456,0.25240142,0.28353981,0.05810038
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,0.23360137,0.12983109,0.04534705,0.05842323,65539.0,0.01601611,0.20725487,0.25994786,0.11278398
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 106000,0.30552009,0.17298156,0.060427,0.07211153,67354.0,0.02058272,0.27166152,0.33937866,0.11082272
All Housing Types (Rent) 2 BR,Third Tercile ,Above 106000,0.26383068,0.1465543,0.05289786,0.06437852,66808.0,0.01925651,0.23215372,0.29550763,0.12006547
All Housing Types (Rent) 3 BR,All Values,,0.71380393,0.34741051,0.18042106,0.18597235,119792.0,0.02602963,0.67098518,0.75662268,0.05998671
All Housing Types (Rent) 3 BR,First Tercile,Below 96000,0.64127064,0.32154292,0.15638472,0.163343,39665.0,0.03816278,0.57849288,0.70404841,0.0978959
All Housing Types (Rent) 3 BR,Second Tercile,96000 to 128000,0.7900515,0.37178746,0.21012436,0.20813968,39805.0,0.04610285,0.7142123,0.8658907,0.09599272
All Housing Types (Rent) 3 BR,Third Tercile ,Above 128000,0.70988542,0.34879222,0.17474332,0.18634988,40322.0,0.04703762,0.63250854,0.7872623,0.10899911
All Housing Types (Rent) 4-5 BR,All Values,,1.1120374,0.53273688,0.27680629,0.30249424,29508.0,0.07799726,0.98373192,1.2403429,0.11537876
All Housing Types (Rent) 4-5 BR,First Tercile,Below 110000,1.0734592,0.49304835,0.28491388,0.29549699,9638.0,0.11967721,0.87659022,1.2703282,0.18339682
All Housing Types (Rent) 4-5 BR,Second Tercile,110000 to 161000,1.2494976,0.6397709,0.25894293,0.35078376,9952.0,0.14361308,1.0132541,1.4857411,0.18907081
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 161000,1.0115951,0.46390401,0.28685219,0.26083888,9918.0,0.12250834,0.81006885,1.2131213,0.1992163
