Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 0-1 BR",All Values,,1.1257798,0.0,0.00134885,0.49215984,0.08851796,0.0480526,0.14331479,0.14533805,0.20704772
"50+ Units (Rent), 0-1 BR",    Below Median,110000,1.1116308,0.0,0.0,0.37168693,0.07888993,0.03242906,0.18085438,0.26878703,0.17898347
"50+ Units (Rent), 0-1 BR",    Above Median,110000,1.1424376,0.0,0.00293686,0.63399413,0.09985316,0.0664464,0.09911894,0.0,0.24008811
"50+ Units (Rent), 2 BR",All Values,,1.8611449,0.07896874,0.11794559,0.96792529,0.10779537,0.12119367,0.14311815,0.14210313,0.18209501
"50+ Units (Rent), 2 BR",    Below Median,120000,1.8813045,0.06370876,0.11945392,0.98445203,0.05726204,0.1331058,0.09859689,0.22677285,0.19795222
"50+ Units (Rent), 2 BR",    Above Median,120000,1.8379205,0.09654871,0.11620795,0.94888598,0.16601136,0.10747051,0.19440804,0.04456094,0.163827
"50+ Units (Rent), 3 BR",All Values,,3.8532311,0.38116101,0.65717415,2.094195,0.26177437,0.20591457,0.1905805,0.04271632,0.01971522
"50+ Units (Rent), 3 BR",    Below Median,130000,4.2207131,0.59083192,0.55178268,2.5874363,0.16298812,0.14940577,0.17826825,0.0,0.0
"50+ Units (Rent), 3 BR",    Above Median,130000,3.1851852,0.0,0.84876543,1.1975309,0.44135802,0.30864198,0.21296296,0.12037037,0.05555556
All Housing Types (Own) 0-1 BR,All Values,,1.8566376,0.07752992,0.10500544,0.31392818,0.15560392,0.33215452,0.45973885,0.28101197,0.13166485
All Housing Types (Own) 0-1 BR,    Below Median,115000,1.7135279,0.03872679,0.10079576,0.30503979,0.10928382,0.28700265,0.42758621,0.32360743,0.12148541
All Housing Types (Own) 0-1 BR,    Above Median,115000,2.0072585,0.11836963,0.10943607,0.32328308,0.20435511,0.37967616,0.49357901,0.2361809,0.14237856
All Housing Types (Own) 2 BR,All Values,,1.9829841,0.07577228,0.15514189,0.33654999,0.17546965,0.27819334,0.37440758,0.32187518,0.26557414
All Housing Types (Own) 2 BR,    Below Median,152000,1.8923077,0.08591549,0.1475623,0.36338028,0.19219935,0.27497291,0.34702059,0.28656555,0.19469122
All Housing Types (Own) 2 BR,    Above Median,152000,2.0840275,0.0644694,0.16358807,0.30665218,0.15682724,0.28178196,0.40492575,0.36122178,0.34456115
All Housing Types (Own) 3 BR,All Values,,2.5358483,0.15201435,0.40695741,0.49232832,0.3696405,0.37363569,0.33205417,0.26871595,0.1405019
All Housing Types (Own) 3 BR,    Below Median,194000,2.5827237,0.17532096,0.44802972,0.58758414,0.39404273,0.34859339,0.29319405,0.21873449,0.11722418
All Housing Types (Own) 3 BR,    Above Median,194000,2.4857861,0.12712325,0.36309281,0.39059655,0.34357929,0.40038049,0.37355619,0.32209539,0.16536214
All Housing Types (Own) 4-5 BR,All Values,,3.3387096,0.2262209,0.82773459,0.53783827,0.5266306,0.53734999,0.37575818,0.21766829,0.08950874
All Housing Types (Own) 4-5 BR,    Below Median,300000,3.3753699,0.23540196,0.85601894,0.60183621,0.55481934,0.52171842,0.34463644,0.18002685,0.08091175
All Housing Types (Own) 4-5 BR,    Above Median,300000,3.2976148,0.21592932,0.796029,0.46609923,0.4950322,0.55487233,0.41064436,0.25986278,0.0991456
All Housing Types (Rent) 0-1 BR,All Values,,1.2489088,0.03243503,0.01641773,0.55608057,0.14303448,0.09766548,0.14255396,0.15216434,0.10855724
All Housing Types (Rent) 0-1 BR,    Below Median,93000,1.2031691,0.02133668,0.00290242,0.40892689,0.13390336,0.11499843,0.1941481,0.23282083,0.09413241
All Housing Types (Rent) 0-1 BR,    Above Median,93000,1.2966053,0.04400818,0.03051125,0.70952965,0.15255624,0.079591,0.08875256,0.06805726,0.12359918
All Housing Types (Rent) 2 BR,All Values,,1.9140018,0.15674928,0.16968172,0.88396025,0.20317021,0.13813058,0.15284942,0.12215373,0.08730658
All Housing Types (Rent) 2 BR,    Below Median,101000,1.9278412,0.19288884,0.21148955,0.79170199,0.18426171,0.13893183,0.14586346,0.17413853,0.0885653
All Housing Types (Rent) 2 BR,    Above Median,101000,1.8999086,0.11994719,0.12710745,0.97790981,0.22242535,0.13731465,0.15996344,0.06921593,0.08602478
All Housing Types (Rent) 3 BR,All Values,,3.2063622,0.30444014,0.81293303,1.0274156,0.47474484,0.31382701,0.15834761,0.06053043,0.05412352
All Housing Types (Rent) 3 BR,    Below Median,122000,3.1567375,0.29156084,0.94100573,0.90058777,0.4542486,0.27581453,0.17103258,0.05942965,0.06305783
All Housing Types (Rent) 3 BR,    Above Median,122000,3.2587065,0.31802526,0.67784156,1.161194,0.49636433,0.35392269,0.14496747,0.06169154,0.04469958
All Housing Types (Rent) 4-5 BR,All Values,,3.7132906,0.3356088,1.0302313,1.1597938,0.6482307,0.30133742,0.17985511,0.03886877,0.01936473
All Housing Types (Rent) 4-5 BR,    Below Median,179000,3.7134472,0.37753469,0.92022412,1.5032017,0.52161153,0.21051227,0.13020277,0.01307364,0.03708645
All Housing Types (Rent) 4-5 BR,    Above Median,179000,3.7131195,0.28979592,1.1504373,0.7845481,0.78658892,0.40058309,0.23411079,0.06705539,0.0
