Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 101000,0.1967932,0.09867069,0.04947239,0.04865013,7297.0,0.04467908,0.12329612,0.27029028,0.37347367
"5-49 Units (Rent), 3 BR",All Values,,0.86640361,0.53325817,0.11076663,0.2223788,3548.0,0.19064272,0.55279634,1.1800109,0.36196441
"5-49 Units (Rent), 3 BR",First Tercile,Below 107000,1.0133607,0.70914697,0.20143885,0.10277492,973.0,0.4865879,0.21292365,1.8137978,0.78988366
"5-49 Units (Rent), 3 BR",Second Tercile,107000 to 140000,0.71658615,0.36392915,0.13043478,0.22222222,1242.0,0.24751815,0.30941879,1.1237535,0.56820434
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,0.89872468,0.56264066,0.02625656,0.30982746,1333.0,0.32261525,0.36802259,1.4294268,0.59050575
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,2.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 64000,0.0,0.0,0.0,0.0,2.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,151.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 199000,0.0,0.0,0.0,0.0,151.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,25.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 138000,0.0,0.0,0.0,0.0,25.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.06101695,0.02621469,0.01378531,0.02101695,4425.0,0.02977946,0.01202973,0.11000417,0.8028461
"50+ Units (Rent), 0-1 BR",First Tercile,Below 65000,0.02466526,0.0,0.02466526,0.0,1419.0,0.02687768,-0.01954853,0.06887905,1.7925534
"50+ Units (Rent), 0-1 BR",Second Tercile,65000 to 89000,0.08201241,0.0,0.01791868,0.06409373,1451.0,0.05421441,-0.0071703,0.17119511,1.0874295
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 89000,0.07459807,0.07459807,0.0,0.0,1555.0,0.05997048,-0.02405337,0.17324951,1.3224395
"50+ Units (Rent), 2 BR",All Values,,0.18816489,0.06781915,0.01795213,0.10239362,3008.0,0.07634186,0.06258253,0.31374725,0.6674059
"50+ Units (Rent), 2 BR",First Tercile,Below 102000,0.55639098,0.13533835,0.03508772,0.38596491,798.0,0.30075923,0.06164205,1.0511399,0.88921092
"50+ Units (Rent), 2 BR",Second Tercile,102000 to 120000,0.04713115,0.04713115,0.0,0.0,976.0,0.04951054,-0.03431369,0.12857598,1.7280469
"50+ Units (Rent), 2 BR",Third Tercile ,Above 120000,0.06158833,0.04051864,0.02106969,0.0,1234.0,0.04506625,-0.01254565,0.13572231,1.2037017
"50+ Units (Rent), 3 BR",All Values,,3.6071429,0.83928571,1.4642857,1.3035714,56.0,4.2021878,-3.3054561,10.519742,1.9163641
"50+ Units (Rent), 3 BR",Third Tercile ,Above 146000,3.6071429,0.83928571,1.4642857,1.3035714,56.0,4.2021878,-3.3054561,10.519742,1.9163641
All Housing Types (Own) 0-1 BR,All Values,,0.05632772,0.04462326,0.00097537,0.01072909,4101.0,0.02997179,0.00702413,0.10563132,0.87529895
All Housing Types (Own) 0-1 BR,First Tercile,Below 65000,0.0678392,0.06448911,0.0,0.00335008,1194.0,0.07626754,-0.05762091,0.1932993,1.8493748
All Housing Types (Own) 0-1 BR,Second Tercile,65000 to 131000,0.0,0.0,0.0,0.0,1349.0,.,.,.,.
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 131000,0.09627728,0.06803594,0.00256739,0.02567394,1558.0,0.05964007,-0.00183064,0.1943852,1.0190143
All Housing Types (Own) 2 BR,All Values,,0.11013635,0.05271205,0.03005314,0.02737117,39896.0,0.01283151,0.08902853,0.13124418,0.19165178
All Housing Types (Own) 2 BR,First Tercile,Below 106000,0.16017246,0.07972017,0.0436834,0.03676889,12293.0,0.02449991,0.11987011,0.2004748,0.25161847
All Housing Types (Own) 2 BR,Second Tercile,106000 to 188000,0.076365,0.03537771,0.0250561,0.01593119,13370.0,0.01754079,0.0475104,0.10521959,0.37785111
All Housing Types (Own) 2 BR,Third Tercile ,Above 188000,0.098644,0.04566852,0.02297478,0.0300007,14233.0,0.02362898,0.05977432,0.13751367,0.39403995
All Housing Types (Own) 3 BR,All Values,,0.3032894,0.12936521,0.07681784,0.09710635,81869.0,0.0163276,0.2764305,0.33014831,0.08855867
All Housing Types (Own) 3 BR,First Tercile,Below 150000,0.3356295,0.13150418,0.0865538,0.11757151,25695.0,0.0264027,0.29219705,0.37906195,0.12940593
All Housing Types (Own) 3 BR,Second Tercile,150000 to 234000,0.31089627,0.1411645,0.07436214,0.09536963,27514.0,0.02812602,0.26462897,0.35716357,0.14881909
All Housing Types (Own) 3 BR,Third Tercile ,Above 234000,0.26699232,0.11612003,0.07044662,0.08042568,28660.0,0.02446749,0.2267433,0.30724135,0.15074974
All Housing Types (Own) 4-5 BR,All Values,,0.64949007,0.26920066,0.15598721,0.2243022,89424.0,0.02136273,0.61434839,0.68463175,0.05410658
All Housing Types (Own) 4-5 BR,First Tercile,Below 200000,0.58479012,0.24422702,0.14460675,0.19595635,29231.0,0.04523105,0.51038504,0.6591952,0.12723382
All Housing Types (Own) 4-5 BR,Second Tercile,200000 to 315000,0.69773334,0.30791618,0.16345956,0.2263576,29206.0,0.0487313,0.61757036,0.77789633,0.11489057
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 315000,0.66505309,0.25626876,0.15967987,0.24910446,30987.0,0.03846888,0.60177178,0.72833439,0.09515226
All Housing Types (Rent) 0-1 BR,All Values,,0.05293441,0.01795864,0.01931862,0.01565715,28677.0,0.01253915,0.0323075,0.07356131,0.38966909
All Housing Types (Rent) 0-1 BR,First Tercile,Below 58000,0.03606377,0.00494777,0.01374382,0.01737218,9095.0,0.0198813,0.00335904,0.0687685,0.90685836
All Housing Types (Rent) 0-1 BR,Second Tercile,58000 to 82000,0.07929609,0.01621965,0.04547864,0.01759779,9433.0,0.0259615,0.03658942,0.12200276,0.53857222
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 82000,0.04355109,0.0312346,0.0,0.01231648,10149.0,0.01760946,0.01458353,0.07251865,0.66513978
All Housing Types (Rent) 2 BR,All Values,,0.21468003,0.11007653,0.05153174,0.05307177,42207.0,0.01883685,0.18369341,0.24566665,0.14433861
All Housing Types (Rent) 2 BR,First Tercile,Below 81000,0.24313555,0.11714845,0.07244802,0.05353909,13803.0,0.03986136,0.17756361,0.30870749,0.26969293
All Housing Types (Rent) 2 BR,Second Tercile,81000 to 103000,0.2222623,0.11506276,0.04790074,0.0592988,13862.0,0.03791915,0.1598853,0.28463929,0.28064586
All Housing Types (Rent) 2 BR,Third Tercile ,Above 103000,0.18044286,0.09861092,0.0351396,0.04669234,14542.0,0.02808608,0.13424125,0.22664446,0.25604565
All Housing Types (Rent) 3 BR,All Values,,0.76108804,0.37455618,0.19486068,0.19167118,16617.0,0.07439338,0.63871092,0.88346516,0.16079233
All Housing Types (Rent) 3 BR,First Tercile,Below 90000,0.84128457,0.45275664,0.23445331,0.15407462,5387.0,0.13902459,0.61258913,1.06998,0.27184077
All Housing Types (Rent) 3 BR,Second Tercile,90000 to 134000,0.83348768,0.361178,0.22652343,0.24578626,5399.0,0.12985162,0.61988177,1.0470936,0.25627962
All Housing Types (Rent) 3 BR,Third Tercile ,Above 134000,0.61996227,0.31469731,0.12896587,0.17629909,5831.0,0.11753609,0.42661541,0.81330913,0.31186876
All Housing Types (Rent) 4-5 BR,All Values,,1.0690781,0.5201251,0.22885504,0.32009791,7354.0,0.12841953,0.85782793,1.2803282,0.19760028
All Housing Types (Rent) 4-5 BR,First Tercile,Below 85000,1.3123663,0.66452717,0.23705605,0.41078306,2337.0,0.20535004,0.97456546,1.6501671,0.25739828
All Housing Types (Rent) 4-5 BR,Second Tercile,85000 to 160000,0.97657213,0.51048089,0.16029593,0.30579531,2433.0,0.23426122,0.59121243,1.3619318,0.39460444
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 160000,0.93614551,0.39860681,0.28599071,0.25154799,2584.0,0.21066535,0.58960101,1.28269,0.3701823
