Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 4-5 BR,    Below Median,350000,0.72913963,0.28782166,0.19473349,0.24658448,163372.0,0.02075855,0.69499181,0.76328745,0.04683303
All Housing Types (Own) 4-5 BR,    Above Median,350000,0.65269797,0.26884026,0.16030136,0.22355634,151577.0,0.01966736,0.62034517,0.68505077,0.0495678
All Housing Types (Rent) 0-1 BR,All Values,,0.02830317,0.01704492,0.00342369,0.00783457,95219.0,0.00431289,0.02120848,0.03539787,0.25066796
All Housing Types (Rent) 0-1 BR,    Below Median,117000,0.034533,0.02266814,0.00435045,0.00751441,48041.0,0.00612377,0.02445939,0.04460661,0.2917096
All Housing Types (Rent) 0-1 BR,    Above Median,117000,0.02195939,0.01131884,0.00247997,0.00816058,47178.0,0.00583574,0.0123596,0.03155917,0.43716092
All Housing Types (Rent) 2 BR,All Values,,0.2338924,0.12903095,0.05307892,0.05178253,123420.0,0.01350256,0.21168069,0.25610411,0.09496551
All Housing Types (Rent) 2 BR,    Below Median,128000,0.29888097,0.16011481,0.07897707,0.05978909,62018.0,0.02237394,0.26207584,0.3356861,0.12314311
All Housing Types (Rent) 2 BR,    Above Median,128000,0.16825185,0.09763526,0.02692095,0.04369565,61402.0,0.01396567,0.14527832,0.19122538,0.13654251
All Housing Types (Rent) 3 BR,All Values,,0.63126528,0.30359873,0.15524279,0.17242376,83057.0,0.03058779,0.58094836,0.68158219,0.07970803
All Housing Types (Rent) 3 BR,    Below Median,147000,0.67469908,0.33757687,0.16377516,0.17334705,41789.0,0.04771571,0.59620674,0.75319143,0.11633682
All Housing Types (Rent) 3 BR,    Above Median,147000,0.58728312,0.26919163,0.14660269,0.1714888,41268.0,0.04337664,0.51592856,0.65863769,0.12149943
All Housing Types (Rent) 4-5 BR,All Values,,0.89454911,0.37082698,0.23098767,0.29273445,28876.0,0.06710399,0.78416305,1.0049352,0.12339855
All Housing Types (Rent) 4-5 BR,    Below Median,195000,0.83692997,0.38171824,0.19700054,0.25821118,14736.0,0.09036763,0.68827522,0.98558472,0.1776191
All Housing Types (Rent) 4-5 BR,    Above Median,195000,0.95459689,0.35947666,0.26640736,0.32871287,14140.0,0.09018562,0.80624155,1.1029522,0.15541151
