Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",First Tercile,Below 216000,0.06782946,0.00775194,0.04457364,0.01550388,2064.0,0.03973207,0.0024702,0.13318871,0.96358218
"5-49 Units (Own), 2 BR",Second Tercile,216000 to 356000,0.06129597,0.02451839,0.00656743,0.03021016,2284.0,0.02218504,0.02480158,0.09779036,0.59537991
"5-49 Units (Own), 2 BR",Third Tercile ,Above 356000,0.0230074,0.00410846,0.01109285,0.00780608,2434.0,0.01539866,-0.00232339,0.04833818,1.1009846
"5-49 Units (Own), 3 BR",All Values,,0.20940171,0.08760684,0.02492877,0.0968661,1404.0,0.09859035,0.04722058,0.37158284,0.77449764
"5-49 Units (Own), 3 BR",First Tercile,Below 291000,0.44125326,0.1383812,0.0,0.30287206,383.0,0.32585061,-0.09477099,0.97727751,1.2147768
"5-49 Units (Own), 3 BR",Second Tercile,291000 to 434000,0.05504587,0.0206422,0.03440367,0.0,436.0,0.0441292,-0.01754666,0.12763841,1.3187644
"5-49 Units (Own), 3 BR",Third Tercile ,Above 434000,0.17264957,0.1042735,0.03418803,0.03418803,585.0,0.10544918,-0.00081433,0.34611348,1.0047167
"5-49 Units (Rent), 0-1 BR",All Values,,0.02381323,0.01438392,0.00540856,0.00402075,77100.0,0.00369574,0.01773374,0.02989272,0.25529894
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 93000,0.0211655,0.01136001,0.00892857,0.00087691,25088.0,0.00585561,0.01153302,0.03079797,0.45510262
"5-49 Units (Rent), 0-1 BR",Second Tercile,93000 to 135000,0.02143077,0.01032994,0.00235122,0.00874961,25944.0,0.00585412,0.01180074,0.03106081,0.44935537
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 135000,0.02873255,0.02132883,0.00506368,0.00234003,26068.0,0.00822683,0.01519941,0.04226568,0.47100377
"5-49 Units (Rent), 2 BR",All Values,,0.37706493,0.18099954,0.09333925,0.10272614,81177.0,0.02079333,0.34285991,0.41126996,0.09071389
"5-49 Units (Rent), 2 BR",First Tercile,Below 122000,0.40331784,0.20409629,0.09481162,0.10440993,26463.0,0.04069483,0.33637485,0.47026083,0.16598073
"5-49 Units (Rent), 2 BR",Second Tercile,122000 to 161000,0.47721345,0.22775685,0.11704825,0.13240835,27604.0,0.03803316,0.41464891,0.53977799,0.1311039
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 161000,0.24946514,0.11084471,0.06776097,0.07085946,27110.0,0.02938555,0.20112591,0.29780437,0.19377148
"5-49 Units (Rent), 3 BR",All Values,,0.95278869,0.40722702,0.22890809,0.31665357,12730.0,0.09605427,0.79477941,1.110798,0.16583874
"5-49 Units (Rent), 3 BR",First Tercile,Below 131000,1.1168606,0.5070562,0.28868532,0.32111909,4039.0,0.20191777,0.78470588,1.4490153,0.29740035
"5-49 Units (Rent), 3 BR",Second Tercile,131000 to 191000,0.90860713,0.36672837,0.2084683,0.33341046,4322.0,0.18330043,0.60707792,1.2101363,0.33185873
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 191000,0.84481575,0.35500114,0.19386587,0.29594873,4369.0,0.15291863,0.5932646,1.0963669,0.29775859
"50+ Units (Own), 0-1 BR",All Values,,0.03489848,0.03489848,0.0,0.0,3152.0,0.03182764,-0.01745798,0.08725494,1.5002506
"50+ Units (Own), 0-1 BR",First Tercile,Below 275000,0.0,0.0,0.0,0.0,994.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,275000 to 477000,0.11578947,0.11578947,0.0,0.0,950.0,0.10664304,-0.05963833,0.29121728,1.5150583
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 477000,0.0,0.0,0.0,0.0,1208.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.05549264,0.02944507,0.02604757,0.0,2649.0,0.02787217,0.00964292,0.10134235,0.82623056
"50+ Units (Own), 2 BR",First Tercile,Below 432000,0.08962868,0.0268886,0.06274008,0.0,781.0,0.07963235,-0.04136653,0.22062389,1.4615323
"50+ Units (Own), 2 BR",Second Tercile,432000 to 780000,0.02242152,0.0,0.02242152,0.0,892.0,0.02187669,-0.01356564,0.05840869,1.6050275
"50+ Units (Own), 2 BR",Third Tercile ,Above 780000,0.05840164,0.05840164,0.0,0.0,976.0,0.03265184,0.00468937,0.11211391,0.91970487
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,292.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 319000,0.0,0.0,0.0,0.0,47.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,319000 to 785000,0.0,0.0,0.0,0.0,85.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 785000,0.0,0.0,0.0,0.0,160.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01797488,0.01388318,0.0017689,0.0023228,55967.0,0.00466065,0.01030812,0.02564164,0.42652651
"50+ Units (Rent), 0-1 BR",First Tercile,Below 107000,0.00378644,0.00378644,0.0,0.0,18487.0,0.00299172,-0.00113494,0.00870783,1.2997377
"50+ Units (Rent), 0-1 BR",Second Tercile,107000 to 170000,0.03547577,0.02623284,0.00528931,0.00395363,18717.0,0.00867824,0.02120007,0.04975147,0.40240697
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 170000,0.01449662,0.01151202,0.0,0.0029846,18763.0,0.00936866,-0.00091484,0.02990807,1.0631069
"50+ Units (Rent), 2 BR",All Values,,0.22659595,0.1224121,0.04022785,0.063956,25455.0,0.02670371,0.18266836,0.27052355,0.19385871
"50+ Units (Rent), 2 BR",First Tercile,Below 134000,0.32582239,0.1897819,0.05928425,0.07675624,8299.0,0.07083202,0.20930371,0.44234106,0.35761408
"50+ Units (Rent), 2 BR",Second Tercile,134000 to 183000,0.23239846,0.12091237,0.0413127,0.0701734,8593.0,0.040483,0.16580393,0.298993,0.28655324
"50+ Units (Rent), 2 BR",Third Tercile ,Above 183000,0.12460586,0.05862431,0.02067033,0.04531122,8563.0,0.02768355,0.07906642,0.1701453,0.36546786
"50+ Units (Rent), 3 BR",All Values,,1.0919058,0.52015479,0.30087069,0.27088036,3101.0,0.20153012,0.76038878,1.4234229,0.30361323
"50+ Units (Rent), 3 BR",First Tercile,Below 133000,1.4496644,0.5917226,0.3344519,0.52348993,894.0,0.44638588,0.71535966,2.1839692,0.50653431
"50+ Units (Rent), 3 BR",Second Tercile,133000 to 190000,0.89533861,0.63940193,0.16710642,0.08883026,1137.0,0.38040048,0.26957982,1.5210974,0.69890741
"50+ Units (Rent), 3 BR",Third Tercile ,Above 190000,1.0018692,0.33364486,0.41495327,0.25327103,1070.0,0.27907505,0.54279071,1.4609476,0.45822196
All Housing Types (Own) 0-1 BR,All Values,,0.07313736,0.0403831,0.0198184,0.01293586,24119.0,0.01320111,0.05142153,0.09485319,0.2969184
All Housing Types (Own) 0-1 BR,First Tercile,Below 205000,0.07787472,0.03906759,0.02304988,0.01575726,7679.0,0.02345691,0.0392881,0.11646135,0.49549614
All Housing Types (Own) 0-1 BR,Second Tercile,205000 to 371000,0.05711072,0.04173957,0.00824794,0.00712322,8002.0,0.02029654,0.02372292,0.09049853,0.58461533
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 371000,0.08402465,0.04029391,0.0278502,0.01588054,8438.0,0.02408708,0.04440141,0.12364789,0.47156691
All Housing Types (Own) 2 BR,All Values,,0.14687788,0.07194834,0.03301669,0.04191284,147592.0,0.00818828,0.13340816,0.1603476,0.09170696
All Housing Types (Own) 2 BR,First Tercile,Below 250000,0.15756859,0.06855854,0.03895421,0.05005584,45669.0,0.01648663,0.13044808,0.1846891,0.17211877
All Housing Types (Own) 2 BR,Second Tercile,250000 to 398000,0.15320211,0.07607777,0.03717345,0.03995089,49686.0,0.01469578,0.12902755,0.17737667,0.15779523
All Housing Types (Own) 2 BR,Third Tercile ,Above 398000,0.13151598,0.07098417,0.02387197,0.03665984,52237.0,0.01161409,0.1124108,0.15062115,0.14526884
All Housing Types (Own) 3 BR,All Values,,0.35233264,0.16192484,0.08127645,0.10913135,499948.0,0.00629686,0.34197432,0.36269097,0.02939928
All Housing Types (Own) 3 BR,First Tercile,Below 307000,0.36811843,0.16467842,0.08307021,0.1203698,162790.0,0.01395071,0.34516951,0.39106736,0.06234114
All Housing Types (Own) 3 BR,Second Tercile,307000 to 442000,0.35022505,0.16353569,0.07983837,0.10685099,165071.0,0.01340251,0.32817793,0.37227218,0.06295131
All Housing Types (Own) 3 BR,Third Tercile ,Above 442000,0.33942134,0.15777485,0.08095905,0.10068744,172087.0,0.01021663,0.32261498,0.3562277,0.04951474
All Housing Types (Own) 4-5 BR,All Values,,0.68529009,0.28078066,0.17090346,0.23360597,267262.0,0.0131567,0.66364731,0.70693287,0.03158192
All Housing Types (Own) 4-5 BR,First Tercile,Below 408000,0.66330631,0.28293973,0.16773587,0.21263071,85110.0,0.0267096,0.61936902,0.7072436,0.06623982
All Housing Types (Own) 4-5 BR,Second Tercile,408000 to 593000,0.68313434,0.28414505,0.16360304,0.23538624,90035.0,0.02454963,0.64275019,0.72351849,0.05911597
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 593000,0.70770867,0.27549747,0.18096551,0.2512457,92117.0,0.02318624,0.66956731,0.74585004,0.05389415
All Housing Types (Rent) 0-1 BR,All Values,,0.03548899,0.0198606,0.00743774,0.00819064,175322.0,0.00381489,0.02921349,0.04176449,0.17682952
All Housing Types (Rent) 0-1 BR,First Tercile,Below 93000,0.02643954,0.01302818,0.00639217,0.00701919,57414.0,0.00515241,0.01796383,0.03491526,0.32056947
All Housing Types (Rent) 0-1 BR,Second Tercile,93000 to 142000,0.04537884,0.02342024,0.01041844,0.01154016,58838.0,0.00599771,0.0355126,0.05524508,0.21741942
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 142000,0.03443372,0.02295582,0.00548502,0.00599289,59070.0,0.00696203,0.02298118,0.04588626,0.33259667
All Housing Types (Rent) 2 BR,All Values,,0.33918316,0.17387818,0.07613157,0.08917341,230719.0,0.01020182,0.32240117,0.35596515,0.04947766
All Housing Types (Rent) 2 BR,First Tercile,Below 118000,0.34063193,0.18112603,0.07162079,0.08788511,76179.0,0.0186379,0.30997258,0.37129128,0.09000727
All Housing Types (Rent) 2 BR,Second Tercile,118000 to 160000,0.42712299,0.22216611,0.09556367,0.10939321,77226.0,0.02358406,0.3883272,0.46591877,0.09083048
All Housing Types (Rent) 2 BR,Third Tercile ,Above 160000,0.24991593,0.11850376,0.06116615,0.07024601,77314.0,0.01437779,0.22626446,0.2735674,0.09463771
All Housing Types (Rent) 3 BR,All Values,,0.7696173,0.34576856,0.18404843,0.2398003,123386.0,0.02406191,0.73003546,0.80919914,0.05143055
All Housing Types (Rent) 3 BR,First Tercile,Below 145000,0.81963493,0.37129679,0.20232808,0.24601005,40978.0,0.0441266,0.74704667,0.89222318,0.08856169
All Housing Types (Rent) 3 BR,Second Tercile,145000 to 201000,0.8202425,0.37653389,0.19670335,0.24700526,41072.0,0.04774772,0.7416975,0.8987875,0.09575826
All Housing Types (Rent) 3 BR,Third Tercile ,Above 201000,0.66973099,0.28989259,0.15335301,0.22648539,41336.0,0.04446274,0.59658979,0.74287218,0.10920982
All Housing Types (Rent) 4-5 BR,All Values,,0.91305326,0.3885121,0.22426152,0.30027964,31111.0,0.06850253,0.8003666,1.0257399,0.1234174
All Housing Types (Rent) 4-5 BR,First Tercile,Below 155000,0.77902439,0.3102439,0.20517073,0.26360976,10250.0,0.0991888,0.61585882,0.94218996,0.20944861
All Housing Types (Rent) 4-5 BR,Second Tercile,155000 to 242000,0.99804668,0.46518215,0.20988378,0.32298076,10239.0,0.12482573,0.79270835,1.203385,0.20574021
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 242000,0.96045942,0.39013368,0.25654302,0.31378272,10622.0,0.11780817,0.76666498,1.1542539,0.20177265
