Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,69000 to 89000,0.06360745,0.03445404,0.00227169,0.02688172,13206.0,0.01915748,0.0320934,0.0951215,0.49544585
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 89000,0.08976323,0.03997214,0.02513928,0.02465181,14360.0,0.02640982,0.04631909,0.13320738,0.48398598
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.26833588,0.13037797,0.06516537,0.07279253,127046.0,0.01502736,0.24361587,0.29305588,0.09212336
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 89000,0.26670348,0.12464888,0.08085852,0.06119607,41653.0,0.02447486,0.22644234,0.30696462,0.15095844
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,89000 to 114000,0.30944321,0.16180693,0.07003619,0.07760009,42835.0,0.02779792,0.26371564,0.35517078,0.14777371
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 114000,0.22855867,0.10435171,0.04490343,0.07930354,42558.0,0.02753075,0.18327059,0.27384675,0.19814641
"2-4 Units (Own/Rent), 3 BR",All Values,,0.78514298,0.36714776,0.18992757,0.22806765,55637.0,0.04718764,0.70751931,0.86276665,0.09886565
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 103000,0.78141627,0.38966595,0.17206955,0.21968076,18231.0,0.07879062,0.6518057,0.91102683,0.16586622
"2-4 Units (Own/Rent), 3 BR",Second Tercile,103000 to 134000,0.99140247,0.47581945,0.26442773,0.25115529,18610.0,0.09907412,0.82842554,1.1543794,0.16439029
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 134000,0.58453926,0.23771015,0.13348585,0.21334326,18796.0,0.06745817,0.47357058,0.69550795,0.18983958
"5-49 Units (Own), 0-1 BR",All Values,,0.007998,0.0,0.0,0.007998,4001.0,0.00822546,-0.00553288,0.02152888,1.6917826
"5-49 Units (Own), 0-1 BR",First Tercile,Below 105000,0.02578566,0.0,0.0,0.02578566,1241.0,0.02664669,-0.01804814,0.06961946,1.6999295
"5-49 Units (Own), 0-1 BR",Second Tercile,105000 to 200000,0.0,0.0,0.0,0.0,1147.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 200000,0.0,0.0,0.0,0.0,1613.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.08557345,0.03950049,0.02438383,0.02168912,15215.0,0.02252525,0.04851941,0.12262748,0.43300856
"5-49 Units (Own), 2 BR",First Tercile,Below 128000,0.04593203,0.02718847,0.00453141,0.01421215,4855.0,0.02019878,0.01270504,0.07915902,0.72339483
"5-49 Units (Own), 2 BR",Second Tercile,128000 to 183000,0.15615305,0.07280248,0.04984488,0.03350569,4835.0,0.05672212,0.06284516,0.24946095,0.59754129
"5-49 Units (Own), 2 BR",Third Tercile ,Above 183000,0.05864253,0.02117647,0.01954751,0.01791855,5525.0,0.02209155,0.02230194,0.09498313,0.61969682
"5-49 Units (Own), 3 BR",All Values,,0.20808605,0.07826409,0.04673591,0.08308605,2696.0,0.10514594,0.03512098,0.38105113,0.83121896
"5-49 Units (Own), 3 BR",First Tercile,Below 150000,0.0887656,0.04715673,0.0,0.04160888,721.0,0.09174917,-0.06216177,0.23969298,1.7002912
"5-49 Units (Own), 3 BR",Second Tercile,150000 to 230000,0.3801105,0.19558011,0.13922652,0.04530387,905.0,0.28451115,-0.08791035,0.84813135,1.2312758
"5-49 Units (Own), 3 BR",Third Tercile ,Above 230000,0.14299065,0.0,0.0,0.14299065,1070.0,0.10324356,-0.02684501,0.31282632,1.1877396
"5-49 Units (Rent), 0-1 BR",All Values,,0.01519328,0.00861624,0.00425573,0.00232131,124068.0,0.00248942,0.01109819,0.01928837,0.26953283
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 71000,0.00940649,0.00423043,0.00507652,9.954e-05,40185.0,0.00378838,0.00317461,0.01563838,0.66250848
"5-49 Units (Rent), 0-1 BR",Second Tercile,71000 to 97000,0.02195958,0.01155892,0.00652405,0.00387661,42305.0,0.00649041,0.01128285,0.03263631,0.48619915
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 97000,0.01390158,0.00986098,0.00115446,0.00288614,41578.0,0.00369109,0.00782975,0.01997342,0.4367731
"5-49 Units (Rent), 2 BR",All Values,,0.22776677,0.12403273,0.04809811,0.05563593,134787.0,0.01247278,0.20724905,0.2482845,0.09008217
"5-49 Units (Rent), 2 BR",First Tercile,Below 92000,0.25056193,0.13681462,0.04468158,0.06906573,44045.0,0.02836766,0.20389713,0.29722672,0.18624056
"5-49 Units (Rent), 2 BR",Second Tercile,92000 to 118000,0.23790376,0.13078153,0.05967032,0.0474519,45014.0,0.02245614,0.20096341,0.27484412,0.15527437
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 118000,0.19583188,0.10507785,0.03999738,0.05075665,45728.0,0.01953175,0.16370215,0.2279616,0.16406792
"5-49 Units (Rent), 3 BR",All Values,,0.97712418,0.46006536,0.26803922,0.24901961,15300.0,0.10851261,0.79862094,1.1556274,0.18268225
"5-49 Units (Rent), 3 BR",First Tercile,Below 106000,1.0016468,0.50185261,0.19699465,0.30279951,4858.0,0.20599711,0.66278152,1.340512,0.33830814
"5-49 Units (Rent), 3 BR",Second Tercile,106000 to 134000,0.97084719,0.48757582,0.28859323,0.19467815,5111.0,0.17509908,0.68280921,1.2588852,0.29668725
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 134000,0.96079535,0.39561058,0.31307447,0.2521103,5331.0,0.16850722,0.68360097,1.2379897,0.28850512
"50+ Units (Own), 0-1 BR",All Values,,0.00540091,0.00540091,0.0,0.0,2407.0,0.0055119,-0.00366616,0.01446799,1.6788032
"50+ Units (Own), 0-1 BR",First Tercile,Below 149000,0.01846591,0.01846591,0.0,0.0,704.0,0.0191905,-0.01310247,0.05003429,1.709549
"50+ Units (Own), 0-1 BR",Second Tercile,149000 to 345000,0.0,0.0,0.0,0.0,771.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 345000,0.0,0.0,0.0,0.0,932.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.00729594,0.00729594,0.0,0.0,4386.0,0.00791978,-0.00573209,0.02032398,1.7856552
"50+ Units (Own), 2 BR",First Tercile,Below 108000,0.03041825,0.03041825,0.0,0.0,1052.0,0.03396131,-0.02544811,0.08628461,1.8366065
"50+ Units (Own), 2 BR",Second Tercile,108000 to 221000,0.0,0.0,0.0,0.0,1750.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 221000,0.0,0.0,0.0,0.0,1584.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.16254417,0.0,0.16254417,0.0,283.0,0.16911539,-0.11565064,0.44073898,1.7115029
"50+ Units (Own), 3 BR",First Tercile,Below 419000,0.0,0.0,0.0,0.0,28.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,419000 to 514000,0.31944444,0.0,0.31944444,0.0,144.0,0.35716522,-0.26809235,0.90698123,1.8392456
"50+ Units (Own), 3 BR",Third Tercile ,Above 514000,0.0,0.0,0.0,0.0,111.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01302327,0.00878432,0.00297918,0.00125977,58741.0,0.00493724,0.0049015,0.02114504,0.62363498
"50+ Units (Rent), 0-1 BR",First Tercile,Below 63000,0.00134007,0.0,0.00134007,0.0,19402.0,0.00140595,-0.00097272,0.00365285,1.7258719
"50+ Units (Rent), 0-1 BR",Second Tercile,63000 to 118000,0.01541078,0.00984435,0.0017524,0.00381404,19402.0,0.00789816,0.00241831,0.02840325,0.84307655
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 118000,0.02206952,0.01630135,0.00576817,0.0,19937.0,0.01305512,0.00059385,0.04354518,0.97309166
"50+ Units (Rent), 2 BR",All Values,,0.07606072,0.04059946,0.0136629,0.02179837,25690.0,0.01586469,0.04996331,0.10215814,0.34311285
"50+ Units (Rent), 2 BR",First Tercile,Below 116000,0.10389773,0.05627272,0.02544178,0.02218323,7979.0,0.03820721,0.04104686,0.1667486,0.60493013
"50+ Units (Rent), 2 BR",Second Tercile,116000 to 166000,0.07161069,0.04212393,0.00144108,0.02804567,9021.0,0.02981627,0.02256292,0.12065845,0.68492241
"50+ Units (Rent), 2 BR",Third Tercile ,Above 166000,0.05512083,0.02462601,0.0155351,0.01495972,8690.0,0.01759002,0.02618524,0.08405642,0.52494834
"50+ Units (Rent), 3 BR",All Values,,0.84769316,0.40300167,0.24013341,0.20455809,1799.0,0.26427208,0.41296559,1.2824207,0.51283601
"50+ Units (Rent), 3 BR",First Tercile,Below 129000,1.1697723,0.39337474,0.33954451,0.436853,483.0,0.54405132,0.27480783,2.0647367,0.76507578
"50+ Units (Rent), 3 BR",Second Tercile,129000 to 222000,0.66323024,0.38659794,0.2371134,0.0395189,582.0,0.40930553,-0.01007736,1.3365378,1.0151944
"50+ Units (Rent), 3 BR",Third Tercile ,Above 222000,0.78201635,0.42234332,0.17711172,0.18256131,734.0,0.48660376,-0.01844684,1.5824795,1.0235888
All Housing Types (Own) 0-1 BR,All Values,,0.05910242,0.02929142,0.00932,0.020491,30794.0,0.0106804,0.04153316,0.07667168,0.29726803
All Housing Types (Own) 0-1 BR,First Tercile,Below 97000,0.04233171,0.02498265,0.00218103,0.01516804,10087.0,0.01467729,0.01818757,0.06647586,0.570356
All Housing Types (Own) 0-1 BR,Second Tercile,97000 to 185000,0.07006956,0.02618658,0.00930851,0.03457447,9776.0,0.02131423,0.03500765,0.10513147,0.50038724
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 185000,0.06476992,0.03604428,0.01591803,0.01280761,10931.0,0.02006922,0.03175605,0.09778379,0.50970992
All Housing Types (Own) 2 BR,All Values,,0.12848647,0.05973978,0.03027431,0.03847238,273235.0,0.00533442,0.11971134,0.13726159,0.06829609
All Housing Types (Own) 2 BR,First Tercile,Below 127000,0.15447785,0.07103217,0.03627438,0.0471713,89016.0,0.01071151,0.13685742,0.17209828,0.11406445
All Housing Types (Own) 2 BR,Second Tercile,127000 to 200000,0.13281481,0.06442191,0.02906589,0.03932701,91413.0,0.00887161,0.11822101,0.1474086,0.10988079
All Housing Types (Own) 2 BR,Third Tercile ,Above 200000,0.09929315,0.0442967,0.02570954,0.0292869,92806.0,0.0076727,0.08667156,0.11191474,0.12711444
All Housing Types (Own) 3 BR,All Values,,0.36632711,0.16284501,0.08422374,0.11925836,819104.0,0.00497648,0.35814079,0.37451342,0.02234701
All Housing Types (Own) 3 BR,First Tercile,Below 166000,0.37990706,0.16849565,0.08673652,0.1246749,254149.0,0.00989747,0.36362573,0.3961884,0.0428561
All Housing Types (Own) 3 BR,Second Tercile,166000 to 262000,0.36331592,0.1657336,0.08351995,0.11406237,289368.0,0.0098775,0.34706744,0.3795644,0.04472273
All Housing Types (Own) 3 BR,Third Tercile ,Above 262000,0.35696531,0.15460091,0.08264541,0.119719,275587.0,0.01044394,0.33978503,0.37414559,0.04812871
All Housing Types (Own) 4-5 BR,All Values,,0.74488672,0.3108664,0.17875273,0.25526759,434164.0,0.01149882,0.72597117,0.76380228,0.02539387
All Housing Types (Own) 4-5 BR,First Tercile,Below 209000,0.67394265,0.28001981,0.16470383,0.22921902,137301.0,0.02387169,0.63467373,0.71321158,0.05826746
All Housing Types (Own) 4-5 BR,Second Tercile,209000 to 350000,0.74873945,0.3098468,0.17932973,0.25956292,144778.0,0.02166658,0.71309792,0.78438098,0.04760205
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 350000,0.80526679,0.33968504,0.19088668,0.27469507,152085.0,0.02089925,0.77088752,0.83964606,0.04269302
All Housing Types (Rent) 0-1 BR,All Values,,0.02843529,0.01513796,0.00711742,0.0061799,232528.0,0.00301867,0.02346957,0.033401,0.17463214
All Housing Types (Rent) 0-1 BR,First Tercile,Below 69000,0.01706126,0.01006109,0.00626822,0.00073196,75141.0,0.00331521,0.01160774,0.02251478,0.31964358
All Housing Types (Rent) 0-1 BR,Second Tercile,69000 to 98000,0.03675529,0.01769934,0.0084186,0.01063735,78873.0,0.00680447,0.02556193,0.04794865,0.30453734
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 98000,0.03096263,0.01742364,0.00662302,0.00691596,78514.0,0.0077719,0.01817786,0.0437474,0.41290977
All Housing Types (Rent) 2 BR,All Values,,0.25716007,0.1316055,0.05838267,0.06717189,322099.0,0.00860892,0.24299838,0.27132175,0.05506952
All Housing Types (Rent) 2 BR,First Tercile,Below 91000,0.26104702,0.12912467,0.06619591,0.06572644,104372.0,0.01692667,0.23320265,0.28889139,0.10666419
All Housing Types (Rent) 2 BR,Second Tercile,91000 to 117000,0.28084186,0.15067493,0.06290215,0.06726478,109567.0,0.01700034,0.25287629,0.30880743,0.09957763
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,0.22941938,0.11468195,0.04626479,0.06847263,108160.0,0.01472007,0.20520486,0.2536339,0.10554695
All Housing Types (Rent) 3 BR,All Values,,0.90232561,0.42840736,0.23146196,0.24245629,142801.0,0.02734326,0.85734594,0.94730528,0.0498486
All Housing Types (Rent) 3 BR,First Tercile,Below 104000,0.76357153,0.39302066,0.18376691,0.18678397,47397.0,0.04817707,0.68432025,0.84282281,0.10379025
All Housing Types (Rent) 3 BR,Second Tercile,104000 to 136000,1.0403969,0.48668762,0.27426702,0.27944227,46761.0,0.05884289,0.94360035,1.1371935,0.09303811
All Housing Types (Rent) 3 BR,Third Tercile ,Above 136000,0.90479617,0.40686224,0.23678638,0.26114754,48643.0,0.05650642,0.8118431,0.99774923,0.10273371
All Housing Types (Rent) 4-5 BR,All Values,,1.0374162,0.42039233,0.26377943,0.35324446,40731.0,0.06094762,0.93715738,1.1376751,0.09664283
All Housing Types (Rent) 4-5 BR,First Tercile,Below 111000,0.83045934,0.37052178,0.18856846,0.27136911,13454.0,0.08420656,0.69193956,0.96897913,0.16679899
All Housing Types (Rent) 4-5 BR,Second Tercile,111000 to 158000,1.2223956,0.49985139,0.30844108,0.41410314,13458.0,0.12255013,1.0208006,1.4239906,0.16491794
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 158000,1.0587597,0.39156234,0.29350894,0.3736884,13819.0,0.1085907,0.88012798,1.2373914,0.16871789
