Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.10972636,0.06556489,0.0,0.04416147,3691.0,0.03090402,0.05888925,0.16056347,0.4633081
"Single-Family Detached  (Own/Rent), 2 BR",First Tercile,Below 318000,0.17391304,0.12952899,0.0,0.04438406,1104.0,0.08165135,0.03959658,0.30822951,0.77231966
"Single-Family Detached  (Own/Rent), 2 BR",Second Tercile,318000 to 600000,0.09803922,0.02762923,0.0,0.07040998,1122.0,0.04660027,0.02138178,0.17469666,0.78190589
"Single-Family Detached  (Own/Rent), 2 BR",Third Tercile ,Above 600000,0.07030717,0.04641638,0.0,0.02389078,1465.0,0.03381254,0.01468554,0.12592879,0.79112311
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.27879242,0.13697697,0.07380401,0.06801145,14674.0,0.03637539,0.2189549,0.33862994,0.21463108
"Single-Family Detached  (Own/Rent), 3 BR",First Tercile,Below 497000,0.3331903,0.14696417,0.09568762,0.09053851,4661.0,0.06973478,0.21847659,0.44790401,0.34428886
"Single-Family Detached  (Own/Rent), 3 BR",Second Tercile,497000 to 890000,0.24000846,0.12983717,0.04927046,0.06090082,4729.0,0.0616413,0.13860852,0.34140839,0.42248484
"Single-Family Detached  (Own/Rent), 3 BR",Third Tercile ,Above 890000,0.26551855,0.13455715,0.07645723,0.05450416,5284.0,0.05483189,0.17532009,0.35571701,0.33970681
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.43933132,0.21368207,0.11862316,0.10702609,16211.0,0.04563681,0.36425877,0.51440387,0.17087913
"Single-Family Detached  (Own/Rent), 4-5 BR",First Tercile,Below 689000,0.52578342,0.24871083,0.10234034,0.17473225,5042.0,0.1130892,0.33975169,0.71181515,0.35381817
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,689000 to 1079000,0.43537015,0.23462593,0.11927145,0.08147278,5106.0,0.06948965,0.32105967,0.54968063,0.2625593
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 1079000,0.37077354,0.16691407,0.13161801,0.07224146,6063.0,0.04814661,0.29157237,0.44997472,0.21361065
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.17674826,0.07606717,0.04558635,0.05509475,14829.0,0.03175022,0.12451915,0.22897738,0.29550003
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 315000,0.2541723,0.08434822,0.07397384,0.09585025,4434.0,0.07327839,0.13362935,0.37471526,0.47425685
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,315000 to 610000,0.16221964,0.06477185,0.05007734,0.04737046,5172.0,0.06317582,0.05829542,0.26614387,0.64063899
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 610000,0.12540685,0.08022209,0.01704002,0.02814474,5223.0,0.03119392,0.07409286,0.17672085,0.40918014
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.32120749,0.17430129,0.05813555,0.08877065,37963.0,0.02193021,0.28513229,0.35728269,0.11231121
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 419000,0.46393937,0.23127699,0.08214489,0.15051748,12271.0,0.06351281,0.3594608,0.56841794,0.22519876
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,419000 to 750000,0.27137372,0.15813808,0.05062299,0.06261265,12761.0,0.04201628,0.20225693,0.3404905,0.25469227
