Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 210000,0.51932803,0.25343208,0.1204841,0.14541185,5536.0,0.08498927,0.37952069,0.65913538,0.26920817
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1925.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 140000,0.0,0.0,0.0,0.0,565.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,140000 to 216000,0.0,0.0,0.0,0.0,497.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 216000,0.0,0.0,0.0,0.0,863.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.02857143,0.01450549,0.00967033,0.0043956,6825.0,0.01510945,0.00371638,0.05342647,0.86992653
"5-49 Units (Own), 2 BR",First Tercile,Below 154000,0.07353653,0.03918723,0.01983551,0.01451379,2067.0,0.047502,-0.00460426,0.15167731,1.0626119
"5-49 Units (Own), 2 BR",Second Tercile,154000 to 216000,0.01808242,0.00756939,0.01051304,0.0,2378.0,0.01311364,-0.00348952,0.03965436,1.1929786
"5-49 Units (Own), 2 BR",Third Tercile ,Above 216000,0.0,0.0,0.0,0.0,2380.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.37440758,0.0,0.21327014,0.16113744,633.0,0.28357051,-0.09206591,0.84088107,1.2458976
"5-49 Units (Own), 3 BR",First Tercile,Below 212000,0.0,0.0,0.0,0.0,33.0,.,.,.,.
"5-49 Units (Own), 3 BR",Second Tercile,212000 to 318000,0.78228782,0.0,0.4501845,0.33210332,271.0,0.7083093,-0.38288097,1.9474566,1.4894375
"5-49 Units (Own), 3 BR",Third Tercile ,Above 318000,0.07598784,0.0,0.03951368,0.03647416,329.0,0.06125385,-0.02477475,0.17675043,1.3260357
"5-49 Units (Rent), 0-1 BR",All Values,,0.04929473,0.02237649,0.00166162,0.02525663,27082.0,0.01411897,0.02606904,0.07252043,0.47115981
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 86000,0.02457253,0.01800476,0.0,0.00656777,8831.0,0.0124706,0.00405839,0.04508667,0.83484039
"5-49 Units (Rent), 0-1 BR",Second Tercile,86000 to 120000,0.06657685,0.00797126,0.0007859,0.05781969,8907.0,0.03343264,0.01158016,0.12157354,0.82606329
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 120000,0.05618579,0.04023973,0.00406678,0.01187928,9344.0,0.0217581,0.02039372,0.09197786,0.63703068
"5-49 Units (Rent), 2 BR",All Values,,0.27795506,0.14997817,0.06959793,0.05837896,29771.0,0.02247151,0.24098942,0.31492069,0.1329914
"5-49 Units (Rent), 2 BR",First Tercile,Below 125000,0.33673577,0.18836157,0.086499,0.0618752,9503.0,0.04291896,0.26613408,0.40733746,0.20966496
"5-49 Units (Rent), 2 BR",Second Tercile,125000 to 166000,0.34690619,0.17904192,0.09371257,0.0741517,10020.0,0.05496413,0.25649019,0.43732218,0.26063529
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 166000,0.15603044,0.08596799,0.03034738,0.03971507,10248.0,0.02843231,0.10925929,0.20280159,0.29975656
"5-49 Units (Rent), 3 BR",All Values,,0.75158051,0.3477129,0.20156192,0.20230569,2689.0,0.17444281,0.46462209,1.0385389,0.38180663
"5-49 Units (Rent), 3 BR",First Tercile,Below 128000,0.59129213,0.27247191,0.1488764,0.16994382,712.0,0.26373606,0.15744632,1.025138,0.73372499
