Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 159000,0.53703704,0.24567901,0.08950617,0.20185185,1620.0,0.20938195,0.19260372,0.88147035,0.64135858
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,380.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 189000,0.0,0.0,0.0,0.0,96.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,189000 to 250000,0.0,0.0,0.0,0.0,62.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 250000,0.0,0.0,0.0,0.0,222.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.17948718,0.09511993,0.0,0.08436725,1209.0,0.12069434,-0.01905501,0.37802937,1.1061636
"5-49 Units (Own), 2 BR",First Tercile,Below 162000,0.0,0.0,0.0,0.0,313.0,.,.,.,.
"5-49 Units (Own), 2 BR",Second Tercile,162000 to 230000,0.18103448,0.0,0.0,0.18103448,348.0,0.18946337,-0.13063277,0.49270173,1.7215905
"5-49 Units (Own), 2 BR",Third Tercile ,Above 230000,0.2810219,0.20985401,0.0,0.07116788,548.0,0.24723309,-0.12567653,0.68772033,1.4472126
"5-49 Units (Own), 3 BR",All Values,,0.30141287,0.06279435,0.23861852,0.0,637.0,0.24889063,-0.10801221,0.71083796,1.358353
"5-49 Units (Own), 3 BR",First Tercile,Below 216000,0.34782609,0.34782609,0.0,0.0,115.0,0.3924917,-0.29782276,0.99347494,1.8562404
"5-49 Units (Own), 3 BR",Second Tercile,216000 to 243000,0.0,0.0,0.0,0.0,130.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 243000,0.3877551,0.0,0.3877551,0.0,392.0,0.39023465,-0.25418089,1.0296911,1.6555191
"5-49 Units (Rent), 0-1 BR",All Values,,0.02818116,0.00582315,0.00999281,0.0123652,13910.0,0.01259984,0.00745443,0.0489079,0.73548186
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 63000,0.04054376,0.01931791,0.00214643,0.01907942,4193.0,0.02968509,-0.00828821,0.08937574,1.2044263
"5-49 Units (Rent), 0-1 BR",Second Tercile,63000 to 88000,0.02321319,0.0,0.00753411,0.01567909,4911.0,0.01633306,-0.00365469,0.05008108,1.1574401
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 88000,0.02247191,0.0,0.01935081,0.0031211,4806.0,0.01918298,-0.00908409,0.05402791,1.4042418
"5-49 Units (Rent), 2 BR",All Values,,0.17645593,0.08972335,0.02500623,0.06172634,12037.0,0.03034201,0.12654333,0.22636853,0.28286156
"5-49 Units (Rent), 2 BR",First Tercile,Below 88000,0.18458636,0.07625977,0.01158717,0.09673942,3711.0,0.04817601,0.10533683,0.2638359,0.4293358
"5-49 Units (Rent), 2 BR",Second Tercile,88000 to 113000,0.24765381,0.15875912,0.02632951,0.06256517,3836.0,0.07385436,0.12616338,0.36914423,0.49056556
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 113000,0.10890869,0.04187082,0.03496659,0.03207127,4490.0,0.03909574,0.04459619,0.17322119,0.59051763
"5-49 Units (Rent), 3 BR",All Values,,0.870527,0.58035133,0.17046194,0.11971373,1537.0,0.2567267,0.44821158,1.2928424,0.48512616
"5-49 Units (Rent), 3 BR",First Tercile,Below 98000,1.5334928,1.0550239,0.4784689,0.0,418.0,0.66211244,0.44431786,2.6226678,0.71025762
"5-49 Units (Rent), 3 BR",Second Tercile,98000 to 130000,0.6323185,0.53629977,0.03512881,0.06088993,427.0,0.36904239,0.02524378,1.2393932,0.96007744
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 130000,0.61705202,0.32080925,0.06791908,0.2283237,692.0,0.32510446,0.08225519,1.1518489,0.86669651
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,21.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 79000,0.0,0.0,0.0,0.0,21.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.0,0.0,0.0,0.0,95.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 221000,0.0,0.0,0.0,0.0,95.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,29.0,.,.,.,.
