Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 177000,0.18502724,0.06396588,0.05022507,0.07083629,8442.0,0.04357552,0.11334551,0.25670898,0.38741178
"2-4 Units (Own/Rent), 3 BR",All Values,,0.59276998,0.28821677,0.14886498,0.15568823,15242.0,0.06089405,0.49259927,0.69294069,0.16898749
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 158000,0.50926479,0.19107392,0.14803746,0.17015342,5019.0,0.11245533,0.32427578,0.69425381,0.36324721
"2-4 Units (Own/Rent), 3 BR",Second Tercile,158000 to 210000,0.74845317,0.41817794,0.18327288,0.14700235,4687.0,0.1373123,0.52257444,0.9743319,0.30179408
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 210000,0.53666908,0.26625723,0.1204841,0.14992775,5536.0,0.08619409,0.3948798,0.67845835,0.26420243
"5-49 Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1925.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",First Tercile,Below 140000,0.0,0.0,0.0,0.0,565.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,140000 to 216000,0.0,0.0,0.0,0.0,497.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 216000,0.0,0.0,0.0,0.0,863.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.03985348,0.01582418,0.0196337,0.0043956,6825.0,0.01830579,0.00974046,0.0699665,0.75559324
"5-49 Units (Own), 2 BR",First Tercile,Below 154000,0.07353653,0.03918723,0.01983551,0.01451379,2067.0,0.047502,-0.00460426,0.15167731,1.0626119
"5-49 Units (Own), 2 BR",Second Tercile,154000 to 216000,0.05046257,0.01135408,0.03910849,0.0,2378.0,0.02696594,0.0061036,0.09482154,0.8790469
"5-49 Units (Own), 2 BR",Third Tercile ,Above 216000,0.0,0.0,0.0,0.0,2380.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.51658768,0.0,0.21327014,0.30331754,633.0,0.40640277,-0.15194487,1.1851202,1.2941318
"5-49 Units (Own), 3 BR",First Tercile,Below 212000,0.0,0.0,0.0,0.0,33.0,.,.,.,.
"5-49 Units (Own), 3 BR",Second Tercile,212000 to 318000,1.1143911,0.0,0.4501845,0.66420664,271.0,1.0220403,-0.56686521,2.7956475,1.5086771
"5-49 Units (Own), 3 BR",Third Tercile ,Above 318000,0.07598784,0.0,0.03951368,0.03647416,329.0,0.06125385,-0.02477475,0.17675043,1.3260357
"5-49 Units (Rent), 0-1 BR",All Values,,0.05302415,0.02385348,0.00243704,0.02673362,27082.0,0.01379658,0.03032878,0.07571952,0.42801957
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 86000,0.02695052,0.01800476,0.00237799,0.00656777,8831.0,0.01372739,0.00436896,0.04953207,0.83788972
"5-49 Units (Rent), 0-1 BR",Second Tercile,86000 to 120000,0.07398675,0.01089031,0.0007859,0.06231054,8907.0,0.03305084,0.01961813,0.12835538,0.73484269
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 120000,0.05768408,0.04173801,0.00406678,0.01187928,9344.0,0.02172921,0.02193953,0.09342862,0.61966053
"5-49 Units (Rent), 2 BR",All Values,,0.29454839,0.16267509,0.07171408,0.06015922,29771.0,0.02332399,0.25618042,0.33291635,0.1302603
"5-49 Units (Rent), 2 BR",First Tercile,Below 125000,0.36114911,0.21077554,0.086499,0.06387457,9503.0,0.04413308,0.28855019,0.43374803,0.20102202
"5-49 Units (Rent), 2 BR",Second Tercile,125000 to 166000,0.36027944,0.19241517,0.09371257,0.0741517,10020.0,0.05616804,0.26788302,0.45267586,0.25645765
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 166000,0.16852069,0.08899297,0.03649493,0.04303279,10248.0,0.03059594,0.11819037,0.218851,0.29865956
"5-49 Units (Rent), 3 BR",All Values,,0.83413909,0.38490145,0.21048717,0.23875046,2689.0,0.18692439,0.52664846,1.1416297,0.36863232
"5-49 Units (Rent), 3 BR",First Tercile,Below 128000,0.70786517,0.33005618,0.18258427,0.19522472,712.0,0.29874099,0.21643625,1.1992941,0.69424086
"5-49 Units (Rent), 3 BR",Second Tercile,128000 to 184000,1.1084093,0.48733536,0.25531915,0.36575481,987.0,0.37695111,0.48832475,1.7284939,0.55943645
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 184000,0.65151515,0.32222222,0.18585859,0.14343434,990.0,0.2125882,0.30180757,1.0012227,0.53676048
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,340.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 124000,0.0,0.0,0.0,0.0,20.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,124000 to 221000,0.0,0.0,0.0,0.0,171.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 221000,0.0,0.0,0.0,0.0,149.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.00618238,0.00618238,0.0,0.0,647.0,0.00865082,-0.00804822,0.02041298,2.3018
"50+ Units (Own), 2 BR",First Tercile,Below 138000,0.03225806,0.03225806,0.0,0.0,124.0,0.04676436,-0.04466931,0.10918544,2.3847486
"50+ Units (Own), 2 BR",Second Tercile,138000 to 254000,0.0,0.0,0.0,0.0,278.0,.,.,.,.
"50+ Units (Own), 2 BR",Third Tercile ,Above 254000,0.0,0.0,0.0,0.0,245.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.0,0.0,0.0,0.0,71.0,.,.,.,.
"50+ Units (Own), 3 BR",First Tercile,Below 432000,0.0,0.0,0.0,0.0,10.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,432000 to 500000,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"50+ Units (Own), 3 BR",Third Tercile ,Above 500000,0.0,0.0,0.0,0.0,47.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.01010373,0.00377206,0.00363734,0.00269433,7423.0,0.00744081,-0.00213641,0.02234387,1.2114473
"50+ Units (Rent), 0-1 BR",First Tercile,Below 71000,0.0,0.0,0.0,0.0,2403.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",Second Tercile,71000 to 143000,0.00433651,0.0,0.0,0.00433651,2306.0,0.00467621,-0.00335585,0.01202888,1.7738592
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 143000,0.02394989,0.01031688,0.00994842,0.0036846,2714.0,0.0201832,-0.00925147,0.05715125,1.3862845
"50+ Units (Rent), 2 BR",All Values,,0.06700351,0.03031634,0.02218805,0.01449912,4552.0,0.03101612,0.01598199,0.11802504,0.76147531
"50+ Units (Rent), 2 BR",First Tercile,Below 161000,0.09401709,0.01424501,0.04273504,0.03703704,1404.0,0.07136825,-0.02338368,0.21141787,1.2487173
"50+ Units (Rent), 2 BR",Second Tercile,161000 to 219000,0.07379824,0.0365606,0.02775897,0.00947867,1477.0,0.04466064,0.00033149,0.14726499,0.99550818
"50+ Units (Rent), 2 BR",Third Tercile ,Above 219000,0.03830042,0.03830042,0.0,0.0,1671.0,0.03690458,-0.02240761,0.09900845,1.5850486
"50+ Units (Rent), 3 BR",All Values,,0.02777778,0.0,0.01388889,0.01388889,72.0,0.03741976,-0.03377772,0.08933328,2.215998
"50+ Units (Rent), 3 BR",Second Tercile,241000 to 245000,0.0,0.0,0.0,0.0,37.0,.,.,.,.
"50+ Units (Rent), 3 BR",Third Tercile ,Above 245000,0.05714286,0.0,0.02857143,0.02857143,35.0,0.07834757,-0.0717389,0.18602462,2.2554308
All Housing Types (Own) 0-1 BR,All Values,,0.0677422,0.03695777,0.01860235,0.01218207,12149.0,0.02690559,0.02348251,0.11200189,0.65335482
All Housing Types (Own) 0-1 BR,First Tercile,Below 156000,0.02240896,0.00560224,0.00993125,0.00687548,3927.0,0.01250909,0.00183151,0.04298641,0.91826874
All Housing Types (Own) 0-1 BR,Second Tercile,156000 to 262000,0.02932961,0.01871508,0.01061453,0.0,3580.0,0.01316679,0.00767024,0.05098898,0.73848135
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 262000,0.13571736,0.07755278,0.03209823,0.02606635,4642.0,0.0669404,0.02560041,0.24583432,0.81136971
All Housing Types (Own) 2 BR,All Values,,0.12317232,0.05553854,0.02510909,0.04252469,78378.0,0.00906212,0.10826514,0.1380795,0.12102704
All Housing Types (Own) 2 BR,First Tercile,Below 195000,0.1384127,0.0631746,0.03952381,0.03571429,25200.0,0.01868737,0.10767197,0.16915343,0.22209472
All Housing Types (Own) 2 BR,Second Tercile,195000 to 288000,0.13175201,0.05983198,0.0197666,0.05215342,26307.0,0.01474862,0.10749052,0.15601349,0.18414509
All Housing Types (Own) 2 BR,Third Tercile ,Above 288000,0.10048007,0.04417402,0.01682111,0.03948495,26871.0,0.01293381,0.07920396,0.12175619,0.21174462
All Housing Types (Own) 3 BR,All Values,,0.3935318,0.16958671,0.09442889,0.1295162,170774.0,0.01041902,0.37639252,0.41067109,0.04355247
All Housing Types (Own) 3 BR,First Tercile,Below 262000,0.39815732,0.16998862,0.09635503,0.13181368,54486.0,0.02174749,0.3623827,0.43393195,0.08985048
All Housing Types (Own) 3 BR,Second Tercile,262000 to 366000,0.40999162,0.17264051,0.09864131,0.13870979,54906.0,0.02134742,0.37487512,0.44510813,0.08565176
All Housing Types (Own) 3 BR,Third Tercile ,Above 366000,0.37470268,0.16649832,0.08895116,0.1192532,61382.0,0.01830348,0.34459346,0.40481191,0.08035497
All Housing Types (Own) 4-5 BR,All Values,,0.65700886,0.27365492,0.15241187,0.23094207,97020.0,0.02156795,0.62152959,0.69248813,0.05400121
All Housing Types (Own) 4-5 BR,First Tercile,Below 318000,0.60780408,0.24022857,0.15049796,0.21707755,30625.0,0.03998355,0.54203114,0.67357703,0.10821406
All Housing Types (Own) 4-5 BR,Second Tercile,318000 to 471000,0.65346688,0.29024081,0.14009707,0.223129,32349.0,0.04360117,0.58174296,0.72519079,0.10975907
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 471000,0.70463491,0.28796334,0.16583446,0.2508371,34046.0,0.04131052,0.6366791,0.77259071,0.09644116
All Housing Types (Rent) 0-1 BR,All Values,,0.0430348,0.01918442,0.00609274,0.01775764,51865.0,0.00898023,0.02826232,0.05780728,0.34326827
All Housing Types (Rent) 0-1 BR,First Tercile,Below 87000,0.02135567,0.0109728,0.00318565,0.00719722,16951.0,0.00940289,0.00588792,0.03682342,0.72429246
All Housing Types (Rent) 0-1 BR,Second Tercile,87000 to 120000,0.04693078,0.00950132,0.00172751,0.03570195,17366.0,0.01790393,0.01747882,0.07638275,0.62756169
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 120000,0.06012081,0.03669934,0.01322088,0.01020059,17548.0,0.01547804,0.03465943,0.08558219,0.42350364
All Housing Types (Rent) 2 BR,All Values,,0.28019913,0.13966356,0.07060073,0.06993484,63073.0,0.0160614,0.25377813,0.30662014,0.09429366
All Housing Types (Rent) 2 BR,First Tercile,Below 126000,0.34628924,0.17128804,0.10319718,0.07180402,20737.0,0.03343012,0.2912967,0.40128179,0.15880524
All Housing Types (Rent) 2 BR,Second Tercile,126000 to 169000,0.29536104,0.1536861,0.06284579,0.07882915,21147.0,0.03456077,0.23850857,0.35221352,0.19248467
All Housing Types (Rent) 2 BR,Third Tercile ,Above 169000,0.20038699,0.09471896,0.04643919,0.05922885,21189.0,0.02554447,0.15836635,0.24240764,0.20969748
All Housing Types (Rent) 3 BR,All Values,,0.75550661,0.34550661,0.18396476,0.22603524,22700.0,0.06404826,0.65014722,0.86086599,0.13945528
All Housing Types (Rent) 3 BR,First Tercile,Below 148000,0.63325679,0.28245306,0.1658787,0.18492503,7403.0,0.10312616,0.46361425,0.80289933,0.26788902
All Housing Types (Rent) 3 BR,Second Tercile,148000 to 199000,0.81870027,0.40543767,0.21591512,0.19734748,7540.0,0.09756274,0.65820956,0.97919097,0.19603109
All Housing Types (Rent) 3 BR,Third Tercile ,Above 199000,0.81075158,0.34742813,0.17016888,0.29315457,7757.0,0.10603851,0.63631824,0.98518492,0.21515017
All Housing Types (Rent) 4-5 BR,All Values,,1.0015335,0.38491566,0.32162275,0.29499512,7173.0,0.13906971,0.77276386,1.2303032,0.22841938
All Housing Types (Rent) 4-5 BR,First Tercile,Below 162000,0.87390925,0.30235602,0.29057592,0.28097731,2292.0,0.26341232,0.44059598,1.3072225,0.49583326
All Housing Types (Rent) 4-5 BR,Second Tercile,162000 to 210000,1.167032,0.51687856,0.40026304,0.2498904,2281.0,0.28056925,0.70549559,1.6285684,0.3954788
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 210000,0.96884615,0.34192308,0.28,0.34692308,2600.0,0.24316052,0.5688471,1.3688452,0.41286127
