Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,315000 to 610000,0.16434648,0.06689869,0.05007734,0.04737046,5172.0,0.06325455,0.06029275,0.26840021,0.63313633
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 610000,0.18227073,0.12119472,0.03025081,0.0308252,5223.0,0.0393603,0.11752304,0.24701842,0.35522813
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.39441035,0.2038037,0.07578432,0.11482233,37963.0,0.02529964,0.35279245,0.43602825,0.10551929
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 419000,0.58471192,0.27805395,0.11490506,0.19175291,12271.0,0.073778,0.46334711,0.70607674,0.20756343
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,419000 to 750000,0.29942794,0.17075464,0.05673537,0.07193794,12761.0,0.04284053,0.22895527,0.36990062,0.23535772
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 750000,0.30755549,0.16595778,0.05745882,0.08413889,12931.0,0.0338712,0.25183737,0.3632736,0.18116444
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.06379561,0.03924118,0.0082613,0.01629312,13073.0,0.01591541,0.03761475,0.08997647,0.41038648
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 120000,0.03918309,0.03918309,0.0,0.0,4211.0,0.02044041,0.00555861,0.07280757,0.85813751
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,120000 to 188000,0.12578616,0.07816712,0.02425876,0.02336029,4452.0,0.04285395,0.05529142,0.19628091,0.56043322
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 188000,0.02471655,0.0,0.0,0.02471655,4410.0,0.01648406,-0.00239972,0.05183283,1.0970896
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.31464934,0.17727232,0.06291182,0.0744652,11079.0,0.04854119,0.23479908,0.3944996,0.2537754
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 165000,0.57896262,0.2825268,0.12170385,0.17473196,3451.0,0.11374065,0.39185925,0.76606598,0.32317003
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,165000 to 341000,0.30863874,0.2117801,0.06125654,0.03560209,3820.0,0.09745301,0.14832854,0.46894895,0.5194105
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 341000,0.08114496,0.04726891,0.01129202,0.02258403,3808.0,0.03248849,0.02770139,0.13458853,0.65861847
"2-4 Units (Own/Rent), 3 BR",All Values,,0.58295964,0.33721973,0.1558296,0.08991031,4460.0,0.13513446,0.36066346,0.80525583,0.38132346
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 171000,1.1617752,0.69792412,0.27630637,0.18754474,1397.0,0.38541279,0.52777119,1.7957793,0.54572005
"2-4 Units (Own/Rent), 3 BR",Second Tercile,171000 to 509000,0.38669439,0.22176022,0.14553015,0.01940402,1443.0,0.24225945,-0.01182241,0.78521119,1.030573
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 509000,0.25864198,0.12901235,0.06111111,0.06851852,1620.0,0.08027156,0.12659526,0.39068869,0.51053862
"5-49 Units (Own), 0-1 BR",All Values,,0.02688096,0.02161855,0.00526241,0.0,7031.0,0.0150227,0.00216861,0.0515933,0.91932534
"5-49 Units (Own), 0-1 BR",First Tercile,Below 340000,0.03671409,0.01973382,0.01698027,0.0,2179.0,0.02355163,-0.00202834,0.07545652,1.055247
"5-49 Units (Own), 0-1 BR",Second Tercile,340000 to 470000,0.04757748,0.04757748,0.0,0.0,2291.0,0.04214182,-0.02174582,0.11690077,1.4570612
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 470000,0.0,0.0,0.0,0.0,2561.0,.,.,.,.
"5-49 Units (Own), 2 BR",All Values,,0.07831901,0.06290081,0.00409333,0.01132487,7329.0,0.0228681,0.04070098,0.11593703,0.48031798
"5-49 Units (Own), 2 BR",First Tercile,Below 419000,0.03559404,0.00865801,0.0,0.02693603,2079.0,0.01915888,0.00407767,0.0671104,0.88543949
"5-49 Units (Own), 2 BR",Second Tercile,419000 to 650000,0.0961326,0.08213628,0.00405157,0.00994475,2715.0,0.04577769,0.0208283,0.1714369,0.78333785
"5-49 Units (Own), 2 BR",Third Tercile ,Above 650000,0.09428008,0.08678501,0.00749507,0.0,2535.0,0.04078598,0.02718714,0.16137302,0.71163433
"5-49 Units (Own), 3 BR",All Values,,0.52052052,0.31831832,0.15215215,0.05005005,999.0,0.21754443,0.16265993,0.87838111,0.68750525
"5-49 Units (Own), 3 BR",First Tercile,Below 530000,0.78877888,0.55775578,0.14851485,0.08250825,303.0,0.46918215,0.01697424,1.5605835,0.97848036
"5-49 Units (Own), 3 BR",Second Tercile,530000 to 1047000,0.22957198,0.22957198,0.0,0.0,257.0,0.22133203,-0.13451921,0.59366318,1.5859566
"5-49 Units (Own), 3 BR",Third Tercile ,Above 1047000,0.50569476,0.20501139,0.24373576,0.05694761,439.0,0.38957439,-0.13515511,1.1465446,1.2672662
"5-49 Units (Rent), 0-1 BR",All Values,,0.08727318,0.05677114,0.01148495,0.01901709,32129.0,0.01720059,0.0589782,0.11556816,0.32421161
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 117000,0.04913267,0.02858804,0.00232581,0.01821882,10319.0,0.01760862,0.02016648,0.07809885,0.58955039
"5-49 Units (Rent), 0-1 BR",Second Tercile,117000 to 172000,0.17907107,0.12945346,0.02275695,0.02686066,10722.0,0.04900821,0.09845256,0.25968957,0.45020396
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 172000,0.03400072,0.01271645,0.00910895,0.01217532,11088.0,0.01878185,0.00310458,0.06489687,0.90869084
"5-49 Units (Rent), 2 BR",All Values,,0.58415219,0.31434242,0.13442083,0.13538893,20659.0,0.05548333,0.4928821,0.67542227,0.15624367
"5-49 Units (Rent), 2 BR",First Tercile,Below 121000,0.74407865,0.46179056,0.12810964,0.15417846,6713.0,0.12570182,0.53729915,0.95085815,0.27790005
"5-49 Units (Rent), 2 BR",Second Tercile,121000 to 180000,0.61339465,0.27119862,0.16197183,0.1802242,6958.0,0.09113323,0.4634805,0.76330881,0.24440082
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 180000,0.4014024,0.21565541,0.11305094,0.07269605,6988.0,0.08220372,0.26617728,0.53662753,0.3368817
"5-49 Units (Rent), 3 BR",All Values,,1.1485069,0.60505784,0.21603444,0.32741458,3717.0,0.22838782,0.7728089,1.5242048,0.3271186
"5-49 Units (Rent), 3 BR",First Tercile,Below 97000,1.3492366,0.64312977,0.22328244,0.48282443,1048.0,0.55875603,0.43008297,2.2683903,0.68123978
"5-49 Units (Rent), 3 BR",Second Tercile,97000 to 181000,1.2787402,0.88818898,0.14330709,0.24724409,1270.0,0.43105967,0.569647,1.9878333,0.55452482
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 181000,0.87991422,0.31951394,0.27662616,0.28377412,1399.0,0.28805194,0.40606879,1.3537597,0.53851321
"50+ Units (Own), 0-1 BR",All Values,,0.0090173,0.00616489,0.00285241,0.0,10868.0,0.00618985,-0.00116501,0.01919961,1.129197
"50+ Units (Own), 0-1 BR",First Tercile,Below 353000,0.0,0.0,0.0,0.0,3539.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,353000 to 497000,0.02232635,0.0137817,0.00854465,0.0,3628.0,0.01748082,-0.0064296,0.0510823,1.2879827
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 497000,0.00459335,0.00459335,0.0,0.0,3701.0,0.00471402,-0.00316121,0.01234791,1.6882137
"50+ Units (Own), 2 BR",All Values,,0.0447812,0.01038651,0.00970543,0.02468926,5873.0,0.01759901,0.01583082,0.07373158,0.64648507
"50+ Units (Own), 2 BR",First Tercile,Below 550000,0.02325581,0.0,0.0,0.02325581,1806.0,0.01753254,-0.00558522,0.05209685,1.2401645
"50+ Units (Own), 2 BR",Second Tercile,550000 to 800000,0.03496503,0.00430339,0.03066165,0.0,1859.0,0.02416875,-0.00479256,0.07472263,1.1370673
"50+ Units (Own), 2 BR",Third Tercile ,Above 800000,0.07065217,0.02400362,0.0,0.04664855,2208.0,0.04032624,0.00431551,0.13698884,0.93891894
"50+ Units (Own), 3 BR",All Values,,0.26267748,0.11156187,0.11561866,0.03549696,986.0,0.10704749,0.08658436,0.43877061,0.67037767
"50+ Units (Own), 3 BR",First Tercile,Below 636000,0.13793103,0.13793103,0.0,0.0,203.0,0.14430779,-0.09945528,0.37531735,1.7210508
"50+ Units (Own), 3 BR",Second Tercile,636000 to 1007000,0.37772397,0.15738499,0.16949153,0.05084746,413.0,0.20439968,0.0414865,0.71396144,0.89016714
"50+ Units (Own), 3 BR",Third Tercile ,Above 1007000,0.2027027,0.04594595,0.11891892,0.03783784,370.0,0.1692727,-0.07575089,0.48115629,1.3737044
"50+ Units (Rent), 0-1 BR",All Values,,0.03850729,0.01607586,0.01407063,0.00836081,58846.0,0.00765952,0.02590738,0.0511072,0.32720852
"50+ Units (Rent), 0-1 BR",First Tercile,Below 175000,0.06479814,0.02182897,0.03173678,0.01123238,18874.0,0.01744578,0.03609982,0.09349645,0.44288798
"50+ Units (Rent), 0-1 BR",Second Tercile,175000 to 242000,0.04643139,0.02321569,0.00941443,0.01380126,20288.0,0.01523572,0.02136863,0.07149415,0.53978049
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 242000,0.00513107,0.00320057,0.0019305,0.0,19684.0,0.00314013,-3.444e-05,0.01029659,1.006713
"50+ Units (Rent), 2 BR",All Values,,0.19888762,0.12524291,0.03558266,0.03806205,14923.0,0.03184775,0.14649808,0.25127717,0.2634128
"50+ Units (Rent), 2 BR",First Tercile,Below 231000,0.34622393,0.20550719,0.04717554,0.0935412,4939.0,0.07448831,0.22369066,0.46875721,0.35391336
"50+ Units (Rent), 2 BR",Second Tercile,231000 to 342000,0.1566934,0.08287066,0.0520255,0.02179724,4863.0,0.04809447,0.077578,0.2358088,0.50490574
"50+ Units (Rent), 2 BR",Third Tercile ,Above 342000,0.09685608,0.08806874,0.00878735,0.0,5121.0,0.05994468,-0.00175292,0.19546509,1.0180982
"50+ Units (Rent), 3 BR",All Values,,0.29348659,0.14712644,0.06666667,0.07969349,1305.0,0.10143421,0.12662731,0.46034587,0.56854141
"50+ Units (Rent), 3 BR",First Tercile,Below 177000,0.0733945,0.06422018,0.0,0.00917431,327.0,0.06732049,-0.03734771,0.1841367,1.5088625
"50+ Units (Rent), 3 BR",Second Tercile,177000 to 356000,0.4247191,0.23820225,0.03595506,0.1505618,445.0,0.22865347,0.04858414,0.80085406,0.88560877
"50+ Units (Rent), 3 BR",Third Tercile ,Above 356000,0.31894934,0.12195122,0.13320826,0.06378987,533.0,0.18128833,0.02073004,0.61716864,0.93500522
All Housing Types (Own) 0-1 BR,All Values,,0.01923751,0.01097139,0.00340664,0.00485948,19961.0,0.00569801,0.00986429,0.02861073,0.48723652
All Housing Types (Own) 0-1 BR,First Tercile,Below 353000,0.01293661,0.00695343,0.00598318,0.0,6184.0,0.0081681,-0.00049991,0.02637313,1.038643
All Housing Types (Own) 0-1 BR,Second Tercile,353000 to 497000,0.0371179,0.0231441,0.00451237,0.00946143,6870.0,0.01519166,0.01212762,0.06210818,0.67326755
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 497000,0.00709425,0.00246127,0.0,0.00463298,6907.0,0.0044238,-0.0001829,0.01437141,1.0257816
All Housing Types (Own) 2 BR,All Values,,0.10792603,0.06444628,0.01436722,0.02911253,29094.0,0.01173051,0.08862935,0.12722272,0.17879546
All Housing Types (Own) 2 BR,First Tercile,Below 471000,0.10811678,0.04705379,0.0145439,0.04651909,9351.0,0.02064214,0.07416046,0.14207309,0.31407073
All Housing Types (Own) 2 BR,Second Tercile,471000 to 774000,0.11995398,0.08732483,0.01432755,0.01830161,9562.0,0.02531309,0.07831396,0.16159401,0.34713335
All Housing Types (Own) 2 BR,Third Tercile ,Above 774000,0.09645418,0.05893331,0.01424222,0.02327866,10181.0,0.02064812,0.06248802,0.13042034,0.3521481
All Housing Types (Own) 3 BR,All Values,,0.32695164,0.17865984,0.06465588,0.08363591,48472.0,0.01614283,0.30039669,0.3535066,0.08121982
All Housing Types (Own) 3 BR,First Tercile,Below 523000,0.35623881,0.19189466,0.05465354,0.10969062,15644.0,0.04252218,0.28628983,0.4261878,0.1963542
All Housing Types (Own) 3 BR,Second Tercile,523000 to 850000,0.29737609,0.16357546,0.06457416,0.06922647,16121.0,0.03688291,0.23670371,0.35804848,0.20402577
All Housing Types (Own) 3 BR,Third Tercile ,Above 850000,0.32806608,0.18082241,0.07410068,0.07314299,16707.0,0.03040321,0.27805279,0.37807937,0.15244882
All Housing Types (Own) 4-5 BR,All Values,,0.53105823,0.25869358,0.14980226,0.12256239,29332.0,0.03316688,0.4764987,0.58561776,0.10273737
All Housing Types (Own) 4-5 BR,First Tercile,Below 733000,0.47024952,0.24440179,0.09255705,0.13329068,9378.0,0.06655069,0.36077363,0.57972541,0.23280384
All Housing Types (Own) 4-5 BR,Second Tercile,733000 to 1085000,0.52167725,0.25957959,0.16498796,0.0971097,9134.0,0.0596043,0.42362818,0.61972632,0.18794968
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 1085000,0.59168207,0.27033272,0.18659889,0.13475046,10820.0,0.0505599,0.50851104,0.6748531,0.1405671
All Housing Types (Rent) 0-1 BR,All Values,,0.05756427,0.03228796,0.01246621,0.0128101,104683.0,0.0061625,0.04742696,0.06770157,0.17610415
All Housing Types (Rent) 0-1 BR,First Tercile,Below 139000,0.07608727,0.03720783,0.01714846,0.02173099,34697.0,0.01208275,0.05621115,0.09596339,0.26122797
All Housing Types (Rent) 0-1 BR,Second Tercile,139000 to 214000,0.08650955,0.05437989,0.01652301,0.01560666,34921.0,0.01495687,0.0619055,0.1111136,0.28440844
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 214000,0.01040924,0.00541851,0.00379296,0.00119778,35065.0,0.00384128,0.00409033,0.01672815,0.60704824
All Housing Types (Rent) 2 BR,All Values,,0.40404553,0.21582909,0.09194749,0.09626894,49289.0,0.02788533,0.35817416,0.4499169,0.1135302
All Housing Types (Rent) 2 BR,First Tercile,Below 147000,0.60183599,0.32294982,0.1244186,0.15446756,16340.0,0.06749036,0.49081435,0.71285762,0.18447158
All Housing Types (Rent) 2 BR,Second Tercile,147000 to 265000,0.49671053,0.25408138,0.11939571,0.12323343,16416.0,0.05010757,0.41428358,0.57913747,0.16594564
All Housing Types (Rent) 2 BR,Third Tercile ,Above 265000,0.11655477,0.07197726,0.03260146,0.01197605,16533.0,0.0248697,0.07564412,0.15746542,0.35099939
All Housing Types (Rent) 3 BR,All Values,,0.78345701,0.37461617,0.18769191,0.22114893,15632.0,0.08410646,0.64510188,0.92181214,0.17659569
All Housing Types (Rent) 3 BR,First Tercile,Below 138000,1.1208507,0.49453389,0.26396343,0.36235341,5031.0,0.21464435,0.76776078,1.4739407,0.3150196
All Housing Types (Rent) 3 BR,Second Tercile,138000 to 288000,0.76609524,0.39009524,0.168,0.208,5250.0,0.13000482,0.55223731,0.97995316,0.27915318
All Housing Types (Rent) 3 BR,Third Tercile ,Above 288000,0.48327415,0.24668286,0.13530181,0.10128948,5351.0,0.08355739,0.34582225,0.62072606,0.28441807
All Housing Types (Rent) 4-5 BR,All Values,,0.79311828,0.35455197,0.20874552,0.22982079,6975.0,0.11343156,0.60652336,0.9797132,0.23526745
All Housing Types (Rent) 4-5 BR,First Tercile,Below 171000,1.1497519,0.46008119,0.30717185,0.38249887,2217.0,0.31001866,0.63977123,1.6597326,0.44355716
All Housing Types (Rent) 4-5 BR,Second Tercile,171000 to 372000,0.79012876,0.30386266,0.20772532,0.27854077,2330.0,0.20804539,0.44789409,1.1323634,0.43313784
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 372000,0.47034596,0.3068369,0.11985173,0.04365733,2428.0,0.12220213,0.26932345,0.67136848,0.42739287
