Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 2 BR",All Values,,2.0403489,0.16891306,0.25722101,0.77182199,0.24535213,0.17213859,0.17468192,0.12704079,0.12317943,150983.0,0.04515205,1.9660738,2.114624,0.03640315
"5-49 Units (Rent), 2 BR",First Tercile,Below 104000,1.8786212,0.1884925,0.24932244,0.62861617,0.19150388,0.1574351,0.20019674,0.13553231,0.12752203,49811.0,0.07205988,1.7600826999999999,1.9971597,0.06309867
"5-49 Units (Rent), 2 BR",Second Tercile,104000 to 148000,2.0986051,0.161837,0.27435149,0.81687917,0.24195611,0.19471202,0.1818418,0.12428554,0.10274192,50038.0,0.08827879,1.9533865,2.2438237,0.06919768
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 148000,2.1408847,0.15676458,0.24815191,0.8672312,0.30113036,0.16437204,0.14282082,0.12146517,0.13894864,51134.0,0.09154373,1.9902953,2.2914742,0.07033981
"5-49 Units (Rent), 3 BR",All Values,,3.0872168,0.3489567,0.75724945,1.0553595,0.40087574,0.23108887,0.14807203,0.09052321,0.05509137,22381.0,0.21039621,2.7411151,3.4333186,0.11210802
"5-49 Units (Rent), 3 BR",First Tercile,Below 97000,3.2786207,0.55282759,1.1071724,0.91324138,0.29048276,0.18675862,0.13986207,0.05158621,0.03668966,7250.0,0.33139031,2.7334836,3.8237577,0.16627024
"5-49 Units (Rent), 3 BR",Second Tercile,97000 to 158000,2.9615805,0.27290129,0.67500684,0.99384742,0.38939021,0.23995078,0.17787804,0.14465409,0.06795187,7314.0,0.37754094,2.3405257,3.5826354,0.20970385
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 158000,3.0272483,0.23103492,0.50965844,1.244723,0.51400793,0.26391199,0.12779839,0.07598823,0.06012537,7817.0,0.39704543,2.3741086,3.680388,0.2157536
"50+ Units (Own), 0-1 BR",All Values,,1.3258142,0.00405525,0.00342162,0.11532125,0.14383475,0.09086301,0.15828159,0.28462806,0.52540869,7891.0,0.11149308,1.1424081,1.5092203,0.13833471
"50+ Units (Own), 0-1 BR",First Tercile,Below 157000,1.1954397,0.0,0.0,0.15431596,0.10382736,0.06514658,0.19177524,0.27198697,0.40838762,2456.0,0.17899475,0.90099338,1.4898861,0.24630799
"50+ Units (Own), 0-1 BR",Second Tercile,157000 to 297000,1.4065282,0.01186944,0.0,0.12091988,0.08419881,0.08864985,0.1902819,0.34643917,0.56416914,2696.0,0.22108717,1.0428398,1.7702166,0.25857171
