Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 2 BR",All Values,,0.17505392,0.09693266,0.03294992,0.04517134,16692.0,0.02585195,0.13252745,0.21758038,0.24293352
"Single-Family Detached  (Own/Rent), 2 BR",    Below Median,150000,0.18051842,0.10135999,0.04382192,0.03533651,8603.0,0.03347757,0.12544782,0.23558903,0.30506918
"Single-Family Detached  (Own/Rent), 2 BR",    Above Median,150000,0.16924218,0.09222401,0.02138707,0.0556311,8089.0,0.03770751,0.10721333,0.23127103,0.36650939
"Single-Family Detached  (Own/Rent), 3 BR",All Values,,0.45074855,0.19473483,0.11017859,0.14583513,162046.0,0.01677316,0.42315671,0.47834039,0.06121338
"Single-Family Detached  (Own/Rent), 3 BR",    Below Median,180000,0.51788326,0.23015702,0.13081625,0.15690998,83430.0,0.02422154,0.47803882,0.55772769,0.0769371
"Single-Family Detached  (Own/Rent), 3 BR",    Above Median,180000,0.3795029,0.15714358,0.0882772,0.13408212,78616.0,0.01947773,0.34746203,0.41154377,0.08442853
"Single-Family Detached  (Own/Rent), 4-5 BR",All Values,,0.84293594,0.3512533,0.20974435,0.28193829,136161.0,0.02181857,0.80704439,0.87882749,0.04257921
"Single-Family Detached  (Own/Rent), 4-5 BR",    Below Median,300000,0.88226724,0.38348375,0.20861742,0.29016607,70694.0,0.03404338,0.82626587,0.9382686,0.06347438
"Single-Family Detached  (Own/Rent), 4-5 BR",    Above Median,300000,0.80046436,0.31644951,0.21096125,0.2730536,65467.0,0.03129136,0.74899006,0.85193865,0.06430554
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.14654134,0.07953724,0.02844059,0.03856351,4149.0,0.04528584,0.07204613,0.22103654,0.50835625
"Single-Family Attached  (Own/Rent), 2 BR",    Below Median,130000,0.17053571,0.09732143,0.02276786,0.05044643,2240.0,0.0686504,0.0576058,0.28346562,0.6622068
"Single-Family Attached  (Own/Rent), 2 BR",    Above Median,130000,0.11838659,0.05866946,0.03509691,0.02462022,1909.0,0.05249652,0.03202982,0.20474336,0.72944722
