Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Own), 2 BR",Second Tercile,111000 to 421000,0.0,0.0,0.0,0.0,14.0,.,.,.,.
"5-49 Units (Own), 2 BR",Third Tercile ,Above 421000,0.0,0.0,0.0,0.0,126.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.69565217,0.69565217,0.0,0.0,92.0,0.83282082,-0.67433808,2.0656424,1.969361
"5-49 Units (Own), 3 BR",Third Tercile ,Above 159000,0.69565217,0.69565217,0.0,0.0,92.0,0.83282082,-0.67433808,2.0656424,1.969361
"5-49 Units (Rent), 0-1 BR",All Values,,0.00357675,0.0,0.0,0.00357675,6710.0,0.00364564,-0.00242033,0.00957384,1.6766848
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 57000,0.0,0.0,0.0,0.0,2039.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",Second Tercile,57000 to 81000,0.0,0.0,0.0,0.0,2335.0,.,.,.,.
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 81000,0.01027397,0.0,0.0,0.01027397,2336.0,0.01055283,-0.00708543,0.02763338,1.689649
"5-49 Units (Rent), 2 BR",All Values,,0.25431548,0.13675595,0.04002976,0.07752976,6720.0,0.05462259,0.16446131,0.34416964,0.35331774
"5-49 Units (Rent), 2 BR",First Tercile,Below 80000,0.22808671,0.14797361,0.01178134,0.06833176,2122.0,0.08057541,0.09554016,0.36063326,0.58112351
"5-49 Units (Rent), 2 BR",Second Tercile,80000 to 102000,0.23801066,0.0839254,0.03197158,0.12211368,2252.0,0.09376606,0.08376548,0.39225583,0.64805995
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 102000,0.29369139,0.1773231,0.07331628,0.043052,2346.0,0.10045885,0.12843658,0.4589462,0.56268182
"5-49 Units (Rent), 3 BR",All Values,,0.74800532,0.43949468,0.17353723,0.1349734,1504.0,0.23529885,0.3609387,1.1350719,0.51746506
"5-49 Units (Rent), 3 BR",First Tercile,Below 97000,1.1745283,0.50471698,0.34669811,0.32311321,424.0,0.56682437,0.24210222,2.1069544,0.79387281
"5-49 Units (Rent), 3 BR",Second Tercile,97000 to 116000,0.77843137,0.70196078,0.04705882,0.02941176,510.0,0.41560836,0.09475562,1.4621071,0.87827364
