Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Detached  (Own/Rent), 4-5 BR",Second Tercile,371000 to 595000,0.54068893,0.20913591,0.1328693,0.19868371,261189.0,0.01110863,0.52241523,0.55896262,0.03379705
"Single-Family Detached  (Own/Rent), 4-5 BR",Third Tercile ,Above 595000,0.61395914,0.24823463,0.15081579,0.21490872,264959.0,0.01240685,0.59354988,0.63436841,0.03324206
"Single-Family Attached  (Own/Rent), 2 BR",All Values,,0.23996834,0.12147142,0.05290785,0.06558907,120020.0,0.01120617,0.22153419,0.25840248,0.07681907
"Single-Family Attached  (Own/Rent), 2 BR",First Tercile,Below 173000,0.26847574,0.13930513,0.05562505,0.07354555,39173.0,0.0235645,0.22971214,0.30723933,0.14438398
"Single-Family Attached  (Own/Rent), 2 BR",Second Tercile,173000 to 286000,0.2714717,0.13074214,0.06674214,0.07398742,39750.0,0.02243219,0.23457075,0.30837265,0.13592927
"Single-Family Attached  (Own/Rent), 2 BR",Third Tercile ,Above 286000,0.18232474,0.09550575,0.036937,0.04988199,41097.0,0.01518134,0.15735143,0.20729806,0.1369716
"Single-Family Attached  (Own/Rent), 3 BR",All Values,,0.47947098,0.20730353,0.12036934,0.15179811,144040.0,0.01752661,0.45063971,0.50830225,0.06013142
"Single-Family Attached  (Own/Rent), 3 BR",First Tercile,Below 193000,0.58414426,0.24630815,0.14765258,0.19018353,46860.0,0.03845977,0.52087793,0.64741059,0.108306
"Single-Family Attached  (Own/Rent), 3 BR",Second Tercile,193000 to 325000,0.4914512,0.20661694,0.13238067,0.15245359,47726.0,0.02994303,0.44219492,0.54070748,0.10022619
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 325000,0.36872649,0.1710074,0.08292555,0.11479355,49454.0,0.02157128,0.33324173,0.40421126,0.096236
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.12014545,0.06580564,0.02782919,0.02651062,122102.0,0.00931322,0.10482521,0.1354657,0.12751414
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 121000,0.06965396,0.04156449,0.01563003,0.01245944,40371.0,0.01051192,0.05236185,0.08694607,0.24825745
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,121000 to 161000,0.13166741,0.07091305,0.03381284,0.02694152,40458.0,0.01922557,0.10004135,0.16329347,0.24019657
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 161000,0.15823904,0.08451045,0.03389625,0.03983234,41273.0,0.0180781,0.12850057,0.18797751,0.18793384
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.40306275,0.19480969,0.09639484,0.11185823,213860.0,0.01274546,0.38209647,0.42402904,0.05201742
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 149000,0.3763473,0.17778631,0.07918835,0.11937264,70326.0,0.02105789,0.34170708,0.41098752,0.09204323
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,149000 to 201000,0.53114671,0.26107781,0.13308778,0.13698112,71404.0,0.02732821,0.48619182,0.57610161,0.08463744
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 201000,0.30231526,0.14580618,0.07684736,0.07966172,72130.0,0.01705242,0.27426403,0.3303665,0.09278801
"2-4 Units (Own/Rent), 3 BR",All Values,,0.67721714,0.2952006,0.16911549,0.21290105,136392.0,0.02384055,0.63799944,0.71643484,0.05791009
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 181000,0.82735765,0.37075178,0.21476868,0.24183719,44960.0,0.05172125,0.7422762,0.9124391,0.10283515
"2-4 Units (Own/Rent), 3 BR",Second Tercile,181000 to 263000,0.76568735,0.32563034,0.1944749,0.24558211,45610.0,0.0422573,0.69617409,0.8352006,0.09078543
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 263000,0.44184016,0.19078172,0.09907905,0.1519794,45822.0,0.0291547,0.39388068,0.48979965,0.10854488
"5-49 Units (Own), 0-1 BR",All Values,,0.02147452,0.01258851,0.0037025,0.00518351,21607.0,0.00588137,0.01179967,0.03114937,0.45052683
"5-49 Units (Own), 0-1 BR",First Tercile,Below 156000,0.02342087,0.0158978,0.00454223,0.00298084,7045.0,0.01030505,0.00646905,0.04037268,0.72379098
"5-49 Units (Own), 0-1 BR",Second Tercile,156000 to 270000,0.02425425,0.01143016,0.00236967,0.01045442,7174.0,0.01100968,0.00614332,0.04236518,0.7467116
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 270000,0.01691933,0.01055766,0.00419599,0.00216567,7388.0,0.00790424,0.00391686,0.0299218,0.76849799
"5-49 Units (Own), 2 BR",All Values,,0.1127768,0.04181997,0.03201627,0.03894056,43759.0,0.01520589,0.0877631,0.1377905,0.22179824
"5-49 Units (Own), 2 BR",First Tercile,Below 209000,0.09822321,0.03245904,0.02476733,0.04099685,13001.0,0.0212781,0.06322074,0.13322569,0.35635647
"5-49 Units (Own), 2 BR",Second Tercile,209000 to 343000,0.15550533,0.03409751,0.05695835,0.06444947,15485.0,0.03632293,0.0957541,0.21525655,0.3842391
"5-49 Units (Own), 2 BR",Third Tercile ,Above 343000,0.08184378,0.05761802,0.01289858,0.01132718,15273.0,0.01380829,0.05912914,0.10455842,0.27753654
"5-49 Units (Own), 3 BR",All Values,,0.31883898,0.1411544,0.06897693,0.10870765,9061.0,0.05528238,0.22789946,0.4097785,0.28522082
"5-49 Units (Own), 3 BR",First Tercile,Below 288000,0.44909542,0.15821213,0.14047535,0.15040795,2819.0,0.13119097,0.23328628,0.66490456,0.48054184
"5-49 Units (Own), 3 BR",Second Tercile,288000 to 471000,0.27125243,0.14438676,0.0155743,0.11129137,3082.0,0.07615886,0.14597111,0.39653376,0.46186248
"5-49 Units (Own), 3 BR",Third Tercile ,Above 471000,0.24905063,0.12278481,0.05727848,0.06898734,3160.0,0.07177873,0.13097463,0.36712664,0.47410441
"5-49 Units (Rent), 0-1 BR",All Values,,0.10690423,0.05932857,0.02397343,0.02360223,207438.0,0.00515519,0.09842394,0.11538452,0.07932607
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 119000,0.09888536,0.05677664,0.02399391,0.01811481,67017.0,0.01118517,0.08048576,0.11728495,0.18606999
"5-49 Units (Rent), 0-1 BR",Second Tercile,119000 to 154000,0.12416283,0.07226903,0.02793628,0.02395752,70625.0,0.01072281,0.1065238,0.14180186,0.14206367
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 154000,0.09714024,0.04868474,0.01994384,0.02851166,69796.0,0.00816648,0.08370638,0.11057409,0.13829343
"5-49 Units (Rent), 2 BR",All Values,,0.44136262,0.22432586,0.10304141,0.11399535,147892.0,0.01599443,0.41505178,0.46767345,0.05961273
"5-49 Units (Rent), 2 BR",First Tercile,Below 142000,0.49261886,0.24885572,0.12574739,0.11801575,48502.0,0.03301087,0.43831598,0.54692174,0.11023305
"5-49 Units (Rent), 2 BR",Second Tercile,142000 to 198000,0.49561571,0.25071734,0.1104601,0.13443827,49837.0,0.02988263,0.44645878,0.54477264,0.09918356
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 198000,0.33662947,0.17377354,0.0733558,0.08950013,49553.0,0.02358537,0.29783154,0.37542739,0.1152541
"5-49 Units (Rent), 3 BR",All Values,,0.94279111,0.40350308,0.24699968,0.29228836,24664.0,0.06974285,0.82806413,1.0575181,0.12168865
"5-49 Units (Rent), 3 BR",First Tercile,Below 142000,1.0296416,0.46471537,0.24854273,0.31638348,8063.0,0.13662111,0.80489984,1.2543833,0.21827181
"5-49 Units (Rent), 3 BR",Second Tercile,142000 to 196000,1.0553532,0.46309784,0.25236708,0.33988832,8238.0,0.13801532,0.82831804,1.2823884,0.21512722
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 196000,0.74817649,0.28578261,0.2402248,0.22216908,8363.0,0.1122479,0.56352869,0.93282429,0.24679712
"50+ Units (Own), 0-1 BR",All Values,,0.01254143,0.0077328,0.00136461,0.00344402,15389.0,0.00525074,0.00390396,0.02117889,0.68871442
"50+ Units (Own), 0-1 BR",First Tercile,Below 193000,0.01085884,0.00276407,0.00276407,0.0053307,5065.0,0.0076414,-0.00171126,0.02342893,1.1575916
"50+ Units (Own), 0-1 BR",Second Tercile,193000 to 371000,0.02065081,0.01376721,0.00146016,0.00542345,4794.0,0.01483425,-0.00375152,0.04505315,1.1816646
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 371000,0.00705244,0.00705244,0.0,0.0,5530.0,0.00449342,-0.00033924,0.01444412,1.0481022
"50+ Units (Own), 2 BR",All Values,,0.08766797,0.05151981,0.01879308,0.01735509,20167.0,0.0169908,0.0597181,0.11561785,0.31881511
"50+ Units (Own), 2 BR",First Tercile,Below 300000,0.0835353,0.03683955,0.01114881,0.03554694,6189.0,0.02705537,0.03902922,0.12804139,0.53278169
"50+ Units (Own), 2 BR",Second Tercile,300000 to 508000,0.10071942,0.05197475,0.03729261,0.01145206,6811.0,0.03498097,0.04317572,0.15826313,0.57132676
"50+ Units (Own), 2 BR",Third Tercile ,Above 508000,0.07883354,0.06376448,0.00781359,0.00725548,7167.0,0.02440914,0.03868051,0.11898657,0.50933943
"50+ Units (Own), 3 BR",All Values,,0.35954712,0.19645043,0.11566707,0.04742962,3268.0,0.12256408,0.15792921,0.56116503,0.56075517
"50+ Units (Own), 3 BR",First Tercile,Below 387000,0.32167153,0.21574344,0.01846453,0.08746356,1029.0,0.16644006,0.04787762,0.59546543,0.85115991
"50+ Units (Own), 3 BR",Second Tercile,387000 to 689000,0.34543568,0.06327801,0.21473029,0.06742739,964.0,0.14749165,0.10281192,0.58805945,0.70237029
"50+ Units (Own), 3 BR",Third Tercile ,Above 689000,0.40078431,0.28156863,0.11921569,0.0,1275.0,0.23336218,0.01690353,0.7846651,0.95782388
"50+ Units (Rent), 0-1 BR",All Values,,0.03676641,0.02081888,0.00444272,0.01150481,146982.0,0.00424722,0.02977973,0.04375308,0.1900288
"50+ Units (Rent), 0-1 BR",First Tercile,Below 77000,0.00927625,0.00554513,0.00150481,0.0022263,48511.0,0.00336301,0.0037441,0.0148084,0.59637799
"50+ Units (Rent), 0-1 BR",Second Tercile,77000 to 167000,0.06753737,0.04320013,0.00766818,0.01666906,48773.0,0.01097532,0.04948297,0.08559177,0.26732461
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 167000,0.03340175,0.01376313,0.00414504,0.01549358,49698.0,0.00538584,0.02454203,0.04226146,0.26524701
"50+ Units (Rent), 2 BR",All Values,,0.27115831,0.15281099,0.0468499,0.07149741,56030.0,0.02214679,0.23472683,0.30758978,0.13435499
"50+ Units (Rent), 2 BR",First Tercile,Below 159000,0.41662408,0.21501164,0.06234032,0.13927213,17613.0,0.05362195,0.32841597,0.5048322,0.21172111
"50+ Units (Rent), 2 BR",Second Tercile,159000 to 273000,0.29827507,0.17763191,0.05907495,0.06156821,19653.0,0.03609627,0.2388967,0.35765344,0.19907251
"50+ Units (Rent), 2 BR",Third Tercile ,Above 273000,0.10621403,0.06842891,0.01950544,0.01827968,18764.0,0.01847211,0.0758274,0.13660065,0.28608866
"50+ Units (Rent), 3 BR",All Values,,0.58137184,0.22613718,0.166787,0.18844765,6925.0,0.09048904,0.43251738,0.73022631,0.25604003
"50+ Units (Rent), 3 BR",First Tercile,161000,0.70984456,0.22703721,0.24163919,0.24116816,2123.0,0.18699701,0.40223448,1.0174546,0.43334851
"50+ Units (Rent), 3 BR",Second Tercile,161000 to 310000,0.70218801,0.2471637,0.20948136,0.24554295,2468.0,0.17289351,0.41777818,0.98659783,0.40503373
"50+ Units (Rent), 3 BR",Third Tercile ,Above 310000,0.33676093,0.20308483,0.05355613,0.08011997,2334.0,0.09908459,0.17376677,0.49975508,0.48400554
All Housing Types (Own) 0-1 BR,All Values,,0.06077928,0.02468727,0.01944053,0.01665148,72426.0,0.00776406,0.04800741,0.07355115,0.21013529
All Housing Types (Own) 0-1 BR,First Tercile,Below 171000,0.04928114,0.01645532,0.01772764,0.01509818,23579.0,0.01122322,0.03081894,0.06774334,0.37463004
All Housing Types (Own) 0-1 BR,Second Tercile,171000 to 324000,0.06109051,0.02570661,0.01854457,0.01683932,23457.0,0.01710433,0.03295388,0.08922713,0.4605728
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 324000,0.07116975,0.03139031,0.021859,0.01792044,25390.0,0.01330166,0.04928853,0.09305098,0.3074512
All Housing Types (Own) 2 BR,All Values,,0.13339037,0.06083563,0.03077344,0.04178131,395081.0,0.00477302,0.12553875,0.14124199,0.05886196
All Housing Types (Own) 2 BR,First Tercile,Below 210000,0.1155248,0.05003709,0.02729663,0.03819108,124008.0,0.00786035,0.10259452,0.12845509,0.11192647
All Housing Types (Own) 2 BR,Second Tercile,210000 to 340000,0.14042101,0.06278472,0.0318892,0.04574709,130828.0,0.01087315,0.12253467,0.15830735,0.12737651
All Housing Types (Own) 2 BR,Third Tercile ,Above 340000,0.14262897,0.06856572,0.03280687,0.04125637,140245.0,0.00819599,0.12914657,0.15611138,0.09452781
All Housing Types (Own) 3 BR,All Values,,0.34244656,0.14635758,0.08115744,0.11493155,865811.0,0.00464577,0.33480427,0.35008885,0.02231673
All Housing Types (Own) 3 BR,First Tercile,Below 267000,0.33113237,0.14436065,0.07673629,0.11003542,284572.0,0.00833103,0.31742782,0.34483692,0.04138692
All Housing Types (Own) 3 BR,Second Tercile,267000 to 410000,0.33667402,0.14314728,0.08020525,0.11332149,278685.0,0.00904935,0.32178785,0.3515602,0.04421539
All Housing Types (Own) 3 BR,Third Tercile ,Above 410000,0.35840544,0.15119284,0.08619288,0.12101972,302554.0,0.00744417,0.34615978,0.37065111,0.03416707
All Housing Types (Own) 4-5 BR,All Values,,0.55108308,0.2192341,0.13532846,0.19652052,778565.0,0.006154,0.54095976,0.5612064,0.01836987
All Housing Types (Own) 4-5 BR,First Tercile,Below 378000,0.50604189,0.20257109,0.12490876,0.17856204,239743.0,0.01306813,0.48454482,0.52753896,0.04248081
All Housing Types (Own) 4-5 BR,Second Tercile,378000 to 600000,0.53660927,0.20734281,0.13072336,0.19854311,267282.0,0.01053792,0.5192744,0.55394415,0.03230447
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 600000,0.60509685,0.24565073,0.14906091,0.21038521,271540.0,0.01199184,0.58537027,0.62482344,0.0326007
All Housing Types (Rent) 0-1 BR,All Values,,0.09064887,0.04981605,0.02021743,0.02061539,482455.0,0.00320683,0.08537364,0.0959241,0.05819411
All Housing Types (Rent) 0-1 BR,First Tercile,Below 113000,0.05493776,0.03106607,0.01241631,0.01145538,158179.0,0.00533247,0.04616585,0.06370967,0.15966993
All Housing Types (Rent) 0-1 BR,Second Tercile,113000 to 157000,0.12082292,0.06890101,0.02896722,0.02295469,162494.0,0.00652957,0.11008178,0.13156406,0.08889987
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 157000,0.09525782,0.04897949,0.01905651,0.02722182,161782.0,0.00558072,0.08607754,0.10443809,0.09637295
All Housing Types (Rent) 2 BR,All Values,,0.42670463,0.21486135,0.09786385,0.11397943,434052.0,0.00900946,0.41188407,0.4415252,0.03473262
All Housing Types (Rent) 2 BR,First Tercile,Below 145000,0.42305053,0.21246009,0.09259285,0.11799759,142808.0,0.01640558,0.39606335,0.4500377,0.06379185
All Housing Types (Rent) 2 BR,Second Tercile,145000 to 194000,0.51009679,0.25654612,0.11939981,0.13415086,145888.0,0.01795822,0.48055552,0.53963805,0.05791306
All Housing Types (Rent) 2 BR,Third Tercile ,Above 194000,0.34659732,0.1753832,0.08142767,0.08978646,145356.0,0.01492603,0.322044,0.37115063,0.07084104
All Housing Types (Rent) 3 BR,All Values,,0.80152703,0.34885773,0.20632985,0.24633946,216498.0,0.02062451,0.76759971,0.83545436,0.04232836
All Housing Types (Rent) 3 BR,First Tercile,Below 166000,0.83366957,0.35006983,0.21393,0.26966974,70883.0,0.03602216,0.77441311,0.89292602,0.07107907
All Housing Types (Rent) 3 BR,Second Tercile,166000 to 220000,0.87736962,0.38096349,0.23572741,0.26067872,72902.0,0.03821377,0.81450797,0.94023127,0.07164785
All Housing Types (Rent) 3 BR,Third Tercile ,Above 220000,0.69415373,0.31548691,0.169447,0.20921981,72713.0,0.03271129,0.64034366,0.74796379,0.07751895
All Housing Types (Rent) 4-5 BR,All Values,,0.99720749,0.43336667,0.26419366,0.29964716,52999.0,0.04997955,0.91499113,1.0794239,0.0824466
All Housing Types (Rent) 4-5 BR,First Tercile,Below 193000,0.90573087,0.42237167,0.21929068,0.26406852,17397.0,0.07954748,0.77487527,1.0365865,0.14447515
All Housing Types (Rent) 4-5 BR,Second Tercile,193000 to 265000,1.165757,0.50756766,0.28402633,0.37416306,17773.0,0.11172656,0.98196685,1.3495472,0.15765737
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 265000,0.91844747,0.37012732,0.28823826,0.26008189,17829.0,0.07368008,0.79724374,1.0396512,0.13196588
