Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+
"50+ Units (Rent), 2 BR",    Below Median,243000,1.8660031,0.01378254,0.16998469,0.61332312,0.32618683,0.10260337,0.31776417,0.26722818,0.05513017
"50+ Units (Rent), 2 BR",    Above Median,243000,2.2816,0.0,0.0976,0.6416,0.6256,0.5536,0.16,0.1344,0.0688
"50+ Units (Rent), 3 BR",All Values,,2.2475248,0.18811881,0.10561056,0.20132013,0.45544554,1.0528053,0.15511551,0.04950495,0.03960396
"50+ Units (Rent), 3 BR",    Below Median,374000,2.6133333,0.25333333,0.07111111,0.27111111,0.61333333,1.1288889,0.20888889,0.06666667,0.0
"50+ Units (Rent), 3 BR",    Above Median,374000,1.1923077,0.0,0.20512821,0.0,0.0,0.83333333,0.0,0.0,0.15384615
All Housing Types (Own) 0-1 BR,All Values,,1.8298301,0.07601497,0.13763317,0.24071408,0.36452635,0.28275266,0.35991938,0.27238699,0.09588252
All Housing Types (Own) 0-1 BR,    Below Median,400000,1.8626956,0.05906108,0.07218576,0.22160525,0.28621908,0.33266027,0.39979808,0.35083291,0.14033317
All Housing Types (Own) 0-1 BR,    Above Median,400000,1.786193,0.09852547,0.22453083,0.26608579,0.46849866,0.21648794,0.30697051,0.16823056,0.03686327
All Housing Types (Own) 2 BR,All Values,,2.2013474,0.09346238,0.26311794,0.38001708,0.29803587,0.28038713,0.32858905,0.39064427,0.16709365
All Housing Types (Own) 2 BR,    Below Median,600000,2.3413892,0.0981024,0.3575009,0.36484067,0.34174723,0.31686359,0.29860365,0.39867526,0.1650555
All Housing Types (Own) 2 BR,    Above Median,600000,2.043408,0.08822936,0.15667272,0.39713305,0.24873814,0.23924894,0.36240662,0.38158692,0.16939229
All Housing Types (Own) 3 BR,All Values,,3.1012458,0.19850498,0.61993355,0.5119186,0.45830565,0.41968439,0.41627907,0.31798173,0.15863787
All Housing Types (Own) 3 BR,    Below Median,650000,3.1919495,0.19818469,0.69013418,0.59210734,0.51460142,0.40670876,0.38547751,0.26850829,0.13622731
All Housing Types (Own) 3 BR,    Above Median,650000,3.0005259,0.19886065,0.54198072,0.42287467,0.39579316,0.4340929,0.45048203,0.37291849,0.18352323
All Housing Types (Own) 4-5 BR,All Values,,4.0084391,0.20616366,0.89585547,0.72732387,0.60261299,0.63549416,0.48796649,0.29024192,0.16278052
All Housing Types (Own) 4-5 BR,    Below Median,800000,4.0184168,0.23838938,0.92679021,0.83562114,0.61988103,0.63154884,0.42210021,0.2276367,0.11644933
All Housing Types (Own) 4-5 BR,    Above Median,800000,3.9964163,0.16733287,0.85858029,0.59682977,0.58180565,0.6402481,0.56733287,0.36567884,0.21860786
All Housing Types (Rent) 0-1 BR,All Values,,1.4898433,0.06398723,0.14306442,0.38406849,0.2430354,0.06398723,0.19297737,0.17745212,0.22127104
All Housing Types (Rent) 0-1 BR,    Below Median,143000,1.5232307,0.0802269,0.22339276,0.30875203,0.22096164,0.04240951,0.18908698,0.2360886,0.22231226
All Housing Types (Rent) 0-1 BR,    Above Median,143000,1.4510972,0.04514107,0.04984326,0.47147335,0.26865204,0.08902821,0.19749216,0.10940439,0.2200627
All Housing Types (Rent) 2 BR,All Values,,2.4124861,0.22630992,0.33271398,0.74879227,0.43329617,0.25504769,0.17676205,0.20141211,0.03815186
All Housing Types (Rent) 2 BR,    Below Median,217000,2.6301568,0.31942099,0.48781665,0.67165259,0.40772014,0.22726176,0.20723764,0.26562123,0.04342581
All Housing Types (Rent) 2 BR,    Above Median,217000,2.1827902,0.12805499,0.16904277,0.83019348,0.46028513,0.28436864,0.14460285,0.1336558,0.03258656
All Housing Types (Rent) 3 BR,All Values,,3.2460277,0.44746284,0.63164189,1.179566,0.5871348,0.22646506,0.10439091,0.05877328,0.01059286
All Housing Types (Rent) 3 BR,    Below Median,327000,3.3656049,0.47293268,0.61650714,1.2987604,0.48391652,0.22720854,0.15267535,0.10262043,0.01098384
All Housing Types (Rent) 3 BR,    Above Median,327000,3.1031314,0.41702606,0.64972811,1.0371273,0.71048191,0.2255766,0.04669042,0.0063754,0.01012563
All Housing Types (Rent) 4-5 BR,All Values,,4.8355428,0.84414188,1.5270512,1.2517019,0.76567539,0.21139377,0.15478323,0.052311,0.02848441
All Housing Types (Rent) 4-5 BR,    Below Median,337000,5.1703779,0.98751687,1.6946694,1.4281377,0.60087719,0.19601889,0.18353576,0.03609987,0.04352227
All Housing Types (Rent) 4-5 BR,    Above Median,337000,4.4564553,0.68181818,1.3372804,1.0519481,0.95225363,0.22880061,0.12223071,0.07066463,0.01145913
